date_,adj close_gland.ns,close_gland.ns,high_gland.ns,low_gland.ns,open_gland.ns,volume_gland.ns
2025-04-01,1539.2110595703125,1553.550048828125,1613.4000244140625,1548.4000244140625,1605.550048828125,191637
2025-04-02,1520.9312744140625,1535.0999755859375,1561.699951171875,1528.199951171875,1561.699951171875,86967
2025-04-03,1545.1060791015625,1559.5,1767.699951171875,1541.5999755859375,1767.699951171875,2510488
2025-04-04,1461.2373046875,1474.8499755859375,1570.0,1463.0,1564.6500244140625,515601
2025-04-07,1402.732421875,1415.800048828125,1448.75,1277.800048828125,1300.0,249392
2025-04-08,1412.3428955078125,1425.5,1460.699951171875,1420.0,1441.949951171875,211217
2025-04-09,1379.9447021484375,1392.800048828125,1402.9000244140625,1342.0,1390.0,389590
2025-04-11,1380.8858642578125,1393.75,1465.800048828125,1386.25,1455.5,807052
2025-04-15,1413.135498046875,1426.300048828125,1430.800048828125,1396.4000244140625,1405.699951171875,84419
2025-04-16,1429.2850341796875,1442.5999755859375,1458.800048828125,1413.199951171875,1435.0,192899
2025-04-17,1436.0223388671875,1449.4000244140625,1454.800048828125,1422.0999755859375,1454.800048828125,140459
2025-04-21,1450.8837890625,1464.4000244140625,1467.9000244140625,1430.199951171875,1467.0,333309
2025-04-22,1437.5084228515625,1450.9000244140625,1464.0999755859375,1446.699951171875,1460.0,289908
2025-04-23,1465.0517578125,1478.699951171875,1486.0,1442.699951171875,1456.0,146886
2025-04-24,1451.9736328125,1465.5,1502.699951171875,1455.9000244140625,1481.5999755859375,210901
2025-04-25,1434.5361328125,1447.9000244140625,1476.0,1430.699951171875,1470.4000244140625,95841
2025-04-28,1400.0572509765625,1413.0999755859375,1458.4000244140625,1410.0,1447.9000244140625,190304
2025-04-29,1399.859130859375,1412.9000244140625,1440.0,1401.5999755859375,1422.0,146431
2025-04-30,1387.0782470703125,1400.0,1430.0,1395.0,1414.9000244140625,159173
2025-05-02,1391.041259765625,1404.0,1421.5999755859375,1382.300048828125,1400.0,88071
2025-05-05,1406.2001953125,1419.300048828125,1432.5,1398.9000244140625,1400.5999755859375,96032
2025-05-06,1400.2554931640625,1413.300048828125,1420.0,1400.0,1407.0,75524
2025-05-07,1390.9422607421875,1403.9000244140625,1420.699951171875,1387.0999755859375,1400.0,70873
2025-05-08,1402.5341796875,1415.5999755859375,1431.0,1405.5999755859375,1421.300048828125,57296
2025-05-09,1412.8382568359375,1426.0,1428.5,1384.4000244140625,1400.0,91114
2025-05-12,1416.900390625,1430.0999755859375,1454.199951171875,1416.199951171875,1426.0,107408
2025-05-13,1419.9718017578125,1433.199951171875,1469.5999755859375,1429.800048828125,1445.4000244140625,107812
2025-05-14,1447.7132568359375,1461.199951171875,1465.0,1425.0999755859375,1444.699951171875,58207
2025-05-15,1446.8216552734375,1460.300048828125,1473.0,1457.0999755859375,1468.0,44956
2025-05-16,1455.837646484375,1469.4000244140625,1476.4000244140625,1456.0,1474.0,333563
2025-05-19,1470.203857421875,1483.9000244140625,1488.0999755859375,1452.199951171875,1471.0,104459
2025-05-20,1484.470947265625,1498.300048828125,1520.0,1488.0999755859375,1491.699951171875,177116
2025-05-21,1556.7972412109375,1571.300048828125,1580.0,1456.199951171875,1489.0,1006495
2025-05-22,1532.3250732421875,1546.5999755859375,1591.9000244140625,1533.5,1566.0,148472
2025-05-23,1514.59033203125,1528.699951171875,1567.4000244140625,1524.4000244140625,1554.699951171875,130899
2025-05-26,1513.50048828125,1527.5999755859375,1577.9000244140625,1512.0999755859375,1528.300048828125,63292
2025-05-27,1513.7977294921875,1527.9000244140625,1556.4000244140625,1515.800048828125,1530.5,117089
2025-05-28,1511.6180419921875,1525.699951171875,1535.0,1516.5999755859375,1529.9000244140625,43812
2025-05-29,1563.6334228515625,1578.199951171875,1612.800048828125,1513.4000244140625,1526.199951171875,246728
2025-05-30,1573.9375,1588.5999755859375,1596.9000244140625,1570.0,1578.199951171875,99872
2025-06-02,1596.92333984375,1611.800048828125,1622.0,1571.0999755859375,1583.699951171875,136208
2025-06-03,1574.2347412109375,1588.9000244140625,1640.0,1580.0,1625.0,119928
2025-06-04,1610.3978271484375,1625.4000244140625,1638.0,1588.4000244140625,1605.0,112434
2025-06-05,1618.5220947265625,1633.5999755859375,1650.0,1600.0999755859375,1614.0,187613
2025-06-06,1626.8446044921875,1642.0,1657.9000244140625,1632.0,1644.0,95999
2025-06-09,1633.185546875,1648.4000244140625,1653.699951171875,1635.199951171875,1648.0,95768
2025-06-10,1649.3350830078125,1664.699951171875,1667.300048828125,1645.0999755859375,1652.0,142370
2025-06-11,1666.27734375,1681.800048828125,1702.0,1656.9000244140625,1669.9000244140625,149217
2025-06-12,1653.99169921875,1669.4000244140625,1699.199951171875,1646.0999755859375,1682.0,109120
2025-06-13,1674.104248046875,1689.699951171875,1694.5,1629.9000244140625,1630.0,88073
2025-06-16,1754.455810546875,1770.800048828125,1780.0,1692.0,1692.0,714875
2025-06-17,1734.4422607421875,1750.5999755859375,1816.9000244140625,1740.0,1774.0,472872
2025-06-18,1718.68896484375,1734.699951171875,1748.199951171875,1721.0,1743.199951171875,84672
2025-06-19,1691.4427490234375,1707.199951171875,1750.0,1692.5999755859375,1725.9000244140625,80946
2025-06-20,1707.4932861328125,1723.4000244140625,1758.5,1707.199951171875,1707.199951171875,258764
2025-06-23,1728.2994384765625,1744.4000244140625,1750.0,1702.0999755859375,1702.5,80498
2025-06-24,1748.6102294921875,1764.9000244140625,1800.0,1742.0999755859375,1744.0,215000
2025-06-25,1763.8681640625,1780.300048828125,1790.5999755859375,1756.0999755859375,1756.0999755859375,133488
2025-06-26,1775.7574462890625,1792.300048828125,1808.4000244140625,1774.5,1802.0,265663
2025-06-27,1764.9580078125,1781.4000244140625,1801.800048828125,1776.0,1789.800048828125,301361
2025-06-30,1816.6761474609375,1833.5999755859375,1844.0,1781.4000244140625,1781.4000244140625,399506
2025-07-01,1860.6663818359375,1878.0,1884.800048828125,1822.4000244140625,1842.300048828125,417127
2025-07-02,1849.56982421875,1866.800048828125,1881.0,1826.0999755859375,1878.0999755859375,315748
2025-07-03,1857.099609375,1874.4000244140625,1884.800048828125,1850.0,1866.800048828125,440458
2025-07-04,1855.415283203125,1872.699951171875,1888.800048828125,1858.9000244140625,1873.0,129735
2025-07-07,1857.4959716796875,1874.800048828125,1890.9000244140625,1853.0,1872.0,141908
2025-07-08,1870.871337890625,1888.300048828125,1905.5999755859375,1859.699951171875,1859.699951171875,552271
2025-07-09,1860.27001953125,1877.5999755859375,1892.4000244140625,1869.5999755859375,1885.0,226969
2025-07-10,1827.0792236328125,1844.0999755859375,1878.800048828125,1832.5,1874.699951171875,242490
2025-07-11,1841.8416748046875,1859.0,1882.4000244140625,1840.0999755859375,1844.0999755859375,600435
2025-07-14,1872.1593017578125,1889.5999755859375,1934.4000244140625,1861.0999755859375,1869.0,515348
2025-07-15,1878.3021240234375,1895.800048828125,1923.699951171875,1879.199951171875,1899.5,755579
2025-07-16,1952.708984375,1970.9000244140625,2006.4000244140625,1891.0,1894.0,1474182
2025-07-17,1989.169189453125,2007.699951171875,2027.0,1948.0,1987.199951171875,1064470
2025-07-18,1981.837646484375,2000.300048828125,2035.0,1992.0999755859375,2018.0999755859375,599204
2025-07-21,1995.11376953125,2013.699951171875,2030.300048828125,1950.199951171875,2030.0,854137
2025-07-22,1943.6929931640625,1961.800048828125,2019.0,1954.4000244140625,2013.0,187153
2025-07-23,2019.1895751953125,2038.0,2051.0,1955.0,1963.0,645632
2025-07-24,1999.4732666015625,2018.0999755859375,2058.60009765625,2014.0999755859375,2027.0,191641
2025-07-25,1999.6715087890625,2018.300048828125,2049.89990234375,1993.4000244140625,2025.0,242134
2025-07-28,2033.45654296875,2052.39990234375,2064.0,2007.699951171875,2010.0,252690
2025-07-29,2082.697998046875,2102.10009765625,2131.0,2056.0,2062.60009765625,375226
2025-07-30,2041.6800537109375,2060.699951171875,2130.0,2050.0,2102.0,140627
2025-07-31,2045.7423095703125,2064.800048828125,2100.0,1987.0999755859375,2000.0,693215
2025-08-01,1960.23876953125,1978.5,2062.0,1951.5,2060.0,167710
2025-08-04,1964.4991455078125,1982.800048828125,1999.4000244140625,1950.5,1975.699951171875,111010
2025-08-05,1946.5660400390625,1964.699951171875,2012.9000244140625,1931.0,1982.800048828125,148493
2025-08-06,1939.4326171875,1957.5,2089.39990234375,1940.300048828125,2020.199951171875,1948663
2025-08-07,1939.7298583984375,1957.800048828125,1977.0,1925.0,1939.800048828125,256619
2025-08-08,1916.743896484375,1934.5999755859375,1972.5,1929.699951171875,1957.0,152477
2025-08-11,1918.4283447265625,1936.300048828125,1945.199951171875,1907.300048828125,1934.5999755859375,78843
2025-08-12,1915.5550537109375,1933.4000244140625,1967.0,1914.699951171875,1943.0,208466
2025-08-13,1932.199951171875,1950.199951171875,1970.0,1922.0,1934.0,202968
2025-08-14,1975.800048828125,1975.800048828125,1998.0,1945.0,1948.0,208200
2025-08-18,1973.0,1973.0,1995.0999755859375,1953.0999755859375,1976.0,162130
2025-08-19,1944.5,1944.5,1973.0,1925.199951171875,1970.0,193227
2025-08-20,1943.5999755859375,1943.5999755859375,1953.9000244140625,1892.5,1944.5,237050
2025-08-21,1944.800048828125,1944.800048828125,1965.0,1935.5,1945.4000244140625,274600
2025-08-22,1957.4000244140625,1957.4000244140625,1964.699951171875,1911.0999755859375,1945.0,430408
2025-08-25,1941.0,1941.0,1980.0,1930.199951171875,1960.0,42668
2025-08-26,1927.5,1927.5,1947.4000244140625,1913.0999755859375,1927.0,96307
2025-08-28,1886.800048828125,1886.800048828125,1929.0,1875.0999755859375,1927.5,251861
2025-08-29,1871.5,1871.5,1904.0,1852.5999755859375,1887.5,140575
2025-09-01,1871.0999755859375,1871.0999755859375,1890.5999755859375,1848.0999755859375,1880.0,73834
2025-09-02,1867.0,1867.0,1894.5,1862.300048828125,1871.0,59681
2025-09-03,1876.800048828125,1876.800048828125,1895.0999755859375,1860.0999755859375,1882.0,53433
2025-09-04,1886.0,1886.0,1903.9000244140625,1865.0999755859375,1890.0,68805
2025-09-05,1892.199951171875,1892.199951171875,1940.0,1880.0999755859375,1885.0,160227
2025-09-08,1878.0999755859375,1878.0999755859375,1909.4000244140625,1856.0,1900.5,79151
2025-09-09,1921.0,1921.0,1930.0,1871.5,1878.0,431248
2025-09-10,1902.5,1902.5,1964.300048828125,1887.0,1931.0,133734
2025-09-11,1965.800048828125,1965.800048828125,1985.800048828125,1902.699951171875,1912.5,318325
2025-09-12,2021.199951171875,2021.199951171875,2027.0,1952.0,1975.5999755859375,242504
2025-09-15,2017.199951171875,2017.199951171875,2046.0,1996.0,2015.0,227141
2025-09-16,2021.800048828125,2021.800048828125,2049.800048828125,2008.5999755859375,2015.0999755859375,191358
2025-09-17,1986.9000244140625,1986.9000244140625,2045.0,1971.0,2027.300048828125,217505
2025-09-18,2016.5,2016.5,2025.0,1987.0,1987.0,271330
2025-09-19,2022.800048828125,2022.800048828125,2034.4000244140625,2007.9000244140625,2010.199951171875,176265
2025-09-22,2014.800048828125,2014.800048828125,2025.0,1991.0999755859375,2025.0,173674
2025-09-23,2017.199951171875,2017.199951171875,2055.0,1988.199951171875,2023.800048828125,132401
2025-09-24,1977.800048828125,1977.800048828125,2028.0,1970.0,2020.0,85359
2025-09-25,1972.800048828125,1972.800048828125,2007.5999755859375,1968.0999755859375,1991.0,102301
2025-09-26,1958.0999755859375,1958.0999755859375,1989.0,1880.0,1900.0999755859375,594322
2025-09-29,1998.0,1998.0,2074.0,1920.300048828125,1950.0,1031408
2025-09-30,1991.5999755859375,1991.5999755859375,2040.9000244140625,1978.0999755859375,2003.300048828125,195031
2025-10-01,1981.5999755859375,1981.5999755859375,2026.0999755859375,1974.0,1992.0,97274
2025-10-03,1951.4000244140625,1951.4000244140625,2000.0,1945.0,1960.0999755859375,139407
2025-10-06,1939.5999755859375,1939.5999755859375,1957.5,1926.0,1953.0,134166
2025-10-07,1940.300048828125,1940.300048828125,1950.0,1924.300048828125,1940.5,46464
2025-10-08,1957.0,1957.0,1964.9000244140625,1925.0,1937.800048828125,72177
2025-10-09,1952.800048828125,1952.800048828125,1969.5999755859375,1937.0999755859375,1955.0,174390
2025-10-10,1923.4000244140625,1923.4000244140625,1953.0,1915.9000244140625,1951.0,122166
2025-10-13,1928.5999755859375,1928.5999755859375,1940.0,1913.4000244140625,1924.0,37208
2025-10-14,1920.800048828125,1920.800048828125,1946.9000244140625,1903.5999755859375,1925.0,131802
2025-10-15,1936.5,1936.5,1945.0,1906.0,1910.0999755859375,55891
2025-10-16,1917.5999755859375,1917.5999755859375,1943.9000244140625,1906.199951171875,1924.0,102534
2025-10-17,1937.800048828125,1937.800048828125,1950.300048828125,1911.800048828125,1923.5999755859375,51691
2025-10-20,1924.800048828125,1924.800048828125,1936.0,1908.5999755859375,1931.199951171875,70362
2025-10-21,1922.5,1922.5,1937.800048828125,1918.0,1937.800048828125,7496
2025-10-23,1932.0999755859375,1932.0999755859375,1963.0,1917.4000244140625,1937.9000244140625,81037
2025-10-24,1941.4000244140625,1941.4000244140625,1955.0,1925.0,1925.0,53471
2025-10-27,1918.0999755859375,1918.0999755859375,1967.9000244140625,1892.4000244140625,1941.4000244140625,149880
2025-10-28,1902.4000244140625,1902.4000244140625,1927.5,1889.0,1925.0,115935
2025-10-29,1904.5,1904.5,1920.0,1902.0,1910.0,65125
2025-10-30,1905.800048828125,1905.800048828125,1918.699951171875,1890.300048828125,1903.9000244140625,424860
2025-10-31,1928.9000244140625,1928.9000244140625,1947.699951171875,1907.800048828125,1918.9000244140625,71429
2025-11-03,1972.0,1972.0,2034.0,1922.5999755859375,1942.699951171875,330511
2025-11-04,1911.800048828125,1911.800048828125,1980.0,1890.5999755859375,1980.0,438747
2025-11-05,1911.800048828125,1911.800048828125,1911.800048828125,1911.800048828125,1911.800048828125,0
2025-11-06,1898.5999755859375,1898.5999755859375,1911.9000244140625,1881.0,1911.800048828125,99824
2025-11-07,1863.0,1863.0,1897.5,1855.0999755859375,1895.0,111371
2025-11-10,1881.0999755859375,1881.0999755859375,1885.9000244140625,1867.9000244140625,1867.9000244140625,46074
2025-11-11,1851.199951171875,1851.199951171875,1896.9000244140625,1842.5,1895.0,26989
2025-11-12,1837.9000244140625,1837.9000244140625,1886.9000244140625,1827.0,1851.0999755859375,98290
2025-11-13,1829.199951171875,1829.199951171875,1868.0,1815.300048828125,1845.0,71801
2025-11-14,1830.0,1830.0,1862.5,1812.199951171875,1856.0,67384
2025-11-17,1815.300048828125,1815.300048828125,1838.300048828125,1810.4000244140625,1818.0,90653
2025-11-18,1790.0999755859375,1790.0999755859375,1828.0999755859375,1785.0,1810.0,63404
2025-11-19,1769.800048828125,1769.800048828125,1785.5999755859375,1738.0,1780.0,1333535
2025-11-20,1817.300048828125,1817.300048828125,1830.0,1768.0999755859375,1771.0,266354
2025-11-21,1809.699951171875,1809.699951171875,1821.5,1769.9000244140625,1812.0,371417
2025-11-24,1791.0,1791.0,1810.0,1780.0,1809.699951171875,44630
2025-11-25,1783.300048828125,1783.300048828125,1798.0,1772.800048828125,1782.0,41536
2025-11-26,1795.800048828125,1795.800048828125,1812.9000244140625,1775.0999755859375,1775.0999755859375,41660
2025-11-27,1774.0,1774.0,1800.9000244140625,1770.0,1795.0,25656
2025-11-28,1759.5999755859375,1759.5999755859375,1776.9000244140625,1730.0,1773.9000244140625,150383
2025-12-01,1727.4000244140625,1727.4000244140625,1768.199951171875,1724.0999755859375,1768.199951171875,62470
2025-12-02,1766.0999755859375,1766.0999755859375,1794.199951171875,1727.0999755859375,1727.4000244140625,424611
2025-12-03,1771.0,1771.0,1815.0,1747.0,1765.0,131243
2025-12-04,1734.9000244140625,1734.9000244140625,1771.0,1715.5,1771.0,133475
2025-12-05,1751.5999755859375,1751.5999755859375,1768.0,1717.0,1730.0,106396
2025-12-08,1699.5999755859375,1699.5999755859375,1750.199951171875,1681.0,1745.0,160865
2025-12-09,1714.4000244140625,1714.4000244140625,1720.0,1678.4000244140625,1685.0,77589
2025-12-10,1709.0999755859375,1709.0999755859375,1718.699951171875,1693.699951171875,1705.0,59484
2025-12-11,1691.9000244140625,1691.9000244140625,1713.800048828125,1664.800048828125,1703.5,150910
2025-12-12,1678.5999755859375,1678.5999755859375,1720.300048828125,1672.4000244140625,1706.800048828125,172618
2025-12-15,1669.800048828125,1669.800048828125,1680.0,1656.9000244140625,1678.9000244140625,25757
2025-12-16,1664.5,1664.5,1683.300048828125,1661.0,1677.199951171875,44392
2025-12-17,1652.800048828125,1652.800048828125,1674.0,1651.0999755859375,1674.0,17996
2025-12-18,1666.300048828125,1666.300048828125,1672.0,1630.5,1657.5999755859375,67759
2025-12-19,1671.699951171875,1671.699951171875,1697.800048828125,1658.9000244140625,1666.300048828125,104194
2025-12-22,1687.4000244140625,1687.4000244140625,1691.699951171875,1672.300048828125,1672.300048828125,62491
2025-12-23,1687.800048828125,1687.800048828125,1695.0,1671.199951171875,1687.4000244140625,45343
2025-12-24,1650.0,1650.0,1688.199951171875,1643.5999755859375,1686.4000244140625,57015
2025-12-26,1653.5,1653.5,1668.5,1634.0,1650.0,289041
2025-12-29,1650.0999755859375,1650.0999755859375,1661.800048828125,1629.5999755859375,1650.0,58617
2025-12-30,1667.699951171875,1667.699951171875,1684.9000244140625,1631.0999755859375,1645.5,160294
2025-12-31,1722.0,1722.0,1729.0,1653.300048828125,1666.0,151190
2026-01-01,1715.0999755859375,1715.0999755859375,1725.5999755859375,1695.0,1716.5999755859375,21105
2026-01-02,1715.800048828125,1715.800048828125,1722.0,1683.800048828125,1719.5999755859375,55898
2026-01-05,1698.199951171875,1698.199951171875,1722.699951171875,1686.0999755859375,1715.800048828125,281320
2026-01-06,1693.300048828125,1693.300048828125,1711.0,1685.699951171875,1697.9000244140625,40718
2026-01-07,1708.4000244140625,1708.4000244140625,1710.5,1680.699951171875,1680.699951171875,91601
2026-01-08,1694.800048828125,1694.800048828125,1790.4000244140625,1675.0,1757.800048828125,908601
2026-01-09,1680.5999755859375,1680.5999755859375,1700.0,1672.300048828125,1700.0,93457
2026-01-12,1703.0,1703.0,1713.9000244140625,1657.5,1680.699951171875,95484
2026-01-13,1719.199951171875,1719.199951171875,1722.800048828125,1699.9000244140625,1701.0,40146
2026-01-14,1753.5999755859375,1753.5999755859375,1760.0,1720.5,1721.300048828125,70941
2026-01-16,1704.199951171875,1704.199951171875,1761.800048828125,1696.0,1738.0,74605
