date_,adj close_cumminsind.ns,close_cumminsind.ns,high_cumminsind.ns,low_cumminsind.ns,open_cumminsind.ns,volume_cumminsind.ns
2025-04-16,2868.441650390625,2895.5,2948.0,2887.0,2935.0,184784
2025-04-17,2864.181640625,2891.199951171875,2919.0,2831.60009765625,2890.0,468043
2025-04-21,2887.36328125,2914.60009765625,2946.0,2891.199951171875,2891.199951171875,322569
2025-04-22,2869.43212890625,2896.5,2938.0,2871.5,2915.0,229160
2025-04-23,2938.18359375,2965.89990234375,2972.60009765625,2860.0,2900.0,379894
2025-04-24,2908.4638671875,2935.89990234375,2965.89990234375,2891.5,2965.89990234375,557806
2025-04-25,2834.363037109375,2861.10009765625,2955.0,2798.10009765625,2938.0,524622
2025-04-28,2893.30712890625,2920.60009765625,2938.10009765625,2850.0,2850.0,267267
2025-04-29,2872.80029296875,2899.89990234375,2957.89990234375,2885.0,2901.199951171875,314864
2025-04-30,2868.34228515625,2895.39990234375,2928.800048828125,2870.89990234375,2899.89990234375,306927
2025-05-02,2857.4453125,2884.39990234375,2961.699951171875,2881.0,2899.0,239237
2025-05-05,2912.723876953125,2940.199951171875,2963.800048828125,2890.10009765625,2899.89990234375,443632
2025-05-06,2764.224609375,2790.300048828125,2820.0,2711.0,2820.0,2160557
2025-05-07,2816.927490234375,2843.5,2862.5,2759.800048828125,2760.0,681942
2025-05-08,2744.807861328125,2770.699951171875,2850.10009765625,2752.800048828125,2850.10009765625,581634
2025-05-09,2710.729248046875,2736.300048828125,2765.0,2706.0,2712.0,630999
2025-05-12,2836.14599609375,2862.89990234375,2884.0,2778.5,2778.5,583411
2025-05-13,2852.491943359375,2879.39990234375,2909.39990234375,2850.0,2862.89990234375,356527
2025-05-14,2845.1611328125,2872.0,2920.0,2856.5,2880.5,362951
2025-05-15,2921.6396484375,2949.199951171875,2954.39990234375,2876.10009765625,2895.0,669873
2025-05-16,3007.232421875,3035.60009765625,3043.0,2937.699951171875,2951.800048828125,514592
2025-05-19,2966.120361328125,2994.10009765625,3063.60009765625,2981.300048828125,3030.0,758624
2025-05-20,2922.135009765625,2949.699951171875,3024.300048828125,2937.10009765625,3015.0,794742
2025-05-21,2953.04345703125,2980.89990234375,3008.0,2946.60009765625,2975.0,622452
2025-05-22,2949.67529296875,2977.5,3018.89990234375,2956.0,2984.0,562965
2025-05-23,2912.921875,2940.39990234375,3009.199951171875,2926.199951171875,2990.0,504260
2025-05-26,2917.082763671875,2944.60009765625,2973.199951171875,2915.60009765625,2961.0,338056
2025-05-27,2946.10888671875,2973.89990234375,2985.60009765625,2921.10009765625,2961.5,500719
2025-05-28,2948.28857421875,2976.10009765625,3023.39990234375,2959.300048828125,2989.0,691220
2025-05-29,3139.781982421875,3169.39990234375,3207.699951171875,3000.10009765625,3000.10009765625,4080348
2025-05-30,3237.559814453125,3268.10009765625,3289.10009765625,3185.199951171875,3189.0,2900183
2025-06-02,3288.28125,3319.300048828125,3325.0,3222.60009765625,3267.0,1201170
2025-06-03,3287.587890625,3318.60009765625,3359.39990234375,3297.199951171875,3324.0,824615
2025-06-04,3315.623046875,3346.89990234375,3377.0,3319.0,3321.0,1022651
2025-06-05,3317.901611328125,3349.199951171875,3380.0,3325.0,3355.0,483101
2025-06-06,3352.4755859375,3384.10009765625,3408.300048828125,3349.5,3370.0,563840
2025-06-09,3379.916748046875,3411.800048828125,3419.5,3385.0,3400.0,165645
2025-06-10,3357.032470703125,3388.699951171875,3419.0,3377.699951171875,3419.0,258372
2025-06-11,3341.776611328125,3373.300048828125,3403.300048828125,3361.0,3390.0,297427
2025-06-12,3291.451171875,3322.5,3390.0,3312.0,3386.0,385374
2025-06-13,3279.068115234375,3310.0,3323.0,3248.10009765625,3255.0,359883
2025-06-16,3276.690673828125,3307.60009765625,3347.89990234375,3275.0,3314.89990234375,433939
2025-06-17,3285.50732421875,3316.5,3339.39990234375,3293.5,3320.0,667500
2025-06-18,3247.1689453125,3277.800048828125,3312.300048828125,3258.800048828125,3294.5,402785
2025-06-19,3207.047607421875,3237.300048828125,3312.0,3224.39990234375,3273.800048828125,409828
2025-06-20,3240.927734375,3271.5,3306.89990234375,3212.199951171875,3237.300048828125,619032
2025-06-23,3230.4267578125,3260.89990234375,3272.89990234375,3218.60009765625,3235.39990234375,220281
2025-06-24,3280.851318359375,3311.800048828125,3339.0,3280.300048828125,3290.0,391095
2025-06-25,3287.884765625,3318.89990234375,3338.0,3278.5,3335.0,265673
2025-06-26,3333.157958984375,3364.60009765625,3393.0,3315.199951171875,3319.89990234375,835384
2025-06-27,3306.013916015625,3337.199951171875,3430.0,3325.5,3380.0,1274146
2025-06-30,3367.632568359375,3399.39990234375,3419.800048828125,3360.199951171875,3377.39990234375,421940
2025-07-01,3317.01025390625,3348.300048828125,3450.800048828125,3338.800048828125,3428.0,429888
2025-07-02,3306.806396484375,3338.0,3367.800048828125,3312.39990234375,3358.0,211985
2025-07-03,3301.75390625,3332.89990234375,3383.0,3318.300048828125,3343.0,287404
2025-07-04,3310.76904296875,3342.0,3368.800048828125,3317.60009765625,3332.89990234375,230777
2025-07-07,3403.98974609375,3436.10009765625,3442.5,3330.300048828125,3350.39990234375,626858
2025-07-08,3445.498046875,3478.0,3483.0,3414.0,3455.0,690654
2025-07-09,3490.968994140625,3523.89990234375,3555.0,3478.89990234375,3495.0,948964
2025-07-10,3486.015869140625,3518.89990234375,3545.0,3503.199951171875,3545.0,364230
2025-07-11,3513.2587890625,3546.39990234375,3569.0,3496.0,3519.0,791838
2025-07-14,3490.8701171875,3523.800048828125,3567.0,3465.0,3567.0,405403
2025-07-15,3543.07763671875,3576.5,3584.0,3501.0,3532.0,860744
2025-07-16,3534.260986328125,3567.60009765625,3599.0,3552.199951171875,3590.0,389532
2025-07-17,3551.300048828125,3584.800048828125,3605.0,3547.60009765625,3579.89990234375,494777
2025-07-18,3536.0,3536.0,3569.199951171875,3511.0,3559.0,391491
2025-07-21,3617.89990234375,3617.89990234375,3632.0,3515.0,3536.10009765625,426607
2025-07-22,3587.39990234375,3587.39990234375,3628.0,3555.60009765625,3628.0,352113
2025-07-23,3616.39990234375,3616.39990234375,3625.10009765625,3548.10009765625,3588.39990234375,630663
2025-07-24,3563.699951171875,3563.699951171875,3633.0,3555.0,3616.39990234375,433746
2025-07-25,3535.10009765625,3535.10009765625,3579.10009765625,3520.0,3563.10009765625,395036
2025-07-28,3529.39990234375,3529.39990234375,3574.0,3481.5,3535.89990234375,370703
2025-07-29,3535.199951171875,3535.199951171875,3568.699951171875,3514.699951171875,3514.699951171875,561592
2025-07-30,3581.89990234375,3581.89990234375,3590.0,3488.300048828125,3539.0,479098
2025-07-31,3555.5,3555.5,3596.89990234375,3502.0,3525.0,610344
2025-08-01,3568.699951171875,3568.699951171875,3617.199951171875,3539.5,3559.89990234375,459708
2025-08-04,3566.800048828125,3566.800048828125,3580.0,3510.10009765625,3568.699951171875,507506
2025-08-05,3591.5,3591.5,3604.199951171875,3494.199951171875,3566.0,634486
2025-08-06,3635.699951171875,3635.699951171875,3672.60009765625,3599.800048828125,3638.0,899245
2025-08-07,3674.0,3674.0,3715.0,3572.89990234375,3634.199951171875,545750
2025-08-08,3806.89990234375,3806.89990234375,3900.10009765625,3658.0,3780.0,3620871
2025-08-11,3792.300048828125,3792.300048828125,3822.39990234375,3760.0,3806.89990234375,658493
2025-08-12,3759.89990234375,3759.89990234375,3808.5,3750.300048828125,3794.5,566377
2025-08-13,3792.10009765625,3792.10009765625,3824.0,3761.0,3765.89990234375,557455
2025-08-14,3784.5,3784.5,3823.0,3771.0,3807.699951171875,373609
2025-08-18,3783.39990234375,3783.39990234375,3850.699951171875,3777.800048828125,3818.300048828125,442925
2025-08-19,3752.0,3752.0,3797.0,3733.5,3797.0,433016
2025-08-20,3818.39990234375,3818.39990234375,3836.0,3729.5,3756.5,559993
2025-08-21,3886.300048828125,3886.300048828125,3900.0,3814.0,3838.39990234375,702208
2025-08-22,3916.0,3916.0,3932.0,3875.0,3904.0,558580
2025-08-25,3880.5,3880.5,3930.800048828125,3870.199951171875,3930.800048828125,307872
2025-08-26,3836.5,3836.5,3881.10009765625,3815.0,3880.0,464841
2025-08-28,3835.199951171875,3835.199951171875,3857.0,3777.300048828125,3836.60009765625,678197
2025-08-29,3826.199951171875,3826.199951171875,3903.89990234375,3819.800048828125,3855.0,430848
2025-09-01,3880.10009765625,3880.10009765625,3907.10009765625,3814.60009765625,3826.0,322056
2025-09-02,3826.39990234375,3826.39990234375,3911.89990234375,3820.800048828125,3900.0,426290
2025-09-03,3885.199951171875,3885.199951171875,3899.0,3792.0,3877.0,495601
2025-09-04,3935.60009765625,3935.60009765625,3959.5,3871.60009765625,3908.89990234375,554427
2025-09-05,3936.800048828125,3936.800048828125,3974.39990234375,3902.10009765625,3949.0,273518
2025-09-08,3966.60009765625,3966.60009765625,3993.5,3928.39990234375,3957.5,353699
2025-09-09,4012.0,4012.0,4028.800048828125,3952.199951171875,3970.0,680881
2025-09-10,4021.300048828125,4021.300048828125,4095.0,4012.0,4064.0,600890
2025-09-11,4039.699951171875,4039.699951171875,4058.89990234375,3997.0,4016.0,438738
2025-09-12,4030.39990234375,4030.39990234375,4057.300048828125,4017.300048828125,4046.0,362283
2025-09-15,4050.800048828125,4050.800048828125,4079.0,4040.0,4059.89990234375,339900
2025-09-16,4111.0,4111.0,4118.7001953125,4035.300048828125,4060.0,485082
2025-09-17,4125.39990234375,4125.39990234375,4140.0,4075.0,4115.0,362468
2025-09-18,4101.0,4101.0,4168.7001953125,4092.60009765625,4137.0,258901
2025-09-19,4080.39990234375,4080.39990234375,4122.0,4065.39990234375,4105.0,421987
2025-09-22,3990.10009765625,3990.10009765625,4114.5,3982.5,4092.0,274057
2025-09-23,4005.199951171875,4005.199951171875,4027.699951171875,3981.39990234375,3990.0,203423
2025-09-24,3988.89990234375,3988.89990234375,4027.5,3980.10009765625,4005.199951171875,160301
2025-09-25,3976.89990234375,3976.89990234375,4044.89990234375,3967.800048828125,3990.10009765625,209955
2025-09-26,3947.60009765625,3947.60009765625,4006.0,3926.699951171875,3981.0,245108
2025-09-29,3994.199951171875,3994.199951171875,4010.300048828125,3930.0,3947.60009765625,355702
2025-09-30,3926.5,3926.5,4000.699951171875,3874.800048828125,4000.699951171875,669486
2025-10-01,3849.0,3849.0,3936.0,3845.0,3926.0,331424
2025-10-03,3932.699951171875,3932.699951171875,3950.699951171875,3833.0,3849.39990234375,432544
2025-10-06,3943.0,3943.0,3967.199951171875,3921.10009765625,3934.0,289896
2025-10-07,3967.39990234375,3967.39990234375,3980.0,3902.800048828125,3944.0,186948
2025-10-08,3912.5,3912.5,3964.60009765625,3882.5,3956.5,255169
2025-10-09,3957.199951171875,3957.199951171875,3979.0,3903.199951171875,3910.199951171875,189514
2025-10-10,3966.0,3966.0,4030.0,3900.10009765625,3961.800048828125,532967
2025-10-13,3957.0,3957.0,3970.0,3917.0,3948.0,217474
2025-10-14,3945.199951171875,3945.199951171875,3974.199951171875,3927.699951171875,3957.0,132397
2025-10-15,3957.39990234375,3957.39990234375,3992.0,3940.199951171875,3945.199951171875,136188
2025-10-16,3940.60009765625,3940.60009765625,4007.5,3932.10009765625,3960.0,299762
2025-10-17,3974.89990234375,3974.89990234375,4019.0,3947.699951171875,3952.5,249277
2025-10-20,4006.39990234375,4006.39990234375,4033.60009765625,3975.300048828125,3994.89990234375,447858
2025-10-21,4000.89990234375,4000.89990234375,4030.0,3975.0,4030.0,19931
2025-10-23,4073.89990234375,4073.89990234375,4100.0,4001.0,4020.0,656348
2025-10-24,4183.2001953125,4183.2001953125,4205.60009765625,4055.300048828125,4079.89990234375,953394
2025-10-27,4311.5,4311.5,4324.0,4195.5,4220.0,784380
2025-10-28,4285.60009765625,4285.60009765625,4328.7001953125,4269.39990234375,4309.39990234375,579342
2025-10-29,4357.89990234375,4357.89990234375,4366.2001953125,4271.10009765625,4293.0,410367
2025-10-30,4384.2001953125,4384.2001953125,4398.39990234375,4310.0,4357.89990234375,444822
2025-10-31,4344.10009765625,4344.10009765625,4399.7001953125,4333.0,4392.0,677463
2025-11-03,4379.7001953125,4379.7001953125,4402.89990234375,4344.39990234375,4346.0,599569
2025-11-04,4316.7998046875,4316.7998046875,4362.39990234375,4290.7001953125,4360.2998046875,379236
2025-11-05,4316.7998046875,4316.7998046875,4316.7998046875,4316.7998046875,4316.7998046875,0
2025-11-06,4316.10009765625,4316.10009765625,4364.7998046875,4244.2001953125,4309.10009765625,693125
2025-11-07,4291.7998046875,4291.7998046875,4495.0,4251.0,4399.89990234375,1894670
2025-11-10,4349.2001953125,4349.2001953125,4375.0,4256.7001953125,4300.10009765625,754664
2025-11-11,4414.2001953125,4414.2001953125,4420.0,4290.89990234375,4349.10009765625,395014
2025-11-12,4395.39990234375,4395.39990234375,4423.89990234375,4370.0,4420.0,617858
2025-11-13,4366.2001953125,4366.2001953125,4450.0,4350.0,4367.5,405072
2025-11-14,4283.2001953125,4283.2001953125,4363.2998046875,4263.0,4363.2998046875,484468
2025-11-17,4381.2001953125,4381.2001953125,4389.7998046875,4287.89990234375,4289.89990234375,525370
2025-11-18,4252.39990234375,4252.39990234375,4386.0,4245.0,4381.7001953125,463826
2025-11-19,4261.2998046875,4261.2998046875,4266.7001953125,4183.2998046875,4260.0,445363
2025-11-20,4375.7001953125,4375.7001953125,4394.7001953125,4278.0,4290.0,941176
2025-11-21,4333.7998046875,4333.7998046875,4384.89990234375,4315.60009765625,4375.7001953125,408438
2025-11-24,4299.0,4299.0,4389.89990234375,4278.89990234375,4349.7998046875,1095485
2025-11-25,4311.2998046875,4311.2998046875,4336.5,4286.7998046875,4300.0,311670
2025-11-26,4408.2001953125,4408.2001953125,4420.0,4311.5,4325.5,393579
2025-11-27,4449.39990234375,4449.39990234375,4463.7998046875,4358.0,4418.0,797775
2025-11-28,4479.2998046875,4479.2998046875,4518.60009765625,4401.10009765625,4450.0,764869
2025-12-01,4544.2001953125,4544.2001953125,4553.2001953125,4480.10009765625,4490.0,421940
2025-12-02,4514.5,4514.5,4574.0,4500.0,4544.2001953125,448981
2025-12-03,4514.10009765625,4514.10009765625,4527.0,4450.2998046875,4515.0,410207
2025-12-04,4459.2998046875,4459.2998046875,4552.5,4430.0,4525.0,339985
2025-12-05,4468.89990234375,4468.89990234375,4491.2998046875,4437.7001953125,4459.2998046875,560759
2025-12-08,4467.0,4467.0,4535.0,4439.2998046875,4471.0,451510
2025-12-09,4479.10009765625,4479.10009765625,4496.0,4412.10009765625,4460.10009765625,405777
2025-12-10,4535.7001953125,4535.7001953125,4568.89990234375,4477.0,4490.0,520273
2025-12-11,4531.89990234375,4531.89990234375,4588.2998046875,4511.0,4535.7001953125,485927
2025-12-12,4600.2001953125,4600.2001953125,4615.0,4530.0,4549.0,465150
2025-12-15,4539.89990234375,4539.89990234375,4598.5,4512.2998046875,4545.0,326631
2025-12-16,4494.2998046875,4494.2998046875,4551.5,4470.2998046875,4550.0,286429
2025-12-17,4512.7001953125,4512.7001953125,4532.89990234375,4480.7001953125,4498.0,259526
2025-12-18,4385.39990234375,4385.39990234375,4515.0,4353.0,4515.0,518494
2025-12-19,4410.39990234375,4410.39990234375,4426.60009765625,4338.60009765625,4380.0,507355
2025-12-22,4519.89990234375,4519.89990234375,4532.89990234375,4405.10009765625,4425.7001953125,306066
2025-12-23,4503.2001953125,4503.2001953125,4541.39990234375,4484.10009765625,4539.89990234375,282637
2025-12-24,4417.39990234375,4417.39990234375,4537.2001953125,4391.10009765625,4480.0,259926
2025-12-25,4417.39990234375,4417.39990234375,4417.39990234375,4417.39990234375,4417.39990234375,0
2025-12-26,4346.39990234375,4346.39990234375,4433.60009765625,4339.10009765625,4400.60009765625,388141
2025-12-29,4402.2001953125,4402.2001953125,4453.2998046875,4316.0,4340.0,477997
2025-12-30,4389.89990234375,4389.89990234375,4471.2998046875,4360.0,4402.0,2372971
2025-12-31,4434.39990234375,4434.39990234375,4459.89990234375,4365.0,4365.0,288657
2026-01-01,4470.60009765625,4470.60009765625,4504.89990234375,4420.2998046875,4439.0,289174
2026-01-02,4482.10009765625,4482.10009765625,4493.39990234375,4441.10009765625,4484.0,269527
2026-01-05,4309.7998046875,4309.7998046875,4515.7998046875,4286.2001953125,4488.0,492433
2026-01-06,4130.2998046875,4130.2998046875,4326.2001953125,4117.0,4309.7998046875,1031214
2026-01-07,4147.89990234375,4147.89990234375,4173.0,4120.39990234375,4130.2998046875,778593
2026-01-08,4118.0,4118.0,4235.0,4096.0,4148.0,1117650
2026-01-09,4116.7001953125,4116.7001953125,4193.5,4100.39990234375,4120.10009765625,929594
2026-01-12,3974.699951171875,3974.699951171875,4091.300048828125,3893.0,4032.300048828125,1559613
2026-01-13,3977.800048828125,3977.800048828125,4008.5,3929.10009765625,3970.0,693509
2026-01-14,4029.199951171875,4029.199951171875,4038.39990234375,3946.0,3970.0,853871
2026-01-16,4062.0,4062.0,4076.39990234375,3970.10009765625,3975.0,404603
