date_,adj close_jswsteel.ns,close_jswsteel.ns,high_jswsteel.ns,low_jswsteel.ns,open_jswsteel.ns,volume_jswsteel.ns
2025-04-09,943.0106201171875,945.5499877929688,953.4000244140625,938.0499877929688,945.1500244140625,1773658
2025-04-11,987.590576171875,990.25,997.0,968.3499755859375,972.4500122070312,3641633
2025-04-15,1005.2929077148438,1008.0,1015.7000122070312,1002.2000122070312,1010.0,1287903
2025-04-16,1006.6891479492188,1009.4000244140625,1015.0999755859375,992.0999755859375,1003.0,1281034
2025-04-17,1004.4950561523438,1007.2000122070312,1008.5999755859375,987.0999755859375,996.0,2074019
2025-04-21,1031.2230224609375,1034.0,1043.800048828125,1000.5,1001.0,1345056
2025-04-22,1041.3956298828125,1044.199951171875,1060.4000244140625,1037.0,1060.0,2153582
2025-04-23,1036.4090576171875,1039.199951171875,1053.9000244140625,1028.5,1051.0,893969
2025-04-24,1041.69482421875,1044.5,1047.5,1029.5,1035.5,1242921
2025-04-25,1025.63818359375,1028.4000244140625,1056.9000244140625,1017.5999755859375,1050.0,2784217
2025-04-28,1051.568359375,1054.4000244140625,1058.9000244140625,1019.2000122070312,1021.4000244140625,1485915
2025-04-29,1032.8187255859375,1035.5999755859375,1061.5999755859375,1034.0999755859375,1055.0,1206750
2025-04-30,1027.034423828125,1029.800048828125,1042.300048828125,1021.0,1030.0,1755328
2025-05-02,964.9016723632812,967.5,1037.0,948.2999877929688,1021.2000122070312,6209775
2025-05-05,952.9338989257812,955.5,972.4000244140625,952.7000122070312,959.7999877929688,1646426
2025-05-06,964.9016723632812,967.5,971.9000244140625,955.0,960.0,1462046
2025-05-07,963.5054321289062,966.0999755859375,975.0,957.9000244140625,957.9000244140625,1014461
2025-05-08,950.6400756835938,953.2000122070312,969.5,949.0,962.5,1646385
2025-05-09,954.4298706054688,957.0,959.0,935.0,935.0,1481537
2025-05-12,1002.5004272460938,1005.2000122070312,1007.7000122070312,969.7000122070312,973.0,1335817
2025-05-13,987.2415161132812,989.9000244140625,1010.9000244140625,988.0999755859375,1005.2000122070312,934177
2025-05-14,986.6431274414062,989.2999877929688,1012.0999755859375,987.0,995.2000122070312,1650066
2025-05-15,1035.5115966796875,1038.300048828125,1040.5999755859375,990.0,993.0,5297654
2025-05-16,1019.0558471679688,1021.7999877929688,1044.5999755859375,1020.2999877929688,1043.4000244140625,1048380
2025-05-19,1016.8617553710938,1019.5999755859375,1034.0,1016.7000122070312,1033.9000244140625,1434608
2025-05-20,1009.9802856445312,1012.7000122070312,1034.5,1010.7999877929688,1031.0,1624336
2025-05-21,998.2119750976562,1000.9000244140625,1018.9000244140625,999.0999755859375,1016.0,875245
2025-05-22,1002.8993530273438,1005.5999755859375,1011.5,987.9000244140625,1002.0,1283310
2025-05-23,1005.7915649414062,1008.5,1022.5,1005.0999755859375,1011.0,1568154
2025-05-26,1029.5277099609375,1032.300048828125,1036.0,979.5,1009.2000122070312,4716572
2025-05-27,1010.9776000976562,1013.7000122070312,1033.0999755859375,1009.0,1032.0,1158374
2025-05-28,998.3117065429688,1001.0,1017.9000244140625,998.5,1014.9000244140625,1790498
2025-05-29,1003.4977416992188,1006.2000122070312,1023.7000122070312,998.2000122070312,1020.4000244140625,3282246
2025-05-30,990.8318481445312,993.5,1012.5,990.5,1003.0,1710817
2025-06-02,976.1713256835938,978.7999877929688,987.0,969.25,987.0,1790184
2025-06-03,971.1847534179688,973.7999877929688,987.3499755859375,972.0499877929688,980.0499877929688,1138571
2025-06-04,965.9488525390625,968.5499877929688,979.5,962.1500244140625,973.0,2398032
2025-06-05,966.1483154296875,968.75,976.9000244140625,964.6500244140625,972.7999877929688,2182562
2025-06-06,1002.2012329101562,1004.9000244140625,1010.6500244140625,967.6500244140625,968.75,2089570
2025-06-09,1005.2929077148438,1008.0,1017.0,1001.9500122070312,1006.2999877929688,1864322
2025-06-10,1000.4060668945312,1003.0999755859375,1019.1500244140625,1000.7999877929688,1015.0,1747781
2025-06-11,1004.3953247070312,1007.0999755859375,1016.0,1003.9500122070312,1003.9500122070312,1003090
2025-06-12,992.97607421875,995.6500244140625,1010.0,992.5499877929688,1007.0999755859375,2223026
2025-06-13,984.5986328125,987.25,994.0499877929688,981.3499755859375,984.7000122070312,1044815
2025-06-16,1001.1041870117188,1003.7999877929688,1011.0,984.2000122070312,987.25,871032
2025-06-17,996.96533203125,999.6500244140625,1010.4500122070312,997.9000244140625,1004.5,1075499
2025-06-18,983.7010498046875,986.3499755859375,998.9500122070312,983.75,997.0,854561
2025-06-19,993.375,996.0499877929688,997.9500122070312,985.0,986.9000244140625,1391083
2025-06-20,1002.8494873046875,1005.5499877929688,1024.0,993.5999755859375,993.9500122070312,9697195
2025-06-23,994.3224487304688,997.0,1005.2000122070312,983.5,1005.0,1132847
2025-06-24,1004.2955932617188,1007.0,1022.5499877929688,1001.2999877929688,1006.0,1434360
2025-06-25,1021.6986694335938,1024.449951171875,1027.800048828125,1008.0,1008.0,2029126
2025-06-26,1029.7769775390625,1032.550048828125,1040.5,1017.1500244140625,1030.0,3892783
2025-06-27,1026.1368408203125,1028.9000244140625,1045.699951171875,1023.2000122070312,1038.449951171875,1941604
2025-06-30,1017.7593383789062,1020.5,1033.0999755859375,1014.5,1033.050048828125,765716
2025-07-01,1026.8348388671875,1029.5999755859375,1031.5999755859375,1016.2000122070312,1023.7000122070312,988673
2025-07-02,1057.0535888671875,1059.9000244140625,1064.9000244140625,1031.0,1031.0,3166924
2025-07-03,1043.29052734375,1046.0999755859375,1067.800048828125,1042.5999755859375,1065.0,1703765
2025-07-04,1038.603271484375,1041.4000244140625,1051.699951171875,1032.0999755859375,1051.699951171875,961108
2025-07-07,1039.7999267578125,1042.5999755859375,1045.0,1035.300048828125,1041.0,871937
2025-07-08,1045.0,1045.0,1049.5999755859375,1039.300048828125,1042.0,828011
2025-07-09,1040.4000244140625,1040.4000244140625,1052.0,1033.4000244140625,1051.699951171875,1666607
2025-07-10,1043.300048828125,1043.300048828125,1049.5999755859375,1034.0999755859375,1040.9000244140625,1101654
2025-07-11,1037.199951171875,1037.199951171875,1051.199951171875,1034.0999755859375,1043.0,931901
2025-07-14,1038.9000244140625,1038.9000244140625,1044.9000244140625,1031.800048828125,1040.0,1238524
2025-07-15,1035.0,1035.0,1044.699951171875,1028.199951171875,1044.699951171875,982842
2025-07-16,1029.800048828125,1029.800048828125,1035.0,1020.5,1034.0,1099243
2025-07-17,1034.199951171875,1034.199951171875,1041.699951171875,1023.5,1030.5,1553977
2025-07-18,1034.4000244140625,1034.4000244140625,1053.5,1027.0,1039.0,1694015
2025-07-21,1034.800048828125,1034.800048828125,1053.5,1018.2999877929688,1051.0,2771028
2025-07-22,1030.699951171875,1030.699951171875,1043.199951171875,1028.5999755859375,1038.5999755859375,1237568
2025-07-23,1033.800048828125,1033.800048828125,1037.800048828125,1025.0,1034.0,1192492
2025-07-24,1033.800048828125,1033.800048828125,1048.800048828125,1031.800048828125,1039.0,1462398
2025-07-25,1026.9000244140625,1026.9000244140625,1035.0,1020.0999755859375,1033.800048828125,912255
2025-07-28,1028.800048828125,1028.800048828125,1034.0,1017.4000244140625,1029.0,1839488
2025-07-29,1034.9000244140625,1034.9000244140625,1051.300048828125,1023.7999877929688,1023.7999877929688,2215340
2025-07-30,1037.9000244140625,1037.9000244140625,1052.300048828125,1031.699951171875,1046.4000244140625,1781038
2025-07-31,1048.300048828125,1048.300048828125,1058.5999755859375,1018.0,1018.0,3144726
2025-08-01,1027.800048828125,1027.800048828125,1054.0,1023.5999755859375,1054.0,1604653
2025-08-04,1055.9000244140625,1055.9000244140625,1058.9000244140625,1026.4000244140625,1029.699951171875,1835680
2025-08-05,1053.4000244140625,1053.4000244140625,1063.4000244140625,1048.699951171875,1059.0,1524968
2025-08-06,1052.5999755859375,1052.5999755859375,1061.5,1045.800048828125,1059.0,1797515
2025-08-07,1064.800048828125,1064.800048828125,1074.9000244140625,1046.0,1052.5999755859375,1837589
2025-08-08,1049.199951171875,1049.199951171875,1071.4000244140625,1041.699951171875,1070.0,2234463
2025-08-11,1052.699951171875,1052.699951171875,1065.0,1046.300048828125,1049.199951171875,1492814
2025-08-12,1048.199951171875,1048.199951171875,1059.9000244140625,1045.5999755859375,1054.800048828125,1231299
2025-08-13,1053.699951171875,1053.699951171875,1059.5999755859375,1050.300048828125,1052.199951171875,1125769
2025-08-14,1045.5,1045.5,1058.0999755859375,1038.9000244140625,1055.0,870899
2025-08-18,1079.800048828125,1079.800048828125,1084.0,1050.0,1060.0,3252940
2025-08-19,1073.4000244140625,1073.4000244140625,1088.0,1070.699951171875,1080.0,1867228
2025-08-20,1082.5999755859375,1082.5999755859375,1089.199951171875,1067.300048828125,1072.0,1321114
2025-08-21,1071.800048828125,1071.800048828125,1086.0999755859375,1069.300048828125,1080.5999755859375,2069244
2025-08-22,1054.5999755859375,1054.5999755859375,1071.4000244140625,1051.300048828125,1068.5,1950366
2025-08-25,1057.800048828125,1057.800048828125,1062.699951171875,1049.800048828125,1059.5,1552036
2025-08-26,1047.0999755859375,1047.0999755859375,1057.0,1044.699951171875,1051.199951171875,1758169
2025-08-28,1035.800048828125,1035.800048828125,1055.0999755859375,1033.9000244140625,1047.0999755859375,1313061
2025-08-29,1026.5999755859375,1026.5999755859375,1038.300048828125,1022.2999877929688,1032.0,1062037
2025-09-01,1035.5,1035.5,1038.5999755859375,1026.0999755859375,1026.5999755859375,624424
2025-09-02,1044.0,1044.0,1049.5,1031.199951171875,1035.5999755859375,1071341
2025-09-03,1072.199951171875,1072.199951171875,1079.9000244140625,1040.0,1042.0,3357124
2025-09-04,1072.4000244140625,1072.4000244140625,1076.4000244140625,1066.0999755859375,1075.0,922622
2025-09-05,1073.0999755859375,1073.0999755859375,1076.5999755859375,1063.0,1069.0,748933
2025-09-08,1101.4000244140625,1101.4000244140625,1112.300048828125,1080.0999755859375,1080.0999755859375,3219380
2025-09-09,1104.5,1104.5,1110.0,1095.699951171875,1100.0,1058374
2025-09-10,1101.199951171875,1101.199951171875,1115.5,1097.300048828125,1108.0,1305818
2025-09-11,1099.0,1099.0,1108.0,1095.199951171875,1101.199951171875,852085
2025-09-12,1099.0,1099.0,1107.9000244140625,1093.0,1099.0,1057815
2025-09-15,1100.9000244140625,1100.9000244140625,1105.0,1090.5,1100.0,565667
2025-09-16,1115.199951171875,1115.199951171875,1117.9000244140625,1100.0,1100.5,1644497
2025-09-17,1111.0,1111.0,1122.5999755859375,1107.0999755859375,1119.5,950577
2025-09-18,1121.0999755859375,1121.0999755859375,1122.9000244140625,1105.0,1111.9000244140625,824725
2025-09-19,1122.800048828125,1122.800048828125,1126.0,1113.699951171875,1121.0999755859375,1351221
2025-09-22,1117.0,1117.0,1126.800048828125,1111.5999755859375,1122.0,786218
2025-09-23,1138.4000244140625,1138.4000244140625,1148.0,1117.0999755859375,1125.0,2075493
2025-09-24,1149.0999755859375,1149.0999755859375,1161.0,1133.0,1138.4000244140625,2111388
2025-09-25,1148.5,1148.5,1157.5,1140.0,1149.0999755859375,1581307
2025-09-26,1130.800048828125,1130.800048828125,1167.9000244140625,1127.9000244140625,1155.0,2999892
2025-09-29,1122.199951171875,1122.199951171875,1143.9000244140625,1119.699951171875,1130.0,2615670
2025-09-30,1142.699951171875,1142.699951171875,1149.9000244140625,1127.0999755859375,1128.800048828125,2771126
2025-10-01,1146.0999755859375,1146.0999755859375,1148.5999755859375,1132.199951171875,1145.0,1129506
2025-10-03,1161.699951171875,1161.699951171875,1175.800048828125,1145.9000244140625,1146.0999755859375,2179883
2025-10-06,1159.9000244140625,1159.9000244140625,1164.9000244140625,1149.199951171875,1161.699951171875,1013304
2025-10-07,1156.800048828125,1156.800048828125,1173.0,1154.199951171875,1159.9000244140625,1565661
2025-10-08,1145.199951171875,1145.199951171875,1162.699951171875,1142.699951171875,1158.0,737972
2025-10-09,1175.199951171875,1175.199951171875,1178.800048828125,1146.0,1146.0,2001612
2025-10-10,1167.800048828125,1167.800048828125,1175.0,1156.4000244140625,1174.0,1457768
2025-10-13,1161.4000244140625,1161.4000244140625,1164.9000244140625,1153.5999755859375,1160.9000244140625,488298
2025-10-14,1147.800048828125,1147.800048828125,1169.5999755859375,1139.4000244140625,1165.0,1408990
2025-10-15,1160.800048828125,1160.800048828125,1163.699951171875,1145.0,1147.800048828125,1284749
2025-10-16,1172.0999755859375,1172.0999755859375,1173.5,1158.5999755859375,1165.0,655759
2025-10-17,1163.300048828125,1163.300048828125,1178.0,1149.5999755859375,1175.0,2207267
2025-10-20,1145.199951171875,1145.199951171875,1174.5999755859375,1139.4000244140625,1174.5999755859375,1214428
2025-10-21,1152.5,1152.5,1154.699951171875,1148.5999755859375,1150.0,115719
2025-10-23,1138.199951171875,1138.199951171875,1162.5,1135.0999755859375,1161.0,1740322
2025-10-24,1141.4000244140625,1141.4000244140625,1151.0,1131.5,1140.0,1320560
2025-10-27,1150.5999755859375,1150.5999755859375,1156.699951171875,1143.199951171875,1147.800048828125,1275776
2025-10-28,1184.199951171875,1184.199951171875,1186.4000244140625,1145.0,1145.5999755859375,3451230
2025-10-29,1207.9000244140625,1207.9000244140625,1223.9000244140625,1185.5,1189.199951171875,3819737
2025-10-30,1210.0,1210.0,1211.5999755859375,1199.4000244140625,1207.9000244140625,1273913
2025-10-31,1206.0,1206.0,1216.0,1199.0,1210.0,1337807
2025-11-03,1195.0,1195.0,1217.5,1190.0,1213.9000244140625,1486643
2025-11-04,1181.4000244140625,1181.4000244140625,1202.5999755859375,1175.199951171875,1202.5999755859375,1110884
2025-11-05,1181.4000244140625,1181.4000244140625,1181.4000244140625,1181.4000244140625,1181.4000244140625,0
2025-11-06,1168.800048828125,1168.800048828125,1183.5,1161.5999755859375,1181.4000244140625,1304994
2025-11-07,1171.699951171875,1171.699951171875,1182.9000244140625,1151.199951171875,1160.0999755859375,845047
2025-11-10,1179.300048828125,1179.300048828125,1185.0,1172.0,1174.0,740226
2025-11-11,1191.5,1191.5,1206.699951171875,1166.0999755859375,1187.0,1588730
2025-11-12,1181.800048828125,1181.800048828125,1194.9000244140625,1178.0,1192.0,976290
2025-11-13,1183.9000244140625,1183.9000244140625,1200.4000244140625,1178.0999755859375,1191.699951171875,1427189
2025-11-14,1167.800048828125,1167.800048828125,1182.9000244140625,1159.0,1182.0999755859375,1059030
2025-11-17,1175.5,1175.5,1178.0,1165.4000244140625,1173.9000244140625,1102752
2025-11-18,1163.0,1163.0,1179.9000244140625,1152.9000244140625,1179.9000244140625,1912105
2025-11-19,1164.9000244140625,1164.9000244140625,1170.9000244140625,1157.5999755859375,1167.5,522344
2025-11-20,1170.0,1170.0,1174.9000244140625,1161.0,1170.5999755859375,908758
2025-11-21,1140.300048828125,1140.300048828125,1166.9000244140625,1133.0999755859375,1166.0,1045627
2025-11-24,1106.0,1106.0,1145.0,1104.300048828125,1142.0,2209717
2025-11-25,1112.0,1112.0,1123.9000244140625,1107.300048828125,1107.300048828125,1394051
2025-11-26,1154.4000244140625,1154.4000244140625,1157.0,1112.0,1112.0,2167703
2025-11-27,1160.5999755859375,1160.5999755859375,1163.0,1136.300048828125,1159.0,2342042
2025-11-28,1160.300048828125,1160.300048828125,1172.5999755859375,1153.300048828125,1160.0,1243394
2025-12-01,1168.4000244140625,1168.4000244140625,1185.0,1157.300048828125,1164.9000244140625,3039396
2025-12-02,1162.0,1162.0,1172.800048828125,1159.300048828125,1168.4000244140625,2834317
2025-12-03,1143.5999755859375,1143.5999755859375,1171.199951171875,1104.9000244140625,1162.0,6026786
2025-12-04,1150.5999755859375,1150.5999755859375,1165.0,1143.0999755859375,1159.0,2285777
2025-12-05,1162.199951171875,1162.199951171875,1170.0,1143.4000244140625,1150.0,2326439
2025-12-08,1119.0999755859375,1119.0999755859375,1168.0,1114.800048828125,1164.9000244140625,1727184
2025-12-09,1107.800048828125,1107.800048828125,1120.5999755859375,1099.300048828125,1118.0,1947088
2025-12-10,1096.800048828125,1096.800048828125,1113.0999755859375,1090.0,1101.300048828125,1222924
2025-12-11,1105.4000244140625,1105.4000244140625,1111.300048828125,1095.5,1100.9000244140625,759090
2025-12-12,1125.5,1125.5,1128.800048828125,1108.800048828125,1110.0,827546
2025-12-15,1114.800048828125,1114.800048828125,1122.5999755859375,1110.0,1120.0999755859375,1017965
2025-12-16,1082.5999755859375,1082.5999755859375,1114.0,1080.5,1114.0,2000325
2025-12-17,1079.300048828125,1079.300048828125,1093.699951171875,1075.5999755859375,1088.300048828125,1781774
2025-12-18,1082.199951171875,1082.199951171875,1091.5,1073.199951171875,1079.0,1134603
2025-12-19,1079.5999755859375,1079.5999755859375,1091.0,1075.699951171875,1091.0,1068212
2025-12-22,1094.9000244140625,1094.9000244140625,1100.300048828125,1077.699951171875,1085.0,1086319
2025-12-23,1096.800048828125,1096.800048828125,1102.9000244140625,1092.0,1095.0,961759
2025-12-24,1091.300048828125,1091.300048828125,1103.300048828125,1088.0999755859375,1099.5,806530
2025-12-25,1091.300048828125,1091.300048828125,1091.300048828125,1091.300048828125,1091.300048828125,0
2025-12-26,1094.4000244140625,1094.4000244140625,1099.699951171875,1082.0,1092.0999755859375,1317269
2025-12-29,1092.5999755859375,1092.5999755859375,1111.0,1089.4000244140625,1100.0,3084525
2025-12-30,1111.5999755859375,1111.5999755859375,1114.0,1089.5,1093.0,1609086
2025-12-31,1164.800048828125,1164.800048828125,1169.0,1132.5999755859375,1156.0,5881898
2026-01-01,1171.5,1171.5,1176.800048828125,1161.0,1163.5,1173697
2026-01-02,1180.699951171875,1180.699951171875,1184.0,1169.0999755859375,1172.0,903240
2026-01-05,1185.9000244140625,1185.9000244140625,1192.9000244140625,1179.0,1180.699951171875,1017822
2026-01-06,1176.300048828125,1176.300048828125,1197.5999755859375,1169.0,1185.9000244140625,1395370
2026-01-07,1189.800048828125,1189.800048828125,1193.5,1169.4000244140625,1174.9000244140625,1161485
2026-01-08,1155.9000244140625,1155.9000244140625,1190.0,1153.9000244140625,1190.0,1275035
2026-01-09,1158.800048828125,1158.800048828125,1170.699951171875,1154.4000244140625,1160.0,1387896
2026-01-12,1182.699951171875,1182.699951171875,1185.0,1146.4000244140625,1160.0,1391748
2026-01-13,1178.0999755859375,1178.0999755859375,1194.800048828125,1168.4000244140625,1182.699951171875,1570887
2026-01-14,1181.800048828125,1181.800048828125,1201.9000244140625,1170.300048828125,1179.9000244140625,2281726
2026-01-16,1187.300048828125,1187.300048828125,1199.300048828125,1179.199951171875,1181.800048828125,1883089
