date_,adj close_zensartech.ns,close_zensartech.ns,high_zensartech.ns,low_zensartech.ns,open_zensartech.ns,volume_zensartech.ns
2025-04-29,739.2669677734375,749.0,759.0,718.0999755859375,721.0,1915642
2025-04-30,710.1009521484375,719.4500122070312,751.0,712.5499877929688,749.0,844211
2025-05-02,709.55810546875,718.9000244140625,736.0,708.75,719.0,443373
2025-05-05,704.178955078125,713.4500122070312,731.0,711.0,717.5499877929688,343279
2025-05-06,692.137451171875,701.25,724.4500122070312,693.0499877929688,714.9500122070312,432461
2025-05-07,690.5582885742188,699.6500244140625,704.9000244140625,685.5999755859375,694.25,485588
2025-05-08,711.3840942382812,720.75,728.4500122070312,701.0,701.0,1236609
2025-05-09,694.3088989257812,703.4500122070312,707.75,682.0499877929688,682.0499877929688,722781
2025-05-12,740.7474975585938,750.5,761.4000244140625,722.4500122070312,728.9000244140625,1518085
2025-05-13,756.9343872070312,766.9000244140625,773.25,739.25,759.7000122070312,889515
2025-05-14,773.4172973632812,783.5999755859375,807.4000244140625,758.7000122070312,774.9500122070312,1709755
2025-05-15,796.8587036132812,807.3499755859375,811.0,779.4000244140625,783.5999755859375,1027973
2025-05-16,788.3704833984375,798.75,818.7999877929688,789.9500122070312,809.0,890967
2025-05-19,777.0692749023438,787.2999877929688,804.7999877929688,783.5,802.7999877929688,507543
2025-05-20,829.6766357421875,840.5999755859375,866.3499755859375,791.2000122070312,791.5,15015034
2025-05-21,818.3260498046875,829.0999755859375,849.9500122070312,821.3499755859375,839.9000244140625,1194711
2025-05-22,809.7885131835938,820.4500122070312,829.75,809.0,828.0,606719
2025-05-23,832.292236328125,843.25,879.0,819.0,821.4000244140625,4227041
2025-05-26,828.2948608398438,839.2000122070312,847.0999755859375,830.0499877929688,840.0,555370
2025-05-27,818.819580078125,829.5999755859375,844.3499755859375,827.4500122070312,842.0,332880
2025-05-28,824.2974853515625,835.1500244140625,851.7000122070312,830.0,833.5499877929688,617387
2025-05-29,839.3493041992188,850.4000244140625,872.2999877929688,839.2999877929688,840.5499877929688,771653
2025-05-30,822.2247314453125,833.0499877929688,854.2999877929688,827.3499755859375,851.5,523412
2025-06-02,814.8715209960938,825.5999755859375,833.0,819.0,832.1500244140625,228697
2025-06-03,811.6144409179688,822.2999877929688,837.0,815.0999755859375,827.0,293943
2025-06-04,811.26904296875,821.9500122070312,840.0,816.2000122070312,822.3499755859375,411667
2025-06-05,820.6948852539062,831.5,835.2000122070312,823.9500122070312,825.0,288944
2025-06-06,812.00927734375,822.7000122070312,837.9500122070312,821.0499877929688,833.0,205963
2025-06-09,843.3466796875,854.4500122070312,861.9500122070312,825.5,829.9000244140625,1278898
2025-06-10,855.6842651367188,866.9500122070312,894.0,848.1500244140625,860.0,2360797
2025-06-11,835.54931640625,846.5499877929688,870.0499877929688,845.0,870.0,651490
2025-06-12,850.3050537109375,861.5,880.6500244140625,849.0,853.0,1769980
2025-06-13,856.0790405273438,867.3499755859375,872.6500244140625,825.5999755859375,840.0,1048825
2025-06-16,868.0217895507812,879.4500122070312,883.9000244140625,852.0,860.0,742724
2025-06-17,864.2218017578125,875.5999755859375,886.0499877929688,869.0499877929688,880.0999755859375,600201
2025-06-18,855.7828979492188,867.0499877929688,889.4000244140625,857.3499755859375,879.9500122070312,626028
2025-06-19,834.7103881835938,845.7000122070312,867.7000122070312,840.2000122070312,861.7999877929688,411031
2025-06-20,835.8453979492188,846.8499755859375,852.9000244140625,835.7999877929688,845.7000122070312,318637
2025-06-23,825.8273315429688,836.7000122070312,849.0,831.9000244140625,839.0,288309
2025-06-24,823.7052612304688,834.5499877929688,853.2999877929688,831.0,853.2999877929688,318919
2025-06-25,841.3726806640625,852.4500122070312,868.7999877929688,837.3499755859375,842.0,815368
2025-06-26,835.3025512695312,846.2999877929688,856.0,842.0,854.8499755859375,212135
2025-06-27,833.772705078125,844.75,853.0,839.0,849.9500122070312,413609
2025-06-30,831.601318359375,842.5499877929688,856.9500122070312,840.0999755859375,849.0,370385
2025-07-01,829.7260131835938,840.6500244140625,845.6500244140625,835.0,844.9500122070312,217453
2025-07-02,841.1259155273438,852.2000122070312,881.0,846.1500244140625,848.0,2243723
2025-07-03,841.3233642578125,852.4000244140625,866.2000122070312,849.0,850.7999877929688,411566
2025-07-04,841.570068359375,852.6500244140625,855.7000122070312,843.0,855.0999755859375,306482
2025-07-07,843.5441284179688,854.6500244140625,861.75,841.25,852.6500244140625,377115
2025-07-08,833.9701538085938,844.9500122070312,856.25,835.75,854.5999755859375,625953
2025-07-09,838.2142333984375,849.25,855.9000244140625,840.2999877929688,844.7999877929688,411233
2025-07-10,835.5,846.5,856.5499877929688,844.0499877929688,856.5499877929688,493235
2025-07-11,818.7000122070312,818.7000122070312,840.8499755859375,815.0,834.0,534173
2025-07-14,808.6500244140625,808.6500244140625,819.9500122070312,804.0,819.0,325171
2025-07-15,810.5,810.5,818.5499877929688,801.5999755859375,808.7000122070312,434211
2025-07-16,829.8499755859375,829.8499755859375,854.0,811.5,811.5999755859375,2554189
2025-07-17,830.7999877929688,830.7999877929688,834.9500122070312,819.0,833.9500122070312,568313
2025-07-18,826.4000244140625,826.4000244140625,834.3499755859375,817.1500244140625,834.3499755859375,469873
2025-07-21,845.4500122070312,845.4500122070312,850.5,819.0,826.5,1116440
2025-07-22,811.2999877929688,811.2999877929688,857.2999877929688,808.5499877929688,846.0,987183
2025-07-23,816.0999755859375,816.0999755859375,822.7000122070312,787.2000122070312,820.0,1919591
2025-07-24,824.9000244140625,824.9000244140625,830.5,808.0499877929688,826.0,680763
2025-07-25,796.6500244140625,796.6500244140625,824.75,790.0,824.75,384947
2025-07-28,800.0999755859375,800.0999755859375,803.0,770.7000122070312,782.5999755859375,841520
2025-07-29,808.4500122070312,808.4500122070312,815.0,786.5999755859375,796.75,313732
2025-07-30,810.0499877929688,810.0499877929688,812.4500122070312,796.1500244140625,809.0,273881
2025-07-31,806.1500244140625,806.1500244140625,810.0,790.0,795.0,433993
2025-08-01,792.2000122070312,792.2000122070312,805.2999877929688,785.75,803.0,357788
2025-08-04,800.6500244140625,800.6500244140625,804.7999877929688,775.2000122070312,789.0,409403
2025-08-05,801.6500244140625,801.6500244140625,811.0,795.1500244140625,800.6500244140625,277357
2025-08-06,785.3499755859375,785.3499755859375,805.0,776.2000122070312,801.6500244140625,375898
2025-08-07,790.0,790.0,794.5,771.0999755859375,777.0,219263
2025-08-08,785.6500244140625,785.6500244140625,791.9500122070312,779.0,790.0,168463
2025-08-11,791.5499877929688,791.5499877929688,796.0,779.0,785.5999755859375,202620
2025-08-12,808.7999877929688,808.7999877929688,823.7999877929688,788.0,791.5499877929688,640034
2025-08-13,801.1500244140625,801.1500244140625,811.0999755859375,795.0499877929688,809.0,306980
2025-08-14,803.1500244140625,803.1500244140625,806.7000122070312,797.5,801.2000122070312,225003
2025-08-18,798.0499877929688,798.0499877929688,822.0,791.0999755859375,820.5,342619
2025-08-19,802.5999755859375,802.5999755859375,806.0,794.7999877929688,798.0499877929688,196965
2025-08-20,815.2000122070312,815.2000122070312,821.4000244140625,790.2000122070312,800.0,681187
2025-08-21,809.3499755859375,809.3499755859375,823.4000244140625,804.0,816.0,353738
2025-08-22,792.5,792.5,809.5,790.2999877929688,806.0,201920
2025-08-25,810.75,810.75,829.7999877929688,803.5499877929688,805.0,936633
2025-08-26,804.5499877929688,804.5499877929688,814.8499755859375,796.0,804.0,312950
2025-08-28,778.2000122070312,778.2000122070312,804.5499877929688,775.0,804.5499877929688,255845
2025-08-29,768.0999755859375,768.0999755859375,786.5499877929688,761.0,780.0,171070
2025-09-01,787.3499755859375,787.3499755859375,794.7999877929688,769.0,769.75,173037
2025-09-02,793.0499877929688,793.0499877929688,800.5499877929688,784.3499755859375,786.9500122070312,153261
2025-09-03,778.6500244140625,778.6500244140625,788.9500122070312,770.0,788.9500122070312,784608
2025-09-04,779.5999755859375,779.5999755859375,791.4500122070312,775.2999877929688,782.8499755859375,216297
2025-09-05,776.3499755859375,776.3499755859375,791.0,763.0,775.0,386596
2025-09-08,772.0,772.0,780.25,766.0,777.9500122070312,237942
2025-09-09,777.8499755859375,777.8499755859375,781.7999877929688,772.5,775.0,220402
2025-09-10,825.2999877929688,825.2999877929688,829.0,779.0,780.0,1752943
2025-09-11,818.4000244140625,818.4000244140625,826.75,815.25,825.0,254200
2025-09-12,818.25,818.25,824.4000244140625,810.0999755859375,818.5,206340
2025-09-15,808.5499877929688,808.5499877929688,818.1500244140625,804.0,818.1500244140625,212901
2025-09-16,819.75,819.75,826.9500122070312,807.8499755859375,809.5,271891
2025-09-17,836.2000122070312,836.2000122070312,842.2000122070312,822.0,825.0,773903
2025-09-18,850.5,850.5,868.9500122070312,840.0,844.0,1586460
2025-09-19,857.75,857.75,862.0,842.5,850.5,342091
2025-09-22,810.2999877929688,810.2999877929688,842.1500244140625,807.4000244140625,837.4500122070312,709698
2025-09-23,808.0999755859375,808.0999755859375,820.0,805.9000244140625,811.7999877929688,270098
2025-09-24,808.0,808.0,813.75,801.4000244140625,808.7999877929688,188824
2025-09-25,802.9500122070312,802.9500122070312,815.5,800.5499877929688,804.75,171708
2025-09-26,774.4000244140625,774.4000244140625,803.2999877929688,765.5499877929688,802.9500122070312,328113
2025-09-29,749.5499877929688,749.5499877929688,782.9500122070312,746.0499877929688,782.9500122070312,602533
2025-09-30,763.0999755859375,763.0999755859375,780.0,751.7999877929688,753.9500122070312,428308
2025-10-01,768.75,768.75,771.75,757.7000122070312,763.0499877929688,162621
2025-10-03,760.2000122070312,760.2000122070312,771.0,757.7999877929688,768.75,227758
2025-10-06,755.75,755.75,772.2999877929688,750.8499755859375,762.0499877929688,258678
2025-10-07,760.9000244140625,760.9000244140625,768.0,755.0,755.0,193075
2025-10-08,770.25,770.25,776.0,755.4500122070312,761.0,273720
2025-10-09,784.9000244140625,784.9000244140625,786.7999877929688,762.7999877929688,773.2000122070312,398895
2025-10-10,798.6500244140625,798.6500244140625,801.9500122070312,777.2999877929688,789.5499877929688,506285
2025-10-13,778.0,778.0,793.0,775.4000244140625,793.0,171971
2025-10-14,755.7999877929688,755.7999877929688,784.9000244140625,754.0,784.4000244140625,312917
2025-10-15,756.2999877929688,756.2999877929688,767.0,732.2999877929688,755.9500122070312,707420
2025-10-16,774.9500122070312,774.9500122070312,777.0,755.0,758.0,801716
2025-10-17,782.7000122070312,782.7000122070312,791.0,765.7999877929688,776.0,677714
2025-10-20,781.7000122070312,781.7000122070312,792.0999755859375,769.4000244140625,781.0,213778
2025-10-21,779.9000244140625,779.9000244140625,785.0,770.0,770.0,35565
2025-10-23,801.0999755859375,801.0999755859375,822.0,780.2000122070312,785.0,1427958
2025-10-24,805.0,805.0,815.1500244140625,801.5,804.0,395025
2025-10-27,807.9500122070312,807.9500122070312,812.8499755859375,801.0999755859375,809.0,277505
2025-10-28,800.2999877929688,800.2999877929688,809.9000244140625,798.0,808.0,183894
2025-10-29,801.5999755859375,801.5999755859375,813.8499755859375,797.1500244140625,800.0,381522
2025-10-30,803.9000244140625,803.9000244140625,806.9000244140625,798.9000244140625,804.5999755859375,169907
2025-10-31,797.5499877929688,797.5499877929688,814.1500244140625,790.0,808.9000244140625,361801
2025-11-03,755.9000244140625,755.9000244140625,792.9500122070312,745.9000244140625,792.9500122070312,1556599
2025-11-04,736.0999755859375,736.0999755859375,760.0499877929688,731.9000244140625,756.9500122070312,868075
2025-11-05,736.0999755859375,736.0999755859375,736.0999755859375,736.0999755859375,736.0999755859375,0
2025-11-06,703.4000244140625,703.4000244140625,744.75,698.75,737.0,751530
2025-11-07,697.6500244140625,697.6500244140625,703.0999755859375,686.9000244140625,700.0,687485
2025-11-10,722.75,722.75,726.8499755859375,695.0,700.0,659968
2025-11-11,729.0999755859375,729.0999755859375,730.9000244140625,705.5999755859375,728.3499755859375,740948
2025-11-12,741.4500122070312,741.4500122070312,744.2000122070312,728.1500244140625,730.2000122070312,373914
2025-11-13,728.7999877929688,728.7999877929688,743.5499877929688,726.2000122070312,742.0,287260
2025-11-14,724.8499755859375,724.8499755859375,726.7000122070312,712.0499877929688,723.0,463687
2025-11-17,724.25,724.25,730.1500244140625,717.5499877929688,725.1500244140625,253371
2025-11-18,703.8499755859375,703.8499755859375,724.25,702.0,723.0,337286
2025-11-19,709.5,709.5,724.9500122070312,702.8499755859375,704.5,600990
2025-11-20,719.5999755859375,719.5999755859375,735.0499877929688,709.8499755859375,721.0,576779
2025-11-21,709.2999877929688,709.2999877929688,719.5999755859375,705.5,719.5999755859375,232629
2025-11-24,716.75,716.75,724.2999877929688,704.5999755859375,711.5,636620
2025-11-25,716.1500244140625,716.1500244140625,723.9500122070312,708.2000122070312,723.9500122070312,248710
2025-11-26,735.2999877929688,735.2999877929688,737.5,715.6500244140625,723.0,656048
2025-11-27,747.0499877929688,747.0499877929688,748.4000244140625,732.3499755859375,735.25,473082
2025-11-28,749.6500244140625,749.6500244140625,750.9500122070312,742.2999877929688,747.0,268645
2025-12-01,745.9500122070312,745.9500122070312,752.7000122070312,738.3499755859375,751.0,348118
2025-12-02,733.5999755859375,733.5999755859375,746.0499877929688,726.4000244140625,745.9500122070312,511665
2025-12-03,738.4000244140625,738.4000244140625,741.8499755859375,730.25,733.5999755859375,384359
2025-12-04,750.75,750.75,756.2000122070312,734.9500122070312,735.0,514249
2025-12-05,746.1500244140625,746.1500244140625,758.9000244140625,744.0,754.0,206884
2025-12-08,730.2000122070312,730.2000122070312,744.0999755859375,725.5999755859375,744.0999755859375,227200
2025-12-09,726.3499755859375,726.3499755859375,730.2999877929688,712.4000244140625,730.2000122070312,241226
2025-12-10,719.7000122070312,719.7000122070312,730.2999877929688,716.7999877929688,726.0,387500
2025-12-11,732.4000244140625,732.4000244140625,735.0,709.5,719.7000122070312,243778
2025-12-12,736.0999755859375,736.0999755859375,738.25,727.2000122070312,731.0,152305
2025-12-15,731.1500244140625,731.1500244140625,736.2000122070312,726.5499877929688,735.0,129777
2025-12-16,730.6500244140625,730.6500244140625,733.2999877929688,722.0,726.5499877929688,167999
2025-12-17,728.75,728.75,735.2999877929688,724.0999755859375,730.6500244140625,219341
2025-12-18,733.0,733.0,749.3499755859375,723.0999755859375,728.9000244140625,461367
2025-12-19,741.5,741.5,743.7999877929688,732.2000122070312,732.9500122070312,196318
2025-12-22,747.4000244140625,747.4000244140625,752.5,742.2000122070312,743.7999877929688,151756
2025-12-23,739.8499755859375,739.8499755859375,748.0,734.4000244140625,747.0,241352
2025-12-24,739.7000122070312,739.7000122070312,742.8499755859375,732.8499755859375,742.0,293326
2025-12-26,723.25,723.25,741.5,720.6500244140625,739.7000122070312,129323
2025-12-29,713.0999755859375,713.0999755859375,725.0,710.2999877929688,723.25,165644
2025-12-30,693.8499755859375,693.8499755859375,715.0499877929688,686.5999755859375,713.1500244140625,546627
2025-12-31,703.6500244140625,703.6500244140625,706.0,692.4000244140625,699.9500122070312,282881
2026-01-01,701.1500244140625,701.1500244140625,708.0,700.0,705.25,130022
2026-01-02,699.3499755859375,699.3499755859375,705.0,698.0,704.4500122070312,127888
2026-01-05,709.5,709.5,727.9500122070312,703.25,718.7999877929688,1111691
2026-01-06,702.2000122070312,702.2000122070312,713.3499755859375,698.0,709.7000122070312,211521
2026-01-07,704.75,704.75,715.5499877929688,697.0,701.0,375525
2026-01-08,718.4500122070312,718.4500122070312,723.2000122070312,696.4000244140625,704.0,541620
2026-01-09,709.4000244140625,709.4000244140625,736.7000122070312,704.7999877929688,715.0,839467
2026-01-12,712.25,712.25,717.4000244140625,700.0499877929688,709.4000244140625,350595
2026-01-13,713.4000244140625,713.4000244140625,721.0,705.9000244140625,713.0,1294351
2026-01-14,709.7999877929688,709.7999877929688,717.9000244140625,705.2000122070312,705.2000122070312,719453
2026-01-16,715.0999755859375,715.0999755859375,732.6500244140625,711.2000122070312,711.2000122070312,413118
