date_,adj close_irctc.ns,close_irctc.ns,high_irctc.ns,low_irctc.ns,open_irctc.ns,volume_irctc.ns
2024-03-05,915.5147094726562,935.7999877929688,941.25,928.6500244140625,938.0,1167131
2024-03-06,908.9109497070312,929.0499877929688,937.0,911.5499877929688,936.0,1888149
2024-03-07,916.8843994140625,937.2000122070312,946.4500122070312,930.1500244140625,931.5999755859375,1565514
2024-03-11,918.2540283203125,938.5999755859375,961.0,931.0499877929688,937.2000122070312,3587812
2024-03-12,900.986572265625,920.9500122070312,941.4000244140625,915.5,939.0,1570749
2024-03-13,861.5601806640625,880.6500244140625,931.5,869.0,925.1500244140625,4244094
2024-03-14,879.267822265625,898.75,905.3499755859375,862.75,875.0499877929688,2731461
2024-03-15,892.7197875976562,912.5,916.1500244140625,877.0499877929688,899.0,3393550
2024-03-18,898.9810180664062,918.9000244140625,922.9500122070312,904.0,912.5,1605008
2024-03-19,886.7520751953125,906.4000244140625,918.9000244140625,900.0,918.9000244140625,1737458
2024-03-20,882.3495483398438,901.9000244140625,916.5,882.7999877929688,906.0,1978201
2024-03-21,914.4874267578125,934.75,943.9000244140625,910.2000122070312,913.0,3688075
2024-03-22,908.5686645507812,928.7000122070312,940.9000244140625,926.5,938.9000244140625,1554947
2024-03-26,908.6175537109375,928.75,936.75,920.1500244140625,928.7000122070312,1707716
2024-03-27,909.7916259765625,929.9500122070312,940.2000122070312,926.4000244140625,930.9500122070312,1511283
2024-03-28,909.5469970703125,929.7000122070312,939.4000244140625,925.0,933.4000244140625,1729773
2024-04-01,949.1201171875,970.1500244140625,972.9500122070312,930.0,930.0499877929688,4502891
2024-04-02,982.0407104492188,1003.7999877929688,1012.2999877929688,964.0999755859375,970.9500122070312,8068586
2024-04-03,992.6555786132812,1014.6500244140625,1037.949951171875,992.0999755859375,1003.0,7346168
2024-04-04,976.51318359375,998.1500244140625,1022.5,994.0499877929688,1020.0,2790135
2024-04-05,981.2091674804688,1002.9500122070312,1010.9500122070312,993.8499755859375,998.0,1970844
2024-04-08,992.8021850585938,1014.7999877929688,1026.0,998.0,1005.0,3002278
2024-04-09,988.5465698242188,1010.4500122070312,1030.9000244140625,1006.0999755859375,1019.6500244140625,2439829
2024-04-10,1000.824462890625,1023.0,1029.5,1013.4000244140625,1014.6500244140625,2728295
2024-04-12,1034.7235107421875,1057.6500244140625,1068.800048828125,1016.8499755859375,1022.75,10944073
2024-04-15,1007.18359375,1029.5,1048.25,1018.9500122070312,1044.949951171875,4729372
2024-04-16,994.41650390625,1016.4500122070312,1036.9000244140625,1006.25,1024.5999755859375,2760799
2024-04-18,971.4259033203125,992.9500122070312,1033.5,988.0,1022.4000244140625,2259164
2024-04-19,970.4965209960938,992.0,1006.1500244140625,970.5,990.0,3556149
2024-04-22,978.3719482421875,1000.0499877929688,1008.0499877929688,995.0,1004.9500122070312,1465887
2024-04-23,994.2696533203125,1016.2999877929688,1019.6500244140625,998.7999877929688,1005.0,1744634
2024-04-24,1003.12353515625,1025.3499755859375,1027.949951171875,1016.8499755859375,1023.0,1689611
2024-04-25,1005.5204467773438,1027.800048828125,1038.0,1022.5,1030.0,1586884
2024-04-26,1021.8095092773438,1044.449951171875,1059.0,1026.5999755859375,1034.300048828125,3367252
2024-04-29,1022.59228515625,1045.25,1068.0,1037.6500244140625,1052.0,3571796
2024-04-30,1016.2330932617188,1038.75,1057.699951171875,1034.199951171875,1050.5,1889199
2024-05-02,1033.402587890625,1056.300048828125,1076.449951171875,1036.800048828125,1038.75,3702221
2024-05-03,1029.6361083984375,1052.449951171875,1075.5999755859375,1041.0,1061.199951171875,2504576
2024-05-06,1000.0418701171875,1022.2000122070312,1057.199951171875,1007.1500244140625,1055.0,3652645
2024-05-07,971.9640502929688,993.5,1029.0999755859375,987.25,1025.0,2314924
2024-05-08,985.6116333007812,1007.4500122070312,1016.0,989.0,989.0,1871931
2024-05-09,964.7243041992188,986.0999755859375,1013.4500122070312,982.7000122070312,1009.0,1962409
2024-05-10,973.9695434570312,995.5499877929688,1003.9500122070312,983.0,988.3499755859375,1307761
2024-05-13,968.6866455078125,990.1500244140625,999.7000122070312,973.5,999.7000122070312,1422203
2024-05-14,1004.3953857421875,1026.6500244140625,1032.550048828125,993.6500244140625,994.25,2536531
2024-05-15,1006.35205078125,1028.6500244140625,1039.9000244140625,1020.25,1027.050048828125,1328038
2024-05-16,1017.9452514648438,1040.5,1044.699951171875,1029.0999755859375,1031.0,1662931
2024-05-17,1069.991943359375,1093.699951171875,1100.0,1039.1500244140625,1041.0999755859375,6852207
2024-05-21,1091.3682861328125,1115.550048828125,1122.300048828125,1087.550048828125,1109.0,4808902
2024-05-22,1101.5916748046875,1126.0,1136.9000244140625,1106.050048828125,1121.0999755859375,3646850
2024-05-23,1097.776123046875,1122.0999755859375,1138.9000244140625,1116.5999755859375,1129.0,2440066
2024-05-24,1085.00927734375,1109.050048828125,1124.0,1107.0,1124.0,2116118
2024-05-27,1077.3782958984375,1101.25,1119.75,1095.050048828125,1116.0999755859375,2681079
2024-05-28,1059.6217041015625,1083.0999755859375,1107.5999755859375,1077.75,1105.0,2907482
2024-05-29,1020.2931518554688,1042.9000244140625,1061.300048828125,1027.1500244140625,1046.0999755859375,7214522
2024-05-30,1003.12353515625,1025.3499755859375,1053.8499755859375,1020.5,1042.9000244140625,2329426
2024-05-31,998.2318725585938,1020.3499755859375,1037.75,998.0,1035.4000244140625,4783658
2024-06-03,1031.39697265625,1054.25,1084.949951171875,1038.199951171875,1084.949951171875,3598463
2024-06-04,892.2796020507812,912.0499877929688,1056.0,845.2999877929688,1056.0,11464052
2024-06-05,898.9810180664062,918.9000244140625,945.0,858.0,945.0,8798437
2024-06-06,952.2018432617188,973.2999877929688,984.8499755859375,925.7000122070312,942.9000244140625,5451521
2024-06-07,956.5553588867188,977.75,982.5999755859375,965.0,978.0,2476737
2024-06-10,956.7021484375,977.9000244140625,990.8499755859375,972.5999755859375,990.0,2242074
2024-06-11,997.9384155273438,1020.0499877929688,1036.0,982.5999755859375,985.0999755859375,8695834
2024-06-12,1004.6888427734375,1026.949951171875,1034.0,1015.0999755859375,1027.0,4385975
2024-06-13,995.49267578125,1017.5499877929688,1037.0,1013.5,1037.0,1996303
2024-06-14,996.1286010742188,1018.2000122070312,1027.699951171875,1014.6500244140625,1024.0,1511522
2024-06-18,1010.020751953125,1032.4000244140625,1038.6500244140625,1018.7000122070312,1019.0,2486989
2024-06-19,992.6555786132812,1014.6500244140625,1037.0,1002.9000244140625,1035.8499755859375,2550530
2024-06-20,993.5848999023438,1015.5999755859375,1027.0,1007.2000122070312,1017.3499755859375,1694557
2024-06-21,990.3564453125,1012.2999877929688,1046.0,1008.2000122070312,1018.7999877929688,5664314
2024-06-24,988.3508911132812,1010.25,1037.949951171875,1007.5999755859375,1020.0,4131226
2024-06-25,973.5292358398438,995.0999755859375,1018.7999877929688,987.0999755859375,1014.0,3163136
2024-06-26,968.9801025390625,990.4500122070312,1002.75,988.0,1000.0,3137677
2024-06-27,969.7627563476562,991.25,1002.3499755859375,983.3499755859375,991.0,2402997
2024-06-28,967.8060302734375,989.25,1007.5,988.0,995.7000122070312,3777772
2024-07-01,971.3280639648438,992.8499755859375,999.25,989.0499877929688,990.0,1815971
2024-07-02,984.7799682617188,1006.5999755859375,1014.5,991.0499877929688,995.2000122070312,3155918
2024-07-03,982.4808959960938,1004.25,1010.0,1001.0999755859375,1007.4000244140625,1904860
2024-07-04,984.2418823242188,1006.0499877929688,1016.9000244140625,1002.5999755859375,1009.7999877929688,1498265
2024-07-05,1003.9551391601562,1026.199951171875,1034.449951171875,1003.0499877929688,1005.0,4670941
2024-07-08,1022.9345703125,1045.5999755859375,1051.75,1027.800048828125,1030.0,6083179
2024-07-09,1005.6183471679688,1027.9000244140625,1055.0,1023.2000122070312,1052.8499755859375,2638133
2024-07-10,999.6994018554688,1021.8499755859375,1037.300048828125,993.75,1032.449951171875,2295822
2024-07-11,1007.0857543945312,1029.4000244140625,1041.800048828125,1026.949951171875,1030.25,2328069
2024-07-12,1020.4398803710938,1043.050048828125,1059.449951171875,1022.25,1031.0,4997763
2024-07-15,1015.401611328125,1037.9000244140625,1047.4000244140625,1035.050048828125,1046.8499755859375,3052646
2024-07-16,1006.6943969726562,1029.0,1044.949951171875,1024.5,1042.0,1242326
2024-07-18,988.3508911132812,1010.25,1028.75,1004.0999755859375,1027.8499755859375,1850857
2024-07-19,967.6593017578125,989.0999755859375,1014.9500122070312,985.0,1012.6500244140625,3195475
2024-07-22,984.4375610351562,1006.25,1011.9500122070312,971.0,990.0,2819852
2024-07-23,951.810546875,972.9000244140625,1015.7000122070312,940.0499877929688,1015.7000122070312,5290749
2024-07-24,953.0823364257812,974.2000122070312,988.25,968.6500244140625,974.7000122070312,2446557
2024-07-25,948.1417846679688,969.1500244140625,972.5999755859375,954.0,970.9500122070312,1573736
2024-07-26,962.8165893554688,984.1500244140625,991.3499755859375,972.9000244140625,976.0,1990326
2024-07-29,969.9583740234375,991.4500122070312,1000.7999877929688,985.2999877929688,990.0,1761942
2024-07-30,968.1484985351562,989.5999755859375,998.0,988.4500122070312,994.5,979935
2024-07-31,966.2408447265625,987.6500244140625,994.4000244140625,985.5,990.0,994897
2024-08-01,959.2457275390625,980.5,995.0,976.0,989.9000244140625,998861
2024-08-02,945.4514770507812,966.4000244140625,976.5,963.6500244140625,972.75,1102487
2024-08-05,905.43798828125,925.5,954.0,921.1500244140625,945.0,2629317
2024-08-06,899.2257080078125,919.1500244140625,946.75,915.9000244140625,925.5,1708694
2024-08-07,910.6719970703125,930.8499755859375,934.0999755859375,921.2999877929688,927.8499755859375,1174614
2024-08-08,905.7314453125,925.7999877929688,939.9000244140625,923.5499877929688,930.8499755859375,1150268
2024-08-09,906.8566284179688,926.9500122070312,935.6500244140625,926.0,932.5499877929688,569574
2024-08-12,904.36181640625,924.4000244140625,933.25,915.0499877929688,926.4500122070312,1267706
2024-08-13,898.540771484375,918.4500122070312,931.4500122070312,911.2999877929688,929.75,1973513
2024-08-14,890.127197265625,909.8499755859375,929.0,906.2999877929688,928.0,1764250
2024-08-16,904.704345703125,924.75,925.9000244140625,911.2999877929688,914.9000244140625,908032
2024-08-19,917.37353515625,937.7000122070312,940.7000122070312,925.1500244140625,926.0,1252866
2024-08-20,910.8187866210938,931.0,942.4000244140625,926.4000244140625,940.0499877929688,1191423
2024-08-21,914.5363159179688,934.7999877929688,938.7000122070312,927.75,930.0499877929688,943091
2024-08-22,919.0366821289062,939.4000244140625,942.2999877929688,932.3499755859375,935.0,841250
2024-08-23,907.1483764648438,923.2999877929688,938.0999755859375,922.0,935.0,1246894
2024-08-26,914.713623046875,931.0,931.6500244140625,925.0999755859375,927.7999877929688,765618
2024-08-27,914.1242065429688,930.4000244140625,933.5,925.1500244140625,933.5,707733
2024-08-28,910.78369140625,927.0,939.5499877929688,925.5,931.0999755859375,1063625
2024-08-29,906.9027709960938,923.0499877929688,928.5,914.4000244140625,927.4000244140625,1360184
2024-08-30,916.4821166992188,932.7999877929688,948.0,921.7999877929688,925.0,2984431
2024-09-02,920.6087646484375,937.0,938.9500122070312,928.0,938.9500122070312,1054893
2024-09-03,927.6336669921875,944.1500244140625,949.0,937.7999877929688,937.9500122070312,1573400
2024-09-04,922.7702026367188,939.2000122070312,941.0,932.2000122070312,934.0499877929688,1562616
2024-09-05,928.71435546875,945.25,952.5499877929688,938.7999877929688,940.0,1929930
2024-09-06,920.117431640625,936.5,948.2000122070312,925.4500122070312,945.5999755859375,2639602
2024-09-09,910.78369140625,927.0,932.7999877929688,918.9500122070312,928.0499877929688,1435727
2024-09-10,913.829345703125,930.0999755859375,933.7000122070312,922.0,927.0999755859375,1256105
2024-09-11,907.0991821289062,923.25,934.0,920.0999755859375,927.0,1272594
2024-09-12,915.0574951171875,931.3499755859375,932.9000244140625,920.0,925.5999755859375,943329
2024-09-13,920.510498046875,936.9000244140625,957.0999755859375,935.0,936.0499877929688,2599598
2024-09-16,919.3805541992188,935.75,941.9500122070312,927.7000122070312,937.5,1136823
2024-09-17,916.7769165039062,933.0999755859375,939.5499877929688,928.5,939.5499877929688,828569
2024-09-18,889.7088623046875,905.5499877929688,932.9000244140625,901.25,930.0,1847560
2024-09-19,868.1919555664062,883.6500244140625,914.25,866.0499877929688,908.0,3593230
2024-09-20,878.6065673828125,894.25,897.0,881.7000122070312,888.0999755859375,1955170
2024-09-23,894.2775268554688,910.2000122070312,912.6500244140625,895.0499877929688,898.25,1325815
2024-09-24,895.7512817382812,911.7000122070312,919.5,910.0,912.0,1174611
2024-09-25,885.4840698242188,901.25,914.0,897.0,914.0,1074569
2024-09-26,890.8878784179688,906.75,909.0,893.9000244140625,900.0,1365404
2024-09-27,908.7203369140625,924.9000244140625,928.0,902.0499877929688,902.0499877929688,2305800
2024-09-30,912.3065185546875,928.5499877929688,932.7000122070312,920.0,920.0,1988164
2024-10-01,914.861083984375,931.1500244140625,934.0,920.25,925.0,879838
2024-10-03,870.8938598632812,886.4000244140625,922.7999877929688,880.2999877929688,912.0,4255223
2024-10-04,857.482666015625,872.75,893.7000122070312,868.0499877929688,886.4000244140625,2313592
2024-10-07,842.6959228515625,857.7000122070312,880.75,843.2999877929688,877.1500244140625,3166651
2024-10-08,859.79150390625,875.0999755859375,877.1500244140625,851.9000244140625,854.0,1054400
2024-10-09,864.1636962890625,879.5499877929688,887.5999755859375,872.9500122070312,877.0,1230532
2024-10-10,867.20947265625,882.6500244140625,892.0,880.4000244140625,880.5499877929688,914176
2024-10-11,873.6448974609375,889.2000122070312,894.6500244140625,878.0499877929688,880.0,690607
2024-10-14,869.5183715820312,885.0,892.7999877929688,881.0999755859375,889.2000122070312,802776
2024-10-15,879.6381225585938,895.2999877929688,899.0,883.5999755859375,885.0,1234903
2024-10-16,876.9854125976562,892.5999755859375,900.4000244140625,887.6500244140625,893.8499755859375,716022
2024-10-17,856.5001831054688,871.75,893.0,863.0,888.0,1864160
2024-10-18,865.58837890625,881.0,883.8499755859375,862.7000122070312,869.3499755859375,891309
2024-10-21,843.7766723632812,858.7999877929688,884.7000122070312,851.2000122070312,879.6500244140625,964444
2024-10-22,816.8560791015625,831.4000244140625,858.7999877929688,829.0,858.7999877929688,1690141
2024-10-23,814.1541137695312,828.6500244140625,839.8499755859375,813.7000122070312,827.0,1551853
2024-10-24,815.6278686523438,830.1500244140625,843.0,827.1500244140625,828.6500244140625,739626
2024-10-25,797.8936157226562,812.0999755859375,832.8499755859375,798.0999755859375,830.1500244140625,1429801
2024-10-28,806.6870727539062,821.0499877929688,830.2000122070312,809.0499877929688,812.0999755859375,903462
2024-10-29,810.4205932617188,824.8499755859375,826.4500122070312,806.5,821.0499877929688,849115
2024-10-30,824.7160034179688,839.4000244140625,856.9500122070312,819.0,824.0499877929688,1597691
2024-10-31,806.9326171875,821.2999877929688,845.0999755859375,816.1500244140625,839.4000244140625,1241687
2024-11-01,817.1998291015625,831.75,833.8499755859375,820.1500244140625,825.4500122070312,353630
2024-11-04,801.9219360351562,816.2000122070312,833.3499755859375,802.4500122070312,833.0,1622214
2024-11-05,814.5962524414062,829.0999755859375,831.7000122070312,792.0999755859375,795.0,4430786
2024-11-06,842.35205078125,857.3499755859375,863.2999877929688,833.2999877929688,835.0,3702637
2024-11-07,829.2847290039062,844.0499877929688,857.0999755859375,841.1500244140625,851.1500244140625,872399
2024-11-08,817.936767578125,832.5,844.9500122070312,830.0,841.0,899276
2024-11-11,821.572021484375,836.2000122070312,842.7999877929688,822.1500244140625,828.0999755859375,730959
2024-11-12,797.4514770507812,811.6500244140625,843.7999877929688,810.0,836.0,1007697
2024-11-13,787.3807983398438,801.4000244140625,817.2999877929688,796.5,809.7000122070312,1223260
2024-11-14,789.5531616210938,799.5999755859375,808.25,791.0,800.0,845850
2024-11-18,787.0845947265625,797.0999755859375,810.9000244140625,787.0,801.9000244140625,1009781
2024-11-19,790.0469360351562,800.0999755859375,815.6500244140625,796.0,796.0,774201
2024-11-21,783.8754272460938,793.8499755859375,801.2999877929688,783.0,801.2999877929688,1176124
2024-11-22,798.4400634765625,808.5999755859375,810.4500122070312,791.5499877929688,793.0,704780
2024-11-25,801.8961791992188,812.0999755859375,826.5999755859375,810.4000244140625,820.0,1214000
2024-11-26,804.7103271484375,814.9500122070312,822.0,812.0,814.5,746418
2024-11-27,812.26416015625,822.5999755859375,831.0,812.0,813.0,1161326
2024-11-28,804.1177978515625,814.3499755859375,827.2999877929688,811.2000122070312,822.5999755859375,1145818
2024-11-29,805.69775390625,815.9500122070312,822.9000244140625,810.0,814.3499755859375,1333757
2024-12-02,806.2408447265625,816.5,819.6500244140625,809.0999755859375,815.0,985235
2024-12-03,821.39794921875,831.8499755859375,834.5999755859375,816.5,816.5,1104201
2024-12-04,822.1879272460938,832.6500244140625,839.0,825.2999877929688,833.0,1153943
2024-12-05,826.3350830078125,836.8499755859375,841.5,831.4000244140625,833.0,1345367
2024-12-06,820.1636962890625,830.5999755859375,843.9000244140625,829.2000122070312,836.8499755859375,1312492
2024-12-09,823.2247314453125,833.7000122070312,840.5999755859375,829.8499755859375,830.5999755859375,970147
2024-12-10,824.5083618164062,835.0,847.75,833.0499877929688,838.7000122070312,1006094
2024-12-11,844.7014770507812,855.4500122070312,857.0,833.3499755859375,837.2000122070312,2301272
2024-12-12,829.3468017578125,839.9000244140625,859.7000122070312,836.0499877929688,855.0,1281101
2024-12-13,824.9527587890625,835.4500122070312,839.25,820.2000122070312,835.0499877929688,1034298
2024-12-16,831.9141235351562,842.5,843.9000244140625,835.0,835.0,729632
2024-12-17,816.4114379882812,826.7999877929688,842.5,825.0,839.7999877929688,762025
2024-12-18,802.7847900390625,813.0,826.7999877929688,810.0,824.9500122070312,724323
2024-12-19,795.4284057617188,805.5499877929688,808.25,798.2999877929688,805.0,808692
2024-12-20,774.3960571289062,784.25,812.7000122070312,781.0,803.0,1390018
2024-12-23,778.2964477539062,788.2000122070312,792.5499877929688,777.2000122070312,786.7999877929688,1084917
2024-12-24,778.888916015625,788.7999877929688,792.9500122070312,779.4000244140625,787.3499755859375,834321
2024-12-26,772.5692749023438,782.4000244140625,792.2000122070312,778.5,788.0499877929688,827630
2024-12-27,769.4589233398438,779.25,786.0,777.25,777.25,636165
2024-12-30,759.288330078125,768.9500122070312,781.7000122070312,765.0999755859375,779.25,2554813
2024-12-31,777.0127563476562,786.9000244140625,789.9000244140625,767.0,767.9000244140625,1077161
2025-01-01,778.9876708984375,788.9000244140625,794.6500244140625,784.2000122070312,785.0,581539
2025-01-02,784.5172119140625,794.5,796.0,784.0,785.0,809623
2025-01-03,786.294677734375,796.2999877929688,804.5,791.0,791.0,862604
2025-01-06,760.670654296875,770.3499755859375,802.9500122070312,765.0,796.0,1421671
2025-01-07,765.6572265625,775.4000244140625,783.4000244140625,770.0,770.0,676868
2025-01-08,760.226318359375,769.9000244140625,776.0,761.7999877929688,772.0999755859375,783013
2025-01-09,754.2030029296875,763.7999877929688,771.0999755859375,762.0,770.1500244140625,607785
2025-01-10,769.360107421875,779.1500244140625,800.75,755.2999877929688,772.7999877929688,6281464
2025-01-13,737.4659423828125,746.8499755859375,779.1500244140625,743.75,779.1500244140625,1644645
2025-01-14,748.22900390625,757.75,764.7000122070312,748.0,748.0,1291155
2025-01-15,750.00634765625,759.5499877929688,770.4000244140625,755.0499877929688,760.0,865946
2025-01-16,753.610595703125,763.2000122070312,773.2000122070312,762.0,768.0,1389758
2025-01-17,769.4094848632812,779.2000122070312,781.9000244140625,759.0999755859375,764.0,1489997
2025-01-20,781.1599731445312,791.0999755859375,800.75,775.2000122070312,781.0,1405314
2025-01-21,772.8656005859375,782.7000122070312,797.5,781.25,791.9500122070312,873078
2025-01-22,760.9669799804688,770.6500244140625,784.2999877929688,757.0999755859375,783.0999755859375,1097030
2025-01-23,785.2084350585938,795.2000122070312,797.4000244140625,766.7999877929688,770.5999755859375,1235738
2025-01-24,777.605224609375,787.5,802.5,784.2999877929688,799.2000122070312,1303909
2025-01-27,738.3052978515625,747.7000122070312,782.0499877929688,745.0,779.1500244140625,2669886
2025-01-28,740.625732421875,750.0499877929688,759.2999877929688,736.2999877929688,757.0,1371367
2025-01-29,752.8206176757812,762.4000244140625,764.5499877929688,749.0,749.0,699239
2025-01-30,769.2119750976562,779.0,785.0,763.0499877929688,764.0,2153478
2025-01-31,811.9679565429688,822.2999877929688,828.7999877929688,775.0,782.8499755859375,3111982
2025-02-01,784.7147827148438,794.7000122070312,831.75,787.0999755859375,831.6500244140625,3990832
2025-02-03,762.9418334960938,772.6500244140625,788.0,758.7999877929688,788.0,1830063
2025-02-04,772.0755615234375,781.9000244140625,786.0,774.0999755859375,774.0999755859375,1037714
2025-02-05,781.9498901367188,791.9000244140625,797.5499877929688,781.0,781.0,972279
2025-02-06,773.95166015625,783.7999877929688,794.9000244140625,782.0,791.9000244140625,630878
2025-02-07,764.37353515625,774.0999755859375,787.2000122070312,768.5499877929688,781.0,616852
2025-02-10,763.9785766601562,773.7000122070312,787.3499755859375,767.2000122070312,770.0,1491971
2025-02-11,741.514404296875,750.9500122070312,778.0,744.2999877929688,777.7999877929688,1244409
2025-02-12,749.6114501953125,759.1500244140625,764.7000122070312,722.0499877929688,755.0,2623575
2025-02-13,736.97216796875,746.3499755859375,772.0,745.0,759.1500244140625,1038398
2025-02-14,723.39501953125,732.5999755859375,752.75,726.3499755859375,751.0,937949
2025-02-17,716.3348999023438,725.4500122070312,732.5999755859375,715.3499755859375,725.0,1010707
2025-02-18,710.1633911132812,719.2000122070312,728.5,709.2999877929688,725.0,1091654
2025-02-19,719.1490478515625,728.2999877929688,732.0,711.5,717.0,785782
2025-02-20,729.2625732421875,735.5,736.7999877929688,716.0,721.2999877929688,811604
2025-02-21,724.8997802734375,731.0999755859375,743.9000244140625,724.5,730.3499755859375,1034460
2025-02-24,714.240966796875,720.3499755859375,728.2000122070312,716.25,723.0499877929688,811313
2025-02-25,704.3257446289062,710.3499755859375,724.3499755859375,705.2000122070312,716.4500122070312,890830
2025-02-27,688.4614868164062,694.3499755859375,714.7000122070312,692.0,710.3499755859375,1401348
2025-02-28,665.260009765625,670.9500122070312,691.9500122070312,661.5499877929688,689.9000244140625,2521717
2025-03-03,670.8619995117188,676.5999755859375,680.9000244140625,656.0499877929688,673.0499877929688,1528561
2025-03-04,668.1353759765625,673.8499755859375,681.5,662.2000122070312,674.9500122070312,1320164
2025-03-05,689.2547607421875,695.1500244140625,695.9500122070312,673.0499877929688,673.0499877929688,1044963
2025-03-06,696.3936767578125,702.3499755859375,707.0999755859375,697.0,699.7000122070312,867497
2025-03-07,694.7081298828125,700.6500244140625,711.7000122070312,696.8499755859375,701.75,1087031
2025-03-10,683.8509521484375,689.7000122070312,708.5,687.8499755859375,703.0499877929688,845259
2025-03-11,685.2886962890625,691.1500244140625,694.0,675.0,683.0,814316
2025-03-12,692.2788696289062,698.2000122070312,699.1500244140625,686.0999755859375,692.0,645844
2025-03-13,683.2064208984375,689.0499877929688,703.5,687.5999755859375,699.0,810061
2025-03-17,684.7929077148438,690.6500244140625,696.9500122070312,687.7999877929688,689.2999877929688,717347
2025-03-18,684.7929077148438,690.6500244140625,690.6500244140625,690.6500244140625,690.6500244140625,0
2025-03-19,711.56396484375,717.6500244140625,723.0,707.4000244140625,711.0,1111899
2025-03-20,708.7876586914062,714.8499755859375,725.9000244140625,712.1500244140625,723.2000122070312,1079612
2025-03-21,716.0753784179688,722.2000122070312,725.7000122070312,714.0,716.7000122070312,1869067
2025-03-24,720.7850341796875,726.9500122070312,733.5499877929688,723.7000122070312,730.0,1080209
2025-03-25,711.0681762695312,717.1500244140625,735.2000122070312,714.1500244140625,733.0,1418108
2025-03-26,698.4758911132812,704.4500122070312,721.9500122070312,701.0,719.0,1281906
2025-03-27,711.9605102539062,718.0499877929688,724.8499755859375,701.9000244140625,703.6500244140625,7239201
2025-03-28,721.3303833007812,727.5,734.4500122070312,718.0499877929688,718.0499877929688,1761132
2025-04-01,718.1079711914062,724.25,734.4500122070312,716.0499877929688,725.1500244140625,1499170
2025-04-02,721.2808227539062,727.4500122070312,730.6500244140625,712.0999755859375,725.0,1594854
2025-04-03,731.9891967773438,738.25,739.7999877929688,720.0,720.0,903058
2025-04-04,708.0439453125,714.0999755859375,738.0,709.25,738.0,1061286
2025-04-07,691.4856567382812,697.4000244140625,701.9000244140625,656.0,656.0,1327614
2025-04-08,707.8953247070312,713.9500122070312,720.0,704.4000244140625,715.9500122070312,704550
2025-04-09,709.1347045898438,715.2000122070312,720.9000244140625,707.2000122070312,713.4000244140625,899960
