date_,adj close_alkylamine.ns,close_alkylamine.ns,high_alkylamine.ns,low_alkylamine.ns,open_alkylamine.ns,volume_alkylamine.ns
2025-04-07,1627.32958984375,1634.9000244140625,1647.0,1584.0,1620.0,42828
2025-04-08,1690.734619140625,1698.5999755859375,1708.0,1633.800048828125,1681.0,35847
2025-04-09,1669.5333251953125,1677.300048828125,1702.75,1660.050048828125,1673.0999755859375,24158
2025-04-11,1732.3907470703125,1740.449951171875,1755.0,1684.0,1750.0,64511
2025-04-15,1762.4012451171875,1770.5999755859375,1808.0,1748.4000244140625,1760.0,49308
2025-04-16,1822.8201904296875,1831.300048828125,1844.0,1765.199951171875,1765.199951171875,107542
2025-04-17,1882.24365234375,1891.0,1917.0,1805.4000244140625,1830.9000244140625,133765
2025-04-21,1869.0052490234375,1877.699951171875,1906.4000244140625,1858.0999755859375,1891.0,52009
2025-04-22,1862.3363037109375,1871.0,1896.5,1856.0999755859375,1880.0,30189
2025-04-23,1848.79931640625,1857.4000244140625,1884.0,1833.0,1880.0,25983
2025-04-24,1823.616455078125,1832.0999755859375,1877.0999755859375,1809.699951171875,1850.0,37987
2025-04-25,1800.0262451171875,1808.4000244140625,1849.300048828125,1768.0,1835.9000244140625,39326
2025-04-28,1786.88720703125,1795.199951171875,1808.5999755859375,1781.699951171875,1792.0,27174
2025-04-29,1764.491455078125,1772.699951171875,1814.9000244140625,1767.9000244140625,1794.0999755859375,24785
2025-04-30,1694.716064453125,1702.5999755859375,1772.5,1694.0,1767.0,56180
2025-05-02,1705.9637451171875,1713.9000244140625,1758.5999755859375,1675.699951171875,1702.5999755859375,39197
2025-05-05,1712.931396484375,1720.9000244140625,1747.0,1684.0999755859375,1718.0999755859375,53942
2025-05-06,1688.047119140625,1695.9000244140625,1748.0,1690.0,1723.9000244140625,38633
2025-05-07,1692.2276611328125,1700.0999755859375,1712.0999755859375,1651.5,1655.0,38438
2025-05-08,1669.4337158203125,1677.199951171875,1735.5,1666.0,1712.0,27730
2025-05-09,1624.1444091796875,1631.699951171875,1698.9000244140625,1622.699951171875,1622.699951171875,149913
2025-05-12,1710.0447998046875,1718.0,1750.0,1670.300048828125,1670.300048828125,75840
2025-05-13,1690.8341064453125,1698.699951171875,1724.800048828125,1688.5,1701.0,33220
2025-05-14,1717.8087158203125,1725.800048828125,1730.5,1685.199951171875,1710.5,48237
2025-05-15,1744.982177734375,1753.0999755859375,1798.0,1724.5,1734.0,67123
2025-05-16,1762.0030517578125,1770.199951171875,1786.800048828125,1758.9000244140625,1770.0,30080
2025-05-19,1774.1466064453125,1782.4000244140625,1824.0,1769.800048828125,1780.5,53554
2025-05-20,1753.3433837890625,1761.5,1822.5999755859375,1743.300048828125,1785.199951171875,65313
2025-05-21,1748.5655517578125,1756.699951171875,1780.0,1745.0,1756.0,38142
2025-05-22,1769.7669677734375,1778.0,1784.4000244140625,1753.0999755859375,1756.699951171875,16983
2025-05-23,1826.6025390625,1835.0999755859375,1859.800048828125,1762.0999755859375,1790.5,108831
2025-05-26,1872.588623046875,1881.300048828125,1895.300048828125,1844.199951171875,1845.0,96257
2025-05-27,1888.6141357421875,1897.4000244140625,1905.5999755859375,1874.5999755859375,1895.0,35597
2025-05-28,1895.68115234375,1904.5,1919.0,1880.199951171875,1895.0,39073
2025-05-29,1958.3895263671875,1967.5,1976.0,1895.800048828125,1904.5999755859375,87150
2025-05-30,1937.785400390625,1946.800048828125,1994.699951171875,1913.199951171875,1979.9000244140625,67118
2025-06-02,1956.2991943359375,1965.4000244140625,1999.9000244140625,1927.5999755859375,1946.800048828125,56776
2025-06-03,1948.3363037109375,1957.4000244140625,2020.0,1940.9000244140625,1972.0,55661
2025-06-04,1927.4334716796875,1936.4000244140625,1978.0,1928.699951171875,1978.0,25993
2025-06-05,1943.458984375,1952.5,1967.9000244140625,1935.300048828125,1946.0,22947
2025-06-06,1972.4241943359375,1981.5999755859375,1992.0,1936.0999755859375,1950.199951171875,32089
2025-06-09,2003.08154296875,2012.4000244140625,2017.9000244140625,1973.5999755859375,1978.0,46628
2025-06-10,2004.37548828125,2013.699951171875,2031.0,2000.800048828125,2019.800048828125,34585
2025-06-11,2007.361572265625,2016.699951171875,2028.300048828125,2005.699951171875,2010.0,29309
2025-06-12,1989.345458984375,1998.5999755859375,2030.5,1981.0,2016.0,43010
2025-06-13,1981.880126953125,1991.0999755859375,2013.800048828125,1940.0,1940.0,36824
2025-06-16,1983.3731689453125,1992.5999755859375,1996.5,1937.4000244140625,1962.0,22579
2025-06-17,1933.20654296875,1942.199951171875,2008.0999755859375,1935.0,1996.0,28248
2025-06-18,1926.63720703125,1935.5999755859375,1968.0999755859375,1925.0,1945.0,21472
2025-06-19,1955.5029296875,1964.5999755859375,1985.0999755859375,1927.5999755859375,1940.0,78409
2025-06-20,2056.433349609375,2066.0,2090.0,1907.0999755859375,1965.0,350738
2025-06-23,2149.60009765625,2159.60009765625,2175.0,2050.0,2057.89990234375,642353
2025-06-24,2197.800048828125,2197.800048828125,2210.0,2134.300048828125,2170.0,175225
2025-06-25,2336.199951171875,2336.199951171875,2370.0,2171.699951171875,2204.89990234375,850521
2025-06-26,2270.300048828125,2270.300048828125,2354.89990234375,2261.10009765625,2342.0,156599
2025-06-27,2261.89990234375,2261.89990234375,2278.0,2201.0,2273.60009765625,160007
2025-06-30,2368.0,2368.0,2379.0,2254.0,2263.0,229038
2025-07-01,2302.800048828125,2302.800048828125,2385.0,2292.300048828125,2370.0,92049
2025-07-02,2346.60009765625,2346.60009765625,2398.800048828125,2265.60009765625,2303.10009765625,172572
2025-07-03,2341.199951171875,2341.199951171875,2359.0,2322.699951171875,2342.199951171875,59633
2025-07-04,2295.199951171875,2295.199951171875,2346.0,2286.10009765625,2341.199951171875,53640
2025-07-07,2398.0,2398.0,2438.800048828125,2286.60009765625,2295.199951171875,763487
2025-07-08,2355.89990234375,2355.89990234375,2426.199951171875,2325.5,2398.0,139338
2025-07-09,2324.89990234375,2324.89990234375,2367.699951171875,2311.0,2336.89990234375,68908
2025-07-10,2309.800048828125,2309.800048828125,2374.800048828125,2295.199951171875,2324.89990234375,49170
2025-07-11,2234.199951171875,2234.199951171875,2335.89990234375,2228.10009765625,2321.0,108929
2025-07-14,2251.10009765625,2251.10009765625,2269.60009765625,2197.5,2234.199951171875,66117
2025-07-15,2306.10009765625,2306.10009765625,2320.0,2251.199951171875,2251.199951171875,43671
2025-07-16,2309.5,2309.5,2321.199951171875,2272.199951171875,2306.10009765625,43290
2025-07-17,2324.0,2324.0,2348.800048828125,2309.0,2322.800048828125,55358
2025-07-18,2254.89990234375,2254.89990234375,2327.89990234375,2251.0,2320.10009765625,42217
2025-07-21,2236.89990234375,2236.89990234375,2277.0,2225.699951171875,2254.89990234375,31349
2025-07-22,2212.60009765625,2212.60009765625,2273.699951171875,2202.39990234375,2246.0,37738
2025-07-23,2233.0,2233.0,2253.199951171875,2213.0,2217.89990234375,30649
2025-07-24,2257.800048828125,2257.800048828125,2289.5,2214.10009765625,2214.10009765625,35943
2025-07-25,2195.199951171875,2195.199951171875,2257.699951171875,2178.10009765625,2257.699951171875,43909
2025-07-28,2157.199951171875,2157.199951171875,2195.0,2143.800048828125,2190.10009765625,41236
2025-07-29,2206.699951171875,2206.699951171875,2214.0,2155.300048828125,2160.800048828125,36647
2025-07-30,2260.800048828125,2260.800048828125,2276.0,2198.300048828125,2206.0,54885
2025-07-31,2348.199951171875,2348.199951171875,2368.0,2196.89990234375,2204.300048828125,181995
2025-08-01,2340.10009765625,2340.10009765625,2400.0,2278.39990234375,2369.0,159992
2025-08-04,2259.199951171875,2259.199951171875,2340.10009765625,2255.0,2340.10009765625,60181
2025-08-05,2213.89990234375,2213.89990234375,2283.89990234375,2206.0,2251.89990234375,30693
2025-08-06,2157.0,2157.0,2233.0,2155.60009765625,2218.0,37221
2025-08-07,2108.300048828125,2108.300048828125,2186.89990234375,2070.0,2128.60009765625,70311
2025-08-08,2064.10009765625,2064.10009765625,2137.89990234375,2055.60009765625,2105.0,29696
2025-08-11,2081.60009765625,2081.60009765625,2092.800048828125,2031.0,2063.0,41000
2025-08-12,2073.300048828125,2073.300048828125,2098.0,2060.0,2089.0,24395
2025-08-13,2093.0,2093.0,2130.300048828125,2080.0,2085.0,21321
2025-08-14,2073.300048828125,2073.300048828125,2104.699951171875,2043.0,2093.0,64017
2025-08-18,2085.800048828125,2085.800048828125,2137.300048828125,2063.0,2090.39990234375,44724
2025-08-19,2104.10009765625,2104.10009765625,2119.10009765625,2091.10009765625,2106.0,19102
2025-08-20,2140.60009765625,2140.60009765625,2145.0,2081.5,2099.39990234375,29248
2025-08-21,2160.199951171875,2160.199951171875,2166.0,2128.199951171875,2150.0,32971
2025-08-22,2150.800048828125,2150.800048828125,2160.199951171875,2123.0,2160.0,29146
2025-08-25,2122.5,2122.5,2201.89990234375,2112.0,2150.0,41142
2025-08-26,2067.699951171875,2067.699951171875,2139.199951171875,2052.0,2139.199951171875,26336
2025-08-28,2023.800048828125,2023.800048828125,2085.60009765625,2011.0999755859375,2050.0,31852
2025-08-29,2005.5,2005.5,2036.699951171875,1997.300048828125,2023.800048828125,24696
2025-09-01,2035.800048828125,2035.800048828125,2045.0,1999.9000244140625,2005.9000244140625,14978
2025-09-02,2061.800048828125,2061.800048828125,2090.0,2027.800048828125,2032.0,32709
2025-09-03,2108.800048828125,2108.800048828125,2120.0,2053.0,2079.0,23465
2025-09-04,2099.199951171875,2099.199951171875,2127.0,2085.0,2120.0,20288
2025-09-05,2073.60009765625,2073.60009765625,2103.89990234375,2056.0,2099.199951171875,23504
2025-09-08,2035.5,2035.5,2085.300048828125,2026.300048828125,2073.0,40987
2025-09-09,2029.699951171875,2029.699951171875,2046.800048828125,2010.4000244140625,2030.0,19027
2025-09-10,2068.800048828125,2068.800048828125,2099.0,2037.0,2041.5,26085
2025-09-11,2050.0,2050.0,2093.89990234375,2045.0,2070.0,18409
2025-09-12,2030.5999755859375,2030.5999755859375,2067.5,2015.699951171875,2030.0,19496
2025-09-15,2061.39990234375,2061.39990234375,2074.89990234375,2014.199951171875,2020.0,18092
2025-09-16,2074.60009765625,2074.60009765625,2079.0,2051.800048828125,2070.300048828125,22837
2025-09-17,2093.800048828125,2093.800048828125,2116.800048828125,2067.0,2074.10009765625,30255
2025-09-18,2075.300048828125,2075.300048828125,2106.89990234375,2062.0,2093.800048828125,17637
2025-09-19,2078.0,2078.0,2099.89990234375,2046.0999755859375,2065.0,27347
2025-09-22,2028.0,2028.0,2098.800048828125,2015.199951171875,2088.0,32342
2025-09-23,2024.4000244140625,2024.4000244140625,2039.9000244140625,2012.0999755859375,2028.0,15385
2025-09-24,2023.5999755859375,2023.5999755859375,2032.5,1996.199951171875,2024.4000244140625,19274
2025-09-25,2001.0,2001.0,2035.9000244140625,2000.199951171875,2025.0,21470
2025-09-26,1970.199951171875,1970.199951171875,2000.0,1950.5,1991.0,31584
2025-09-29,1935.0,1935.0,1999.199951171875,1930.0,1950.5999755859375,29267
2025-09-30,1913.5999755859375,1913.5999755859375,1961.0999755859375,1881.699951171875,1939.9000244140625,34211
2025-10-01,1899.5,1899.5,1935.5,1893.0999755859375,1900.0,29477
2025-10-03,1884.5999755859375,1884.5999755859375,1922.300048828125,1880.0,1910.0,54097
2025-10-06,1888.699951171875,1888.699951171875,1909.800048828125,1868.300048828125,1885.300048828125,34143
2025-10-07,1877.9000244140625,1877.9000244140625,1901.5999755859375,1865.0999755859375,1889.300048828125,38262
2025-10-08,1853.300048828125,1853.300048828125,1880.5,1840.0,1877.9000244140625,30065
2025-10-09,1837.9000244140625,1837.9000244140625,1867.0,1830.0,1860.699951171875,30790
2025-10-10,1843.199951171875,1843.199951171875,1859.699951171875,1823.0,1850.5,31589
2025-10-13,1852.300048828125,1852.300048828125,1860.0,1830.0,1842.0999755859375,25693
2025-10-14,1840.9000244140625,1840.9000244140625,1869.5,1814.0,1860.0,31535
2025-10-15,1900.199951171875,1900.199951171875,1926.0,1812.199951171875,1836.800048828125,72071
2025-10-16,1928.199951171875,1928.199951171875,1951.0,1907.0,1931.0,51994
2025-10-17,1923.9000244140625,1923.9000244140625,1941.9000244140625,1907.199951171875,1928.199951171875,26828
2025-10-20,1900.0,1900.0,1924.9000244140625,1890.0,1923.9000244140625,36040
2025-10-21,1909.300048828125,1909.300048828125,1928.0999755859375,1900.0,1900.0,4179
2025-10-23,1885.0999755859375,1885.0999755859375,1925.0,1880.0999755859375,1920.0,20662
2025-10-24,1871.300048828125,1871.300048828125,1914.0,1858.699951171875,1875.699951171875,21268
2025-10-27,1904.199951171875,1904.199951171875,1910.4000244140625,1868.199951171875,1878.800048828125,18600
2025-10-28,1886.4000244140625,1886.4000244140625,1941.0,1876.0999755859375,1917.9000244140625,24313
2025-10-29,1903.9000244140625,1903.9000244140625,1911.9000244140625,1885.300048828125,1886.699951171875,14229
2025-10-30,1884.5999755859375,1884.5999755859375,1917.0,1876.0999755859375,1917.0,13173
2025-10-31,1860.0,1860.0,1903.199951171875,1852.0999755859375,1892.0999755859375,29359
2025-11-03,1890.5,1890.5,1900.5999755859375,1860.0,1860.0,27296
2025-11-04,1831.4000244140625,1831.4000244140625,1905.0,1801.300048828125,1890.0,90201
2025-11-06,1804.800048828125,1804.800048828125,1837.0,1797.9000244140625,1828.0,27469
2025-11-07,1777.699951171875,1777.699951171875,1825.0,1763.300048828125,1810.0999755859375,21442
2025-11-10,1770.699951171875,1770.699951171875,1780.0,1753.5999755859375,1773.9000244140625,20744
2025-11-11,1761.5999755859375,1761.5999755859375,1789.699951171875,1745.0,1783.0,24875
2025-11-12,1790.9000244140625,1790.9000244140625,1799.0,1766.800048828125,1773.9000244140625,13985
2025-11-13,1778.800048828125,1778.800048828125,1806.4000244140625,1769.9000244140625,1790.9000244140625,13550
2025-11-14,1775.5999755859375,1775.5999755859375,1781.0,1759.0,1780.0,15925
2025-11-17,1794.0,1794.0,1802.4000244140625,1774.0999755859375,1775.5999755859375,24745
2025-11-18,1766.0,1766.0,1799.9000244140625,1759.0999755859375,1794.699951171875,12739
2025-11-19,1771.800048828125,1771.800048828125,1779.800048828125,1750.0,1755.0,25973
2025-11-20,1775.5,1775.5,1798.800048828125,1758.5999755859375,1771.800048828125,20361
2025-11-21,1747.199951171875,1747.199951171875,1775.5,1741.699951171875,1775.5,17589
2025-11-24,1715.5,1715.5,1748.4000244140625,1702.0,1747.199951171875,29425
2025-11-25,1714.0999755859375,1714.0999755859375,1728.5,1703.800048828125,1715.4000244140625,13563
2025-11-26,1707.5,1707.5,1723.699951171875,1700.0,1708.0,35273
2025-11-27,1701.800048828125,1701.800048828125,1727.0999755859375,1690.0999755859375,1723.5999755859375,17687
2025-11-28,1680.5,1680.5,1703.5,1676.0,1701.800048828125,18263
2025-12-01,1669.5999755859375,1669.5999755859375,1695.199951171875,1664.4000244140625,1685.0,26356
2025-12-02,1663.199951171875,1663.199951171875,1673.300048828125,1649.9000244140625,1669.5999755859375,19798
2025-12-03,1658.4000244140625,1658.4000244140625,1674.300048828125,1645.5999755859375,1661.199951171875,14457
2025-12-04,1658.4000244140625,1658.4000244140625,1674.699951171875,1640.0999755859375,1651.699951171875,18366
2025-12-05,1637.4000244140625,1637.4000244140625,1661.300048828125,1625.0,1653.0,20193
2025-12-08,1607.0,1607.0,1637.5999755859375,1590.0,1634.800048828125,23131
2025-12-09,1614.9000244140625,1614.9000244140625,1623.9000244140625,1584.5,1591.0999755859375,18431
2025-12-10,1624.199951171875,1624.199951171875,1666.5999755859375,1598.5,1614.9000244140625,39553
2025-12-11,1604.800048828125,1604.800048828125,1629.9000244140625,1596.9000244140625,1629.9000244140625,15790
2025-12-12,1596.199951171875,1596.199951171875,1627.800048828125,1589.9000244140625,1604.4000244140625,21651
2025-12-15,1614.199951171875,1614.199951171875,1621.0999755859375,1585.0,1590.0,24143
2025-12-16,1589.0999755859375,1589.0999755859375,1625.0,1580.199951171875,1607.0,21720
2025-12-17,1579.5999755859375,1579.5999755859375,1599.4000244140625,1572.0,1598.0,28171
2025-12-18,1567.4000244140625,1567.4000244140625,1579.0999755859375,1551.0,1579.0,18306
2025-12-19,1608.699951171875,1608.699951171875,1618.5,1567.4000244140625,1567.4000244140625,23228
2025-12-22,1610.300048828125,1610.300048828125,1627.800048828125,1602.0,1608.699951171875,21204
2025-12-23,1611.5999755859375,1611.5999755859375,1624.5,1604.0,1619.5,13876
2025-12-24,1603.4000244140625,1603.4000244140625,1637.0999755859375,1590.0,1608.0,25942
2025-12-26,1581.199951171875,1581.199951171875,1605.0,1580.0,1605.0,28223
2025-12-29,1586.9000244140625,1586.9000244140625,1597.4000244140625,1571.0,1580.0,19216
2025-12-30,1557.800048828125,1557.800048828125,1591.699951171875,1555.0,1586.9000244140625,25745
2025-12-31,1596.0999755859375,1596.0999755859375,1636.0,1560.300048828125,1562.0,88710
2026-01-01,1618.4000244140625,1618.4000244140625,1630.0999755859375,1596.0999755859375,1596.0999755859375,30942
2026-01-02,1607.0999755859375,1607.0999755859375,1620.0,1600.9000244140625,1615.0,25639
2026-01-05,1576.5999755859375,1576.5999755859375,1635.0,1566.0999755859375,1607.0999755859375,43819
2026-01-06,1550.9000244140625,1550.9000244140625,1585.0999755859375,1543.300048828125,1582.0999755859375,36914
2026-01-07,1538.300048828125,1538.300048828125,1568.0,1533.0,1555.0,39252
2026-01-08,1607.5,1607.5,1662.0,1544.699951171875,1546.9000244140625,2433921
2026-01-09,1557.5999755859375,1557.5999755859375,1594.0999755859375,1536.5,1594.0999755859375,165597
2026-01-12,1546.0,1546.0,1564.800048828125,1506.699951171875,1539.4000244140625,90926
2026-01-13,1610.9000244140625,1610.9000244140625,1645.0999755859375,1531.5,1548.9000244140625,501783
2026-01-14,1642.699951171875,1642.699951171875,1668.699951171875,1569.300048828125,1585.300048828125,276943
2026-01-15,1642.699951171875,1642.699951171875,1642.699951171875,1642.699951171875,1642.699951171875,0
2026-01-16,1595.199951171875,1595.199951171875,1644.199951171875,1585.0,1635.199951171875,83786
