date_,adj close_taril.ns,close_taril.ns,high_taril.ns,low_taril.ns,open_taril.ns,volume_taril.ns
2024-12-31,569.6637573242188,569.9000244140625,575.0,537.5499877929688,540.0,320962
2025-01-01,596.7774658203125,597.0250244140625,598.375,585.0,597.9500122070312,423278
2025-01-02,619.0932006835938,619.3499755859375,626.875,602.75,602.75,756386
2025-01-03,619.3430786132812,619.5999755859375,639.0,612.5750122070312,618.5,401630
2025-01-06,602.0003051757812,602.25,637.0,588.625,637.0,603898
2025-01-07,617.7437744140625,618.0,625.0,600.0,604.0,672624
2025-01-08,618.7933349609375,619.0499877929688,648.9000244140625,601.0250244140625,623.4749755859375,1715622
2025-01-09,589.130615234375,589.375,626.5,588.0999755859375,615.0,985204
2025-01-10,559.6928100585938,559.9249877929688,584.5,559.9249877929688,577.0,757816
2025-01-13,531.7044677734375,531.9249877929688,542.375,531.9249877929688,535.9000244140625,519024
2025-01-14,512.9872436523438,513.2000122070312,529.0,505.32501220703125,510.0,780976
2025-01-15,487.9975891113281,488.20001220703125,513.4500122070312,487.54998779296875,510.5,528206
2025-01-16,512.0125732421875,512.2249755859375,512.5999755859375,488.0,488.0,444264
2025-01-17,509.8885192871094,510.1000061035156,526.5,503.70001220703125,526.5,224136
2025-01-20,534.6532592773438,534.875,535.5999755859375,510.5,515.0750122070312,371908
2025-01-21,516.6607055664062,516.875,542.5,510.5,542.5,409714
2025-01-22,506.5149230957031,506.7250061035156,524.5,491.04998779296875,524.5,1345698
2025-01-23,498.0184326171875,498.2250061035156,514.5,487.5249938964844,487.5249938964844,380436
2025-01-24,473.1287536621094,473.32501220703125,505.0,473.32501220703125,500.4750061035156,269934
2025-01-27,449.4885559082031,449.67498779296875,462.0,449.67498779296875,452.75,150866
2025-01-28,427.0478820800781,427.2250061035156,465.0,427.20001220703125,432.5,820712
2025-01-29,448.364013671875,448.54998779296875,448.57501220703125,408.29998779296875,415.0,394510
2025-01-30,452.9870910644531,453.17498779296875,469.25,426.125,455.0,429684
2025-01-31,444.11578369140625,444.29998779296875,453.75,430.5249938964844,450.0,894118
2025-02-01,421.92498779296875,422.1000061035156,453.92498779296875,422.1000061035156,452.95001220703125,628450
2025-02-03,400.833740234375,401.0,410.0,401.0,405.54998779296875,1314666
2025-02-04,387.88909912109375,388.04998779296875,415.625,381.7749938964844,401.0,1355292
2025-02-05,407.28106689453125,407.45001220703125,407.45001220703125,401.0,401.0,486254
2025-02-06,426.8229675292969,427.0,427.79998779296875,415.6000061035156,427.79998779296875,996904
2025-02-07,439.2427978515625,439.42498779296875,448.29998779296875,412.7749938964844,430.0,741922
2025-02-10,452.1124572753906,452.29998779296875,457.5,418.0,450.5,893360
2025-02-11,429.5218505859375,429.70001220703125,463.7250061035156,429.70001220703125,458.5249938964844,2296602
2025-02-12,411.47930908203125,411.6499938964844,424.9750061035156,408.2250061035156,415.0,953254
2025-02-13,423.7992248535156,423.9750061035156,432.2250061035156,413.0,421.54998779296875,596078
2025-02-14,402.63299560546875,402.79998779296875,441.95001220703125,402.79998779296875,435.0,245152
2025-02-17,382.5413513183594,382.70001220703125,399.0,382.70001220703125,399.0,391173
2025-02-18,367.29766845703125,367.45001220703125,390.29998779296875,363.6000061035156,388.3500061035156,855356
2025-02-19,385.6400451660156,385.79998779296875,385.79998779296875,366.6499938964844,370.0,571141
2025-02-20,404.8820495605469,405.04998779296875,405.04998779296875,388.0,389.8500061035156,547027
2025-02-21,425.1236572265625,425.29998779296875,425.29998779296875,410.1000061035156,425.29998779296875,2001263
2025-02-24,445.01544189453125,445.20001220703125,467.79998779296875,406.6499938964844,414.04998779296875,1532933
2025-02-25,425.6734313964844,425.8500061035156,459.70001220703125,420.0,454.6499938964844,739989
2025-02-27,411.0794982910156,411.25,464.45001220703125,407.95001220703125,438.0,1645215
2025-02-28,385.39013671875,385.54998779296875,417.95001220703125,375.0,406.70001220703125,1336897
2025-03-03,362.4496765136719,362.6000061035156,401.54998779296875,356.0,400.04998779296875,2685547
2025-03-04,389.38848876953125,389.54998779296875,396.70001220703125,356.6499938964844,359.8999938964844,1390785
2025-03-05,398.734619140625,398.8999938964844,416.8500061035156,389.8500061035156,391.70001220703125,1116006
2025-03-06,411.0794982910156,411.25,417.25,400.0,404.0,943840
2025-03-07,420.9254150390625,421.1000061035156,431.79998779296875,407.1000061035156,414.0,937882
2025-03-10,393.8865966796875,394.04998779296875,429.0,390.0,421.8999938964844,838655
2025-03-11,390.1381530761719,390.29998779296875,396.0,377.0,380.0,595907
2025-03-12,384.1406555175781,384.29998779296875,400.3500061035156,379.70001220703125,393.5,512756
2025-03-13,374.0948181152344,374.25,388.20001220703125,370.20001220703125,387.79998779296875,488143
2025-03-17,390.0382385253906,390.20001220703125,405.0,374.0,381.3500061035156,1239603
2025-03-18,421.4252014160156,421.6000061035156,429.20001220703125,396.3999938964844,396.3999938964844,1193465
2025-03-19,444.9654235839844,445.1499938964844,450.0,420.6000061035156,424.79998779296875,1234656
2025-03-20,442.61639404296875,442.79998779296875,457.3999938964844,435.54998779296875,449.04998779296875,1052971
2025-03-21,485.7984924316406,486.0,487.04998779296875,438.0,440.04998779296875,4976064
2025-03-24,507.2895812988281,507.5,510.29998779296875,494.3999938964844,498.0,1970512
2025-03-25,513.9368286132812,514.1500244140625,526.7999877929688,505.0,514.7999877929688,1318665
2025-03-26,489.596923828125,489.79998779296875,522.25,488.45001220703125,517.0,849863
2025-03-27,512.387451171875,512.5999755859375,514.25,475.0,481.0,665667
2025-03-28,535.9777221679688,536.2000122070312,538.2000122070312,508.54998779296875,522.0,1244396
2025-04-01,509.18878173828125,509.3999938964844,539.0,509.3999938964844,522.9000244140625,1009800
2025-04-02,511.6377868652344,511.8500061035156,518.0,493.6000061035156,509.3999938964844,1081593
2025-04-03,514.5365600585938,514.75,530.0499877929688,498.0,500.04998779296875,1405150
2025-04-04,495.4944763183594,495.70001220703125,513.9000244140625,489.04998779296875,512.9500122070312,824165
2025-04-07,470.7547607421875,470.95001220703125,470.95001220703125,470.95001220703125,470.95001220703125,287380
2025-04-08,493.7951965332031,494.0,494.45001220703125,477.29998779296875,486.0,2402811
2025-04-09,518.4849243164062,518.7000122070312,518.7000122070312,505.95001220703125,512.0,3472439
2025-04-11,544.3742065429688,544.5999755859375,544.5999755859375,532.7999877929688,544.5999755859375,2555553
2025-04-15,566.5650024414062,566.7999877929688,571.7999877929688,557.0,571.7999877929688,4066593
2025-04-16,547.6728515625,547.9000244140625,562.9000244140625,545.0,560.0,1548618
2025-04-17,529.7802734375,530.0,552.0,526.8499755859375,552.0,1241604
2025-04-21,546.6732788085938,546.9000244140625,556.5,536.0499877929688,536.7000122070312,2025628
2025-04-22,573.9619140625,574.2000122070312,574.2000122070312,549.25,550.8499755859375,4285112
2025-04-23,559.9177856445312,560.1500244140625,594.0,552.25,580.0,1672078
2025-04-24,534.12841796875,534.3499755859375,568.0,532.1500244140625,568.0,1181154
2025-04-25,510.33831787109375,510.54998779296875,536.7999877929688,507.6499938964844,536.2999877929688,1281002
2025-04-28,504.64068603515625,504.8500061035156,530.9500122070312,499.6000061035156,501.20001220703125,1356269
2025-04-29,503.3912048339844,503.6000061035156,519.0,500.0,512.0,726649
2025-04-30,494.74481201171875,494.95001220703125,508.25,486.6000061035156,506.04998779296875,907953
2025-05-02,495.4444885253906,495.6499938964844,505.95001220703125,481.5,491.0,930186
2025-05-05,506.9397277832031,507.1499938964844,515.8499755859375,482.6000061035156,495.5,1055373
2025-05-06,482.34991455078125,482.54998779296875,514.0,481.79998779296875,514.0,712230
2025-05-07,491.696044921875,491.8999938964844,500.6499938964844,463.6000061035156,463.8500061035156,951878
2025-05-08,482.1999816894531,482.3999938964844,504.1499938964844,479.75,494.0,671068
2025-05-09,478.45001220703125,478.45001220703125,481.1000061035156,463.0,464.8500061035156,712054
