date_,adj close_kpittech.ns,close_kpittech.ns,high_kpittech.ns,low_kpittech.ns,open_kpittech.ns,volume_kpittech.ns
2025-03-19,1256.9244384765625,1263.0999755859375,1277.4000244140625,1240.050048828125,1256.949951171875,1069437
2025-03-20,1275.333984375,1281.5999755859375,1309.0,1265.050048828125,1273.0,937523
2025-03-21,1316.9296875,1323.4000244140625,1328.0,1263.25,1280.0,1028101
2025-03-24,1377.78076171875,1384.550048828125,1399.5,1331.0,1331.800048828125,1342704
2025-03-25,1336.2845458984375,1342.8499755859375,1414.0,1337.949951171875,1400.0,1115012
2025-03-26,1359.96826171875,1366.6500244140625,1375.0,1338.8499755859375,1343.9000244140625,946785
2025-03-27,1327.6270751953125,1334.1500244140625,1349.050048828125,1312.0,1335.0,980944
2025-03-28,1301.0576171875,1307.449951171875,1349.0,1300.0,1335.0,673910
2025-04-01,1264.3878173828125,1270.5999755859375,1312.949951171875,1259.75,1306.5999755859375,745532
2025-04-02,1305.5355224609375,1311.949951171875,1328.800048828125,1266.449951171875,1279.0999755859375,745673
2025-04-03,1205.1787109375,1211.0999755859375,1284.949951171875,1200.3499755859375,1281.800048828125,4334432
2025-04-04,1128.4556884765625,1134.0,1204.949951171875,1115.5,1200.949951171875,2596684
2025-04-07,1060.091552734375,1065.300048828125,1084.9000244140625,1020.5999755859375,1020.5999755859375,2787712
2025-04-08,1107.75732421875,1113.199951171875,1126.5999755859375,1061.0999755859375,1090.0,2319254
2025-04-09,1073.0777587890625,1078.3499755859375,1110.0,1063.0999755859375,1110.0,1492684
2025-04-11,1113.479248046875,1118.949951171875,1138.550048828125,1100.050048828125,1130.0,1271330
2025-04-15,1146.168701171875,1151.800048828125,1165.9000244140625,1130.0,1130.0,962970
2025-04-16,1143.581298828125,1149.199951171875,1169.5,1143.300048828125,1154.0999755859375,853859
2025-04-17,1130.6448974609375,1136.199951171875,1152.0,1116.0999755859375,1140.0,1419614
2025-04-21,1160.398681640625,1166.0999755859375,1182.0,1137.0,1140.0,1225396
2025-04-22,1159.901123046875,1165.5999755859375,1181.0,1157.0,1168.0,765770
2025-04-23,1222.8917236328125,1228.9000244140625,1238.5999755859375,1179.9000244140625,1181.9000244140625,2944078
2025-04-24,1207.66650390625,1213.5999755859375,1237.699951171875,1208.0,1235.0,1137209
2025-04-25,1215.0302734375,1221.0,1233.800048828125,1177.5999755859375,1220.0,1750752
2025-04-28,1225.180419921875,1231.199951171875,1277.0,1195.4000244140625,1221.0,5815225
2025-04-29,1258.6162109375,1264.800048828125,1275.0,1192.800048828125,1229.0,4067879
2025-04-30,1247.470947265625,1253.5999755859375,1287.0,1240.0,1269.0,2214690
2025-05-02,1230.4544677734375,1236.5,1278.9000244140625,1233.0999755859375,1253.5999755859375,1083460
2025-05-05,1252.4464111328125,1258.5999755859375,1267.0,1233.0999755859375,1233.5999755859375,703377
2025-05-06,1235.33056640625,1241.4000244140625,1271.4000244140625,1236.0,1264.0,894504
2025-05-07,1276.7271728515625,1283.0,1286.0999755859375,1212.0,1212.0,1379368
2025-05-08,1266.9749755859375,1273.199951171875,1316.5999755859375,1262.0,1283.4000244140625,1347598
2025-05-09,1238.1168212890625,1244.199951171875,1266.0,1235.199951171875,1235.9000244140625,874619
2025-05-12,1318.621337890625,1325.0999755859375,1336.5,1286.4000244140625,1300.0,1900130
2025-05-13,1339.5186767578125,1346.0999755859375,1355.0,1315.0,1330.0,1308106
2025-05-14,1344.8922119140625,1351.5,1378.5999755859375,1346.199951171875,1349.0,987041
2025-05-15,1386.3883056640625,1393.199951171875,1401.9000244140625,1353.0,1353.0,2261019
2025-05-16,1358.1273193359375,1364.800048828125,1404.0,1361.5999755859375,1404.0,1270996
2025-05-19,1339.0211181640625,1345.5999755859375,1367.5,1336.199951171875,1364.800048828125,777521
2025-05-20,1311.2574462890625,1317.699951171875,1361.800048828125,1310.5,1354.0,996510
2025-05-21,1325.0894775390625,1331.5999755859375,1338.800048828125,1308.800048828125,1313.0999755859375,544598
2025-05-22,1313.7452392578125,1320.199951171875,1332.800048828125,1309.0999755859375,1329.9000244140625,418410
2025-05-23,1322.5023193359375,1329.0,1350.0,1320.199951171875,1320.199951171875,633833
2025-05-26,1328.970458984375,1335.5,1344.699951171875,1329.0999755859375,1336.0,461591
2025-05-27,1323.2984619140625,1329.800048828125,1360.0,1321.4000244140625,1335.5,767481
2025-05-28,1325.18896484375,1331.699951171875,1345.0,1321.0,1330.0,534000
2025-05-29,1339.7177734375,1346.300048828125,1361.0,1335.0,1335.0,1367054
2025-05-30,1331.25927734375,1337.800048828125,1352.0,1326.0,1350.0,750022
2025-06-02,1325.0894775390625,1331.5999755859375,1337.800048828125,1323.0,1337.800048828125,425981
2025-06-03,1314.640869140625,1321.0999755859375,1352.0,1316.699951171875,1330.300048828125,697264
2025-06-04,1311.8546142578125,1318.300048828125,1331.0,1311.0,1325.0,488279
2025-06-05,1314.0438232421875,1320.5,1329.0,1309.4000244140625,1319.0,609136
2025-06-06,1312.2525634765625,1318.699951171875,1325.0,1310.0,1320.5,508183
2025-06-09,1346.782958984375,1353.4000244140625,1364.199951171875,1312.800048828125,1315.5,1104628
2025-06-10,1363.003173828125,1369.699951171875,1391.0,1354.4000244140625,1360.0,1528737
2025-06-11,1375.2431640625,1382.0,1396.0,1359.699951171875,1369.699951171875,1193380
2025-06-12,1354.6444091796875,1361.300048828125,1391.4000244140625,1355.0,1388.300048828125,685439
2025-06-13,1345.8873291015625,1352.5,1360.800048828125,1330.0,1340.0,589415
2025-06-16,1398.9268798828125,1405.800048828125,1415.0,1345.0,1346.0999755859375,2803923
2025-06-17,1393.752197265625,1400.5999755859375,1425.0999755859375,1387.699951171875,1415.0,1642441
2025-06-18,1414.8486328125,1421.800048828125,1424.9000244140625,1390.800048828125,1397.5999755859375,1428464
2025-06-19,1386.1893310546875,1393.0,1434.5,1348.0999755859375,1431.5,2691020
2025-06-20,1387.6820068359375,1394.5,1408.0,1378.300048828125,1386.0,1659325
2025-06-23,1383.5025634765625,1390.300048828125,1412.9000244140625,1375.0,1390.0,907773
2025-06-24,1299.7142333984375,1306.0999755859375,1366.5999755859375,1301.4000244140625,1366.5999755859375,5151483
2025-06-25,1289.0665283203125,1295.4000244140625,1312.0,1285.0,1308.800048828125,2330802
2025-06-26,1269.661865234375,1275.9000244140625,1297.5,1262.800048828125,1295.0,2513780
2025-06-27,1260.9049072265625,1267.0999755859375,1295.199951171875,1262.0999755859375,1276.5,1467520
2025-06-30,1252.5458984375,1258.699951171875,1284.5,1255.800048828125,1273.0,1414394
2025-07-01,1241.2017822265625,1247.300048828125,1268.5,1235.0,1265.0,1520826
2025-07-02,1235.529541015625,1241.5999755859375,1263.0999755859375,1239.199951171875,1249.0,1581126
2025-07-03,1255.4317626953125,1261.5999755859375,1266.0,1238.699951171875,1240.0,1025367
2025-07-04,1257.62109375,1263.800048828125,1270.0,1252.5999755859375,1265.9000244140625,573508
2025-07-07,1262.5966796875,1268.800048828125,1271.5,1257.0999755859375,1263.800048828125,720422
2025-07-08,1265.08447265625,1271.300048828125,1274.5,1260.5,1268.9000244140625,480241
2025-07-09,1253.4415283203125,1259.5999755859375,1275.800048828125,1257.0,1271.300048828125,394008
2025-07-10,1247.0728759765625,1253.199951171875,1263.9000244140625,1243.5999755859375,1259.699951171875,676226
2025-07-11,1262.1986083984375,1268.4000244140625,1277.5,1239.9000244140625,1240.0,1095318
2025-07-14,1261.00439453125,1267.199951171875,1271.5999755859375,1254.0999755859375,1268.4000244140625,463763
2025-07-15,1285.583740234375,1291.9000244140625,1296.5,1265.5999755859375,1267.199951171875,1130498
2025-07-16,1280.110595703125,1286.4000244140625,1300.9000244140625,1283.300048828125,1293.0,456473
2025-07-17,1275.83154296875,1282.0999755859375,1297.0,1275.0,1284.0,395385
2025-07-18,1267.5721435546875,1273.800048828125,1287.0999755859375,1265.9000244140625,1285.0,334579
2025-07-21,1258.4171142578125,1264.5999755859375,1275.0999755859375,1256.300048828125,1273.800048828125,410123
2025-07-22,1249.859130859375,1256.0,1273.699951171875,1251.300048828125,1264.5999755859375,414910
2025-07-23,1267.87060546875,1274.0999755859375,1283.800048828125,1260.0,1260.0,752865
2025-07-24,1246.8739013671875,1253.0,1283.4000244140625,1251.0,1274.0999755859375,554957
2025-07-25,1221.199951171875,1227.199951171875,1260.0,1225.0,1253.0,815783
2025-07-28,1192.800048828125,1192.800048828125,1229.800048828125,1180.0,1221.0999755859375,1380560
2025-07-29,1218.4000244140625,1218.4000244140625,1227.5,1188.0999755859375,1192.800048828125,504050
2025-07-30,1268.5,1268.5,1282.9000244140625,1192.199951171875,1218.4000244140625,4133160
2025-07-31,1226.4000244140625,1226.4000244140625,1263.699951171875,1212.0,1239.9000244140625,1955639
2025-08-01,1206.5,1206.5,1232.199951171875,1202.0,1226.4000244140625,715193
2025-08-04,1217.0,1217.0,1220.0,1195.0999755859375,1204.5,363103
2025-08-05,1210.300048828125,1210.300048828125,1219.199951171875,1200.9000244140625,1219.0,336953
2025-08-06,1209.0,1209.0,1214.0999755859375,1195.0999755859375,1204.300048828125,486218
2025-08-07,1209.5,1209.5,1215.0,1193.5999755859375,1195.0,392195
2025-08-08,1190.800048828125,1190.800048828125,1209.0,1187.300048828125,1209.0,1236355
2025-08-11,1199.0999755859375,1199.0999755859375,1208.800048828125,1185.800048828125,1190.800048828125,628290
2025-08-12,1219.4000244140625,1219.4000244140625,1227.0,1191.199951171875,1192.0,743202
2025-08-13,1216.0,1216.0,1226.9000244140625,1207.0,1219.5,455057
2025-08-14,1213.0,1213.0,1230.0,1206.0,1215.9000244140625,704643
2025-08-18,1208.5,1208.5,1229.4000244140625,1201.0,1215.0999755859375,663130
2025-08-19,1199.5,1199.5,1214.0,1191.9000244140625,1208.5,596405
2025-08-20,1214.5999755859375,1214.5999755859375,1221.4000244140625,1193.5999755859375,1201.9000244140625,1116352
2025-08-21,1214.0999755859375,1214.0999755859375,1225.0,1208.199951171875,1214.5999755859375,560998
2025-08-22,1196.5999755859375,1196.5999755859375,1218.5999755859375,1192.5,1212.5,858810
2025-08-25,1203.0,1203.0,1237.5,1200.0,1213.4000244140625,1881697
2025-08-26,1200.0999755859375,1200.0999755859375,1217.800048828125,1191.199951171875,1200.0,921540
2025-08-28,1184.4000244140625,1184.4000244140625,1206.0999755859375,1176.0,1204.0,1213402
2025-08-29,1190.5,1190.5,1197.4000244140625,1167.5,1180.0,730129
2025-09-01,1225.5,1225.5,1228.0,1186.699951171875,1192.0,540595
2025-09-02,1206.0999755859375,1206.0999755859375,1229.5,1204.5,1225.5,1018542
2025-09-03,1216.4000244140625,1216.4000244140625,1219.9000244140625,1203.0999755859375,1210.0999755859375,643844
2025-09-04,1224.9000244140625,1224.9000244140625,1227.0,1215.9000244140625,1221.0,504560
2025-09-05,1233.0,1233.0,1249.4000244140625,1220.0,1229.9000244140625,1009918
2025-09-08,1230.9000244140625,1230.9000244140625,1238.199951171875,1217.9000244140625,1233.0,462820
2025-09-09,1240.4000244140625,1240.4000244140625,1254.5,1229.300048828125,1234.0,963684
2025-09-10,1288.5,1288.5,1291.9000244140625,1240.4000244140625,1241.0,1543794
2025-09-11,1261.300048828125,1261.300048828125,1290.0,1257.0,1288.5,622590
2025-09-12,1252.9000244140625,1252.9000244140625,1271.9000244140625,1250.0,1265.5,454361
2025-09-15,1251.800048828125,1251.800048828125,1256.800048828125,1240.9000244140625,1246.0,347973
2025-09-16,1248.199951171875,1248.199951171875,1259.9000244140625,1244.0,1256.0,742090
2025-09-17,1296.9000244140625,1296.9000244140625,1299.0,1259.0,1262.0,1588234
2025-09-18,1301.4000244140625,1301.4000244140625,1328.0,1294.0,1303.199951171875,1993365
2025-09-19,1285.199951171875,1285.199951171875,1309.800048828125,1280.9000244140625,1305.0,714104
2025-09-22,1262.4000244140625,1262.4000244140625,1271.0,1250.0,1257.0,761244
2025-09-23,1249.699951171875,1249.699951171875,1275.0,1246.5999755859375,1262.4000244140625,1018057
2025-09-24,1240.5999755859375,1240.5999755859375,1249.699951171875,1238.0,1249.699951171875,391064
2025-09-25,1255.699951171875,1255.699951171875,1280.0,1234.800048828125,1239.0,1018183
2025-09-26,1212.800048828125,1212.800048828125,1259.9000244140625,1208.0,1259.9000244140625,643346
2025-09-29,1209.800048828125,1209.800048828125,1228.4000244140625,1204.5999755859375,1215.9000244140625,428466
2025-09-30,1097.699951171875,1097.699951171875,1220.0,1066.199951171875,1215.699951171875,5978196
2025-10-01,1153.199951171875,1153.199951171875,1163.300048828125,1105.5999755859375,1110.0,3024116
2025-10-03,1157.699951171875,1157.699951171875,1160.5999755859375,1142.0,1153.199951171875,589353
2025-10-06,1156.699951171875,1156.699951171875,1168.800048828125,1148.0999755859375,1157.800048828125,733234
2025-10-07,1170.5,1170.5,1173.0,1144.0999755859375,1160.0,645531
2025-10-08,1160.800048828125,1160.800048828125,1184.0,1151.5,1170.0,1506566
2025-10-09,1162.4000244140625,1162.4000244140625,1168.699951171875,1145.300048828125,1160.800048828125,575948
2025-10-10,1154.0999755859375,1154.0999755859375,1175.9000244140625,1150.9000244140625,1162.4000244140625,739324
2025-10-13,1155.0,1155.0,1159.699951171875,1135.699951171875,1145.0,415973
2025-10-14,1156.5999755859375,1156.5999755859375,1190.0,1142.0,1159.800048828125,599444
2025-10-15,1165.800048828125,1165.800048828125,1170.0,1148.0999755859375,1156.0,411190
2025-10-16,1161.9000244140625,1161.9000244140625,1173.5,1150.0999755859375,1170.0,693986
2025-10-17,1144.800048828125,1144.800048828125,1163.300048828125,1141.0,1160.0,804419
2025-10-20,1146.5999755859375,1146.5999755859375,1154.4000244140625,1142.0,1145.0,312821
2025-10-21,1152.4000244140625,1152.4000244140625,1155.300048828125,1148.0,1152.0,78204
2025-10-23,1161.0,1161.0,1179.199951171875,1157.0999755859375,1159.9000244140625,1191842
2025-10-24,1178.699951171875,1178.699951171875,1180.4000244140625,1161.0,1169.699951171875,467315
2025-10-27,1207.0,1207.0,1214.0,1181.300048828125,1188.9000244140625,708504
2025-10-28,1190.300048828125,1190.300048828125,1228.800048828125,1180.199951171875,1223.0,812079
2025-10-29,1194.0999755859375,1194.0999755859375,1198.699951171875,1162.300048828125,1190.699951171875,446515
2025-10-30,1171.5,1171.5,1199.5999755859375,1166.0999755859375,1195.4000244140625,879409
2025-10-31,1166.699951171875,1166.699951171875,1181.0999755859375,1161.4000244140625,1170.0,385752
2025-11-03,1164.0,1164.0,1170.0,1148.699951171875,1166.699951171875,385914
2025-11-04,1155.4000244140625,1155.4000244140625,1169.4000244140625,1149.0,1160.0,473254
2025-11-05,1155.4000244140625,1155.4000244140625,1155.4000244140625,1155.4000244140625,1155.4000244140625,0
2025-11-06,1159.199951171875,1159.199951171875,1161.5999755859375,1143.5,1155.4000244140625,477984
2025-11-07,1153.0,1153.0,1156.4000244140625,1141.0,1150.5999755859375,544548
2025-11-10,1192.9000244140625,1192.9000244140625,1209.5,1147.199951171875,1156.300048828125,2229653
2025-11-11,1212.5,1212.5,1216.4000244140625,1170.699951171875,1184.0999755859375,976816
2025-11-12,1244.300048828125,1244.300048828125,1246.9000244140625,1206.5,1212.0,1128899
2025-11-13,1238.699951171875,1238.699951171875,1251.699951171875,1230.9000244140625,1244.300048828125,553299
2025-11-14,1222.199951171875,1222.199951171875,1244.0,1215.5999755859375,1234.0999755859375,612843
2025-11-17,1216.0,1216.0,1227.0,1210.0999755859375,1222.199951171875,509828
2025-11-18,1195.0999755859375,1195.0999755859375,1217.300048828125,1193.0999755859375,1216.0,881401
2025-11-19,1203.0999755859375,1203.0999755859375,1218.9000244140625,1190.0,1190.0,883112
2025-11-20,1196.5999755859375,1196.5999755859375,1226.0999755859375,1193.5,1203.0999755859375,966267
2025-11-21,1168.9000244140625,1168.9000244140625,1196.0,1163.0999755859375,1196.0,386138
2025-11-24,1198.199951171875,1198.199951171875,1210.5999755859375,1165.0999755859375,1165.0999755859375,1478312
2025-11-25,1172.0,1172.0,1199.5999755859375,1168.800048828125,1198.300048828125,450864
2025-11-26,1194.9000244140625,1194.9000244140625,1197.5,1168.0999755859375,1172.5,476916
2025-11-27,1218.9000244140625,1218.9000244140625,1222.0,1194.0,1194.5,750796
2025-11-28,1222.4000244140625,1222.4000244140625,1228.9000244140625,1210.5,1219.0,462489
2025-12-01,1258.199951171875,1258.199951171875,1272.0,1212.5,1218.300048828125,1195256
2025-12-02,1253.5,1253.5,1262.699951171875,1243.800048828125,1253.5999755859375,486300
2025-12-03,1258.699951171875,1258.699951171875,1267.0999755859375,1249.0,1250.0,573428
2025-12-04,1269.800048828125,1269.800048828125,1284.9000244140625,1256.0,1258.699951171875,828119
2025-12-05,1267.0,1267.0,1275.0,1258.5999755859375,1275.0,435214
2025-12-08,1220.5,1220.5,1261.4000244140625,1213.4000244140625,1261.0,454257
2025-12-09,1206.0999755859375,1206.0999755859375,1223.0,1194.0,1208.0,547606
2025-12-10,1198.699951171875,1198.699951171875,1219.800048828125,1192.0,1206.9000244140625,494500
2025-12-11,1232.5,1232.5,1236.199951171875,1195.0,1198.0,420052
2025-12-12,1237.9000244140625,1237.9000244140625,1240.0,1220.0,1233.800048828125,382004
2025-12-15,1207.4000244140625,1207.4000244140625,1237.699951171875,1205.0,1237.0,760377
2025-12-16,1176.300048828125,1176.300048828125,1210.0,1165.5999755859375,1207.4000244140625,932672
2025-12-17,1168.9000244140625,1168.9000244140625,1178.0999755859375,1164.0999755859375,1170.0,514626
2025-12-18,1160.800048828125,1160.800048828125,1175.199951171875,1150.0,1168.0,402540
2025-12-19,1224.5999755859375,1224.5999755859375,1229.0,1161.5,1166.5,1651986
2025-12-22,1229.300048828125,1229.300048828125,1238.4000244140625,1216.0,1225.0,500071
2025-12-23,1230.199951171875,1230.199951171875,1237.300048828125,1217.0999755859375,1229.300048828125,260961
2025-12-24,1217.300048828125,1217.300048828125,1236.5,1213.300048828125,1234.9000244140625,189895
2025-12-25,1217.300048828125,1217.300048828125,1217.300048828125,1217.300048828125,1217.300048828125,0
2025-12-26,1209.199951171875,1209.199951171875,1236.199951171875,1205.0,1217.300048828125,283503
2025-12-29,1188.199951171875,1188.199951171875,1217.699951171875,1182.5999755859375,1209.0999755859375,281890
2025-12-30,1161.699951171875,1161.699951171875,1193.4000244140625,1160.0,1183.0,485220
2025-12-31,1172.5,1172.5,1177.0,1160.0999755859375,1162.0,289565
2026-01-01,1163.199951171875,1163.199951171875,1184.0,1160.0,1178.0,284550
2026-01-02,1167.5999755859375,1167.5999755859375,1169.0,1150.800048828125,1163.199951171875,413208
2026-01-05,1151.0,1151.0,1174.199951171875,1147.199951171875,1167.5999755859375,555257
2026-01-06,1139.9000244140625,1139.9000244140625,1154.199951171875,1131.0,1151.0,345389
2026-01-07,1208.5,1208.5,1217.699951171875,1139.4000244140625,1139.800048828125,2462611
2026-01-08,1180.300048828125,1180.300048828125,1242.699951171875,1170.0,1210.9000244140625,1377247
2026-01-09,1182.4000244140625,1182.4000244140625,1193.0,1166.0999755859375,1174.0,473167
2026-01-12,1172.5999755859375,1172.5999755859375,1181.199951171875,1154.4000244140625,1170.0999755859375,403250
2026-01-13,1173.5999755859375,1173.5999755859375,1185.5,1161.4000244140625,1172.699951171875,266815
2026-01-14,1179.4000244140625,1179.4000244140625,1205.699951171875,1167.800048828125,1179.199951171875,683650
2026-01-16,1187.199951171875,1187.199951171875,1223.4000244140625,1180.0,1180.0,734628
