date_,adj close_concor.ns,close_concor.ns,high_concor.ns,low_concor.ns,open_concor.ns,volume_concor.ns
2024-03-04,963.4223022460938,986.1500244140625,990.75,972.0,977.0499877929688,1935494
2024-03-05,945.641845703125,967.9500122070312,985.2000122070312,966.1500244140625,984.0999755859375,1258586
2024-03-06,949.3052978515625,971.7000122070312,975.0,949.2999877929688,965.0,1005912
2024-03-07,942.4667358398438,964.7000122070312,975.7000122070312,959.0499877929688,972.0499877929688,763240
2024-03-11,933.722900390625,955.75,971.5999755859375,950.75,964.7000122070312,1674256
2024-03-12,903.6817016601562,925.0,964.0,921.7000122070312,955.0,817033
2024-03-13,842.5731811523438,862.4500122070312,928.7000122070312,853.0999755859375,918.0999755859375,3796016
2024-03-14,847.9464111328125,867.9500122070312,921.0,854.9500122070312,862.4500122070312,1997066
2024-03-15,845.7971801757812,865.75,872.4000244140625,845.0,868.0499877929688,2284557
2024-03-18,835.197265625,854.9000244140625,879.4000244140625,849.4500122070312,868.8499755859375,1604337
2024-03-19,812.5319213867188,831.7000122070312,857.9000244140625,827.5999755859375,854.0,1306629
2024-03-20,820.249755859375,839.5999755859375,843.2999877929688,819.4500122070312,835.5499877929688,1182471
2024-03-21,853.075439453125,873.2000122070312,877.5499877929688,846.2999877929688,851.0,2443904
2024-03-22,848.0929565429688,868.0999755859375,880.9500122070312,864.5999755859375,873.2000122070312,999736
2024-03-26,848.044189453125,868.0499877929688,880.4500122070312,862.75,868.0999755859375,950457
2024-03-27,846.2367553710938,866.2000122070312,887.0,862.2000122070312,870.0,1643044
2024-03-28,861.770263671875,882.0999755859375,891.7000122070312,864.5999755859375,869.0,1661176
2024-04-01,881.4559326171875,902.25,908.9000244140625,887.75,894.0,2133855
2024-04-02,895.963623046875,917.0999755859375,922.2000122070312,897.0999755859375,904.0,1302199
2024-04-03,892.8863525390625,913.9500122070312,925.2000122070312,909.6500244140625,917.0999755859375,689633
2024-04-04,892.59326171875,913.6500244140625,926.0999755859375,910.0,920.0,716188
2024-04-05,911.98583984375,933.5,942.2000122070312,905.4500122070312,913.6500244140625,1816263
2024-04-08,890.34619140625,911.3499755859375,936.7000122070312,892.0,934.0,2331541
2024-04-09,903.0955200195312,924.4000244140625,933.8499755859375,914.5499877929688,921.25,1117137
2024-04-10,948.3284912109375,970.7000122070312,974.75,925.6500244140625,927.7000122070312,4586719
2024-04-12,924.9791870117188,946.7999877929688,974.9500122070312,944.2000122070312,969.0,997938
2024-04-15,907.4918823242188,928.9000244140625,953.8499755859375,922.25,934.0999755859375,2887446
2024-04-16,925.0280151367188,946.8499755859375,959.9000244140625,917.0999755859375,920.0,2600963
2024-04-18,902.8512573242188,924.1500244140625,954.9500122070312,920.0,954.7000122070312,1614368
2024-04-19,905.489013671875,926.8499755859375,933.9500122070312,898.3499755859375,916.0,1884184
2024-04-22,923.9534912109375,945.75,948.4000244140625,929.4500122070312,939.9000244140625,1124453
2024-04-23,926.493408203125,948.3499755859375,958.4500122070312,939.9500122070312,946.0,1271123
2024-04-24,950.624267578125,973.0499877929688,976.4000244140625,947.7999877929688,947.8499755859375,2166181
2024-04-25,981.6424560546875,1004.7999877929688,1012.0,968.2000122070312,981.5999755859375,3929729
2024-04-26,1043.385986328125,1068.0,1079.0,1006.2000122070312,1009.9500122070312,7642272
2024-04-29,1025.3612060546875,1049.550048828125,1083.8499755859375,1036.4000244140625,1083.0,3847372
2024-04-30,1004.307861328125,1028.0,1059.9000244140625,1024.3499755859375,1058.0,2814829
2024-05-02,1026.2891845703125,1050.5,1055.550048828125,1028.5999755859375,1033.75,1530017
2024-05-03,1035.0328369140625,1059.449951171875,1073.75,1048.050048828125,1061.199951171875,2723333
2024-05-06,1008.5574951171875,1032.3499755859375,1069.0,1027.75,1069.0,1290298
2024-05-07,979.2488403320312,1002.3499755859375,1033.75,985.0,1033.0,2022960
2024-05-08,995.5640869140625,1019.0499877929688,1032.0,1000.5,1004.9500122070312,1361317
2024-05-09,967.7697143554688,990.5999755859375,1027.0,987.9500122070312,1017.75,839141
2024-05-10,978.662841796875,1001.75,1013.0,978.0499877929688,998.0,1407788
2024-05-13,989.8489990234375,1013.2000122070312,1018.7000122070312,993.0999755859375,1009.5,2352890
2024-05-14,1003.4285278320312,1027.0999755859375,1035.0,1005.0,1020.9000244140625,1129308
2024-05-15,1003.5262451171875,1027.199951171875,1038.5999755859375,1021.2999877929688,1029.9000244140625,1057905
2024-05-16,1012.51416015625,1036.4000244140625,1042.0,1019.0499877929688,1032.0,1069653
2024-05-17,1061.9969482421875,1087.050048828125,1116.050048828125,998.6500244140625,1035.0,12366085
2024-05-21,1068.6402587890625,1093.8499755859375,1119.199951171875,1077.5,1118.0,3637937
2024-05-22,1056.8680419921875,1081.800048828125,1100.0,1070.050048828125,1096.0,1796314
2024-05-23,1080.363525390625,1105.8499755859375,1113.25,1076.550048828125,1083.949951171875,3765254
2024-05-24,1077.4327392578125,1102.8499755859375,1119.9000244140625,1095.949951171875,1109.8499755859375,2248991
2024-05-27,1077.6282958984375,1103.050048828125,1115.5,1097.6500244140625,1113.4000244140625,2770553
2024-05-28,1055.793212890625,1080.699951171875,1111.300048828125,1070.300048828125,1106.0,2215982
2024-05-29,1059.798828125,1084.800048828125,1097.199951171875,1062.0,1076.949951171875,1886810
2024-05-30,1041.48095703125,1066.050048828125,1086.699951171875,1063.449951171875,1078.0,841185
2024-05-31,1050.078125,1074.8499755859375,1080.6500244140625,1046.550048828125,1073.0,2862392
2024-06-03,1147.1873779296875,1174.25,1180.0,1105.0,1122.0,7777140
2024-06-04,926.8842163085938,948.75,1180.0,880.7000122070312,1180.0,11525081
2024-06-05,970.3587036132812,993.25,1004.9000244140625,890.8499755859375,979.0,9725718
2024-06-06,1028.4874267578125,1052.75,1074.300048828125,1005.0999755859375,1014.0,4231087
2024-06-07,1030.490234375,1054.800048828125,1060.0,1040.5,1057.0,1823209
2024-06-10,1030.63671875,1054.949951171875,1073.8499755859375,1042.4000244140625,1061.4000244140625,3010024
2024-06-11,1062.7294921875,1087.800048828125,1096.5,1052.6500244140625,1065.550048828125,4660360
2024-06-12,1115.0455322265625,1141.3499755859375,1152.0,1089.6500244140625,1096.0,7365867
2024-06-13,1114.0196533203125,1140.300048828125,1153.4000244140625,1126.550048828125,1152.3499755859375,1696148
2024-06-14,1113.579833984375,1139.8499755859375,1146.6500244140625,1124.5,1140.0,2423581
2024-06-18,1114.0196533203125,1140.300048828125,1144.949951171875,1131.300048828125,1139.8499755859375,823281
2024-06-19,1077.6282958984375,1103.050048828125,1140.0,1101.0,1140.0,2279630
2024-06-20,1070.6917724609375,1095.949951171875,1113.550048828125,1087.0999755859375,1100.050048828125,1775105
2024-06-21,1065.75830078125,1090.9000244140625,1115.949951171875,1088.0,1098.0,1650747
2024-06-24,1025.165771484375,1049.3499755859375,1081.5,1039.4000244140625,1080.050048828125,5176051
2024-06-25,1027.1685791015625,1051.4000244140625,1061.949951171875,1048.300048828125,1059.949951171875,1670151
2024-06-26,1023.1629638671875,1047.300048828125,1061.949951171875,1044.0,1051.4000244140625,1596944
2024-06-27,1023.8469848632812,1048.0,1058.300048828125,1029.3499755859375,1051.0,1175750
2024-06-28,1018.3760375976562,1042.4000244140625,1054.5,1034.699951171875,1045.0999755859375,1250197
2024-07-01,1012.51416015625,1036.4000244140625,1045.699951171875,1030.699951171875,1039.050048828125,1207666
2024-07-02,1003.6239013671875,1027.300048828125,1041.550048828125,1017.0,1035.050048828125,1921959
2024-07-03,998.9833984375,1022.5499877929688,1035.0,1015.7999877929688,1030.0,1809188
2024-07-04,1008.7529296875,1032.550048828125,1046.300048828125,1024.050048828125,1025.699951171875,2949896
2024-07-05,1033.518798828125,1057.9000244140625,1070.300048828125,1027.1500244140625,1032.0,3546969
2024-07-08,1019.108642578125,1043.1500244140625,1064.699951171875,1033.800048828125,1063.949951171875,2604978
2024-07-09,1016.3243408203125,1040.300048828125,1055.800048828125,1018.5499877929688,1039.050048828125,2654169
2024-07-10,1019.9390258789062,1044.0,1048.449951171875,1015.0,1047.9000244140625,2061836
2024-07-11,1034.5931396484375,1059.0,1068.0,1040.050048828125,1053.9000244140625,2250522
2024-07-12,1033.0789794921875,1057.449951171875,1066.949951171875,1041.550048828125,1066.800048828125,2174424
2024-07-15,1032.0045166015625,1056.3499755859375,1062.6500244140625,1043.300048828125,1062.6500244140625,3021990
2024-07-16,1023.7003784179688,1047.8499755859375,1075.0,1045.25,1071.0,5977395
2024-07-18,1015.7380981445312,1039.699951171875,1063.0,1030.0,1061.0,5805768
2024-07-19,987.6508178710938,1010.9500122070312,1040.5,1007.2000122070312,1037.0,1911619
2024-07-22,1015.103271484375,1039.050048828125,1045.949951171875,991.0499877929688,1004.0,2528388
2024-07-23,1006.5059204101562,1030.25,1055.0,988.7000122070312,1054.949951171875,3998368
2024-07-24,1000.693115234375,1024.300048828125,1038.4000244140625,1020.0,1026.050048828125,1943815
2024-07-25,991.5098266601562,1014.9000244140625,1029.0,1008.3499755859375,1015.0,2277785
2024-07-26,1015.9823608398438,1039.949951171875,1046.050048828125,1016.0,1016.0,2483148
2024-07-29,1015.9823608398438,1039.949951171875,1058.1500244140625,1037.0999755859375,1049.949951171875,2233424
2024-07-30,1024.48193359375,1048.6500244140625,1054.699951171875,1038.050048828125,1039.949951171875,1740727
2024-07-31,1016.4707641601562,1040.449951171875,1059.199951171875,1038.0,1059.199951171875,1158486
2024-08-01,1014.1261596679688,1038.050048828125,1044.949951171875,1029.8499755859375,1040.75,1198855
2024-08-02,1006.359375,1030.0999755859375,1039.800048828125,1020.5499877929688,1029.1500244140625,1186188
2024-08-05,955.704345703125,978.25,1015.0999755859375,975.0,1010.1500244140625,3400489
2024-08-06,959.8564453125,982.5,1010.0499877929688,978.4000244140625,994.0,1774810
2024-08-07,981.4959716796875,1004.6500244140625,1008.2000122070312,992.1500244140625,1000.9500122070312,1618060
2024-08-08,974.8526000976562,997.8499755859375,1013.7000122070312,993.0,1009.0,1329610
2024-08-09,958.1956176757812,980.7999877929688,1005.0499877929688,968.7999877929688,1001.0,3717978
2024-08-12,957.5117797851562,980.0999755859375,983.5499877929688,955.75,975.0,3086835
2024-08-13,934.699951171875,956.75,985.9500122070312,954.0,984.9000244140625,1767025
2024-08-14,929.4733276367188,951.4000244140625,963.0,942.2000122070312,961.0,1483608
2024-08-16,957.9993286132812,978.9500122070312,981.0,954.2000122070312,955.0,1098849
2024-08-19,947.5772705078125,968.2999877929688,989.7999877929688,959.4500122070312,989.7999877929688,2316816
2024-08-20,958.635498046875,979.5999755859375,982.9000244140625,964.0,971.9500122070312,937965
2024-08-21,968.030029296875,989.2000122070312,992.4000244140625,973.25,979.0499877929688,1436705
2024-08-22,967.6874389648438,988.8499755859375,996.9000244140625,985.0,991.0,1419281
2024-08-23,969.1553344726562,990.3499755859375,999.4500122070312,985.9000244140625,988.8499755859375,1843828
2024-08-26,971.552978515625,992.7999877929688,1001.25,989.6500244140625,992.0,1634061
2024-08-27,963.8709716796875,984.9500122070312,995.5999755859375,983.0999755859375,992.7999877929688,1151524
2024-08-28,951.1492309570312,971.9500122070312,986.9000244140625,970.5,985.0,1354925
2024-08-29,942.3906860351562,963.0,974.0,951.0999755859375,974.0,1775884
2024-08-30,944.44580078125,965.0999755859375,975.25,962.6500244140625,968.9500122070312,1763647
2024-09-02,941.510009765625,962.0999755859375,973.1500244140625,958.2999877929688,969.0,1766518
2024-09-03,954.0360107421875,974.9000244140625,979.5,961.25,963.5,1371843
2024-09-04,944.4946899414062,965.1500244140625,974.0,955.2000122070312,968.8499755859375,2112938
2024-09-05,939.7484130859375,960.2999877929688,971.1500244140625,958.0,968.0,2366186
2024-09-06,922.4761352539062,942.6500244140625,962.25,939.2999877929688,962.25,2648249
2024-09-09,926.6842041015625,946.9500122070312,951.0,931.5499877929688,942.0,2189268
2024-09-10,919.1979370117188,939.2999877929688,953.5499877929688,936.0,953.5499877929688,1606961
2024-09-11,916.99609375,937.0499877929688,947.0,931.0,941.2000122070312,1634827
2024-09-12,930.9411010742188,951.2999877929688,954.0,938.0999755859375,941.4500122070312,1274303
2024-09-13,940.7760620117188,961.3499755859375,966.5999755859375,953.1500244140625,955.2999877929688,1726021
2024-09-16,931.1368408203125,951.5,965.9000244140625,950.3499755859375,965.0,1006437
2024-09-17,926.8710327148438,945.1500244140625,954.7999877929688,940.0499877929688,951.5,779425
2024-09-18,909.611328125,927.5499877929688,947.8499755859375,921.8499755859375,945.0,950529
2024-09-19,895.4407958984375,913.0999755859375,935.5499877929688,901.5499877929688,928.0499877929688,2683503
2024-09-20,875.7295532226562,893.0,906.0,882.0,906.0,4834345
2024-09-23,870.2869262695312,887.4500122070312,898.8499755859375,876.4000244140625,898.0,3669159
2024-09-24,875.9746704101562,893.25,900.7000122070312,885.6500244140625,887.4500122070312,1574531
2024-09-25,872.10107421875,889.2999877929688,893.9500122070312,885.0999755859375,893.0,1043855
2024-09-26,874.6998291015625,891.9500122070312,894.6500244140625,885.5499877929688,887.4500122070312,923418
2024-09-27,893.6266479492188,911.25,916.5,892.0,892.0,2453157
2024-09-30,900.540283203125,918.2999877929688,923.9500122070312,906.0,911.25,2175799
2024-10-01,903.87451171875,921.7000122070312,926.9500122070312,915.0999755859375,923.0,1205512
2024-10-03,873.2778930664062,890.5,917.2000122070312,885.5,904.75,1296415
2024-10-04,864.0105590820312,881.0499877929688,891.7999877929688,870.0,885.0,2388156
2024-10-07,851.5072631835938,868.2999877929688,889.75,858.0,885.9000244140625,2135446
2024-10-08,874.4546508789062,891.7000122070312,894.2000122070312,867.4000244140625,870.0,626929
2024-10-09,879.0147705078125,896.3499755859375,906.2999877929688,888.7000122070312,896.9500122070312,702284
2024-10-10,870.9242553710938,888.0999755859375,907.9500122070312,885.9000244140625,899.9000244140625,1131722
2024-10-11,876.6121826171875,893.9000244140625,899.0999755859375,882.6500244140625,891.4500122070312,839159
2024-10-14,863.7654418945312,880.7999877929688,889.5,870.5,885.0,1415657
2024-10-15,871.7578735351562,888.9500122070312,889.9000244140625,875.5,884.3499755859375,761379
2024-10-16,868.6688232421875,885.7999877929688,889.9500122070312,881.5499877929688,885.0,416589
2024-10-17,852.0956420898438,868.9000244140625,889.0,866.0,889.0,1052737
2024-10-18,855.7240600585938,872.5999755859375,876.0,854.5499877929688,864.0499877929688,1432195
2024-10-21,833.8063354492188,850.25,875.9500122070312,845.0999755859375,873.0,1116638
2024-10-22,828.0693969726562,844.4000244140625,852.9500122070312,837.0,851.0,1475743
2024-10-23,804.0433349609375,819.9000244140625,851.7000122070312,817.0,845.9500122070312,1729635
2024-10-24,798.061279296875,813.7999877929688,832.0,811.75,825.0,921067
2024-10-25,779.9191284179688,795.2999877929688,819.7999877929688,780.5499877929688,817.9500122070312,1043417
2024-10-28,765.650390625,780.75,801.1500244140625,778.75,798.9500122070312,1753958
2024-10-29,793.3541870117188,809.0,812.0,782.4000244140625,786.9000244140625,1141795
2024-10-30,819.2926025390625,835.4500122070312,844.25,801.2999877929688,803.9500122070312,2829127
2024-10-31,830.7172241210938,847.0999755859375,853.0,835.9500122070312,835.9500122070312,1876152
2024-11-01,828.85400390625,845.2000122070312,851.0,840.0,847.0999755859375,181775
2024-11-04,822.0383911132812,838.25,845.25,830.0,845.2000122070312,1332843
2024-11-05,820.6654663085938,836.8499755859375,840.0,810.0499877929688,830.5999755859375,2040055
2024-11-06,841.8477783203125,858.4500122070312,860.8499755859375,832.0999755859375,839.0,1067959
2024-11-07,832.3353271484375,848.75,868.0,846.7999877929688,863.6500244140625,765172
2024-11-08,811.3982543945312,827.4000244140625,852.5,822.0,852.5,1154194
2024-11-11,813.8499755859375,829.9000244140625,831.5499877929688,813.0499877929688,827.4000244140625,743364
2024-11-12,794.089599609375,809.75,836.8499755859375,806.0,829.9500122070312,622501
2024-11-13,777.0260620117188,792.3499755859375,814.0,785.5499877929688,805.0,724162
2024-11-14,772.9921875,785.6500244140625,795.5499877929688,776.5,792.0,656637
2024-11-18,773.1888427734375,785.8499755859375,792.2999877929688,782.3499755859375,789.6500244140625,703483
2024-11-19,773.090576171875,785.75,810.2000122070312,780.2999877929688,795.5,2035040
2024-11-21,757.5451049804688,769.9500122070312,785.75,757.25,785.75,913632
2024-11-22,775.6486206054688,788.3499755859375,791.7999877929688,766.2999877929688,770.5,476991
2024-11-25,794.1458129882812,807.1500244140625,814.8499755859375,795.3499755859375,806.0999755859375,1141288
2024-11-26,786.4221801757812,799.2999877929688,812.7999877929688,797.5999755859375,807.1500244140625,447682
2024-11-27,795.8676147460938,808.9000244140625,815.9500122070312,799.2999877929688,804.4500122070312,1418241
2024-11-28,807.9694213867188,821.2000122070312,825.5,810.0499877929688,814.7000122070312,2046145
2024-11-29,815.0040893554688,828.3499755859375,830.9500122070312,821.2000122070312,821.2000122070312,1309486
2024-12-02,822.4326171875,835.9000244140625,836.9000244140625,822.0499877929688,828.3499755859375,886819
2024-12-03,826.3189086914062,839.8499755859375,845.5,836.0999755859375,839.9000244140625,858817
2024-12-04,830.6480102539062,844.25,849.9000244140625,835.8499755859375,844.9000244140625,1294358
2024-12-05,833.5012817382812,847.1500244140625,851.8499755859375,839.5,849.9000244140625,914474
2024-12-06,829.46728515625,843.0499877929688,851.75,841.8499755859375,851.0,599505
2024-12-09,844.2747802734375,858.0999755859375,866.0,840.3499755859375,844.5,1577304
2024-12-10,837.9288330078125,851.6500244140625,863.9500122070312,849.0,863.9500122070312,1655543
2024-12-11,842.5530395507812,856.3499755859375,859.2999877929688,850.3499755859375,851.7999877929688,723220
2024-12-12,811.3145141601562,824.5999755859375,846.0,817.5999755859375,844.0,1928143
2024-12-13,812.249267578125,825.5499877929688,829.3499755859375,812.75,823.0,1334630
2024-12-16,805.5097045898438,818.7000122070312,828.9000244140625,815.0,828.9000244140625,954537
2024-12-17,793.26025390625,806.25,823.9500122070312,805.0,819.9000244140625,748810
2024-12-18,785.7335815429688,798.5999755859375,810.3499755859375,794.5,806.0999755859375,492984
2024-12-19,776.0913696289062,788.7999877929688,796.8499755859375,780.0,790.0,595885
2024-12-20,755.5772705078125,767.9500122070312,795.0,765.0499877929688,790.0499877929688,885877
2024-12-23,763.8419799804688,776.3499755859375,780.25,769.0499877929688,776.0499877929688,506816
2024-12-24,763.3499755859375,775.8499755859375,784.9500122070312,772.3499755859375,778.0,287631
2024-12-26,763.8419799804688,776.3499755859375,781.0,770.25,776.0,740735
2024-12-27,771.5162963867188,784.1500244140625,787.7999877929688,778.0,781.0,729821
2024-12-30,766.7444458007812,779.2999877929688,789.5,771.5999755859375,785.0999755859375,1350115
2024-12-31,775.3042602539062,788.0,792.3499755859375,773.0,779.2999877929688,559314
2025-01-01,613.3955688476562,623.4400024414062,632.3200073242188,620.4000244140625,629.5999755859375,553843
2025-01-02,621.58154296875,631.760009765625,632.0,620.52001953125,627.2000122070312,450577
2025-01-03,618.5117797851562,628.6400146484375,636.3200073242188,626.4000244140625,631.760009765625,900001
2025-01-06,601.0379028320312,610.8800048828125,629.5599975585938,602.8800048828125,628.9199829101562,1635487
2025-01-07,593.678466796875,603.4000244140625,613.4400024414062,596.52001953125,610.8800048828125,2139412
2025-01-08,595.646240234375,605.4000244140625,608.4000244140625,596.1599731445312,604.4000244140625,1216712
2025-01-09,596.7875366210938,606.5599975585938,610.47998046875,600.239990234375,607.7999877929688,1583145
2025-01-10,590.5299682617188,600.2000122070312,608.0,590.5999755859375,608.0,2063566
2025-01-13,573.33154296875,582.719970703125,600.2000122070312,580.0,600.2000122070312,2143896
2025-01-14,599.5817260742188,609.4000244140625,611.7999877929688,582.7999877929688,582.7999877929688,1243672
2025-01-15,597.5352783203125,607.3200073242188,610.3599853515625,601.2000122070312,610.3599853515625,718682
2025-01-16,610.8374633789062,620.8400268554688,624.52001953125,612.0,612.0,1302408
2025-01-17,608.0038452148438,617.9600219726562,626.3200073242188,616.9600219726562,621.5999755859375,2824970
2025-01-20,609.420654296875,619.4000244140625,623.5599975585938,614.719970703125,618.4000244140625,1548477
2025-01-21,594.9771728515625,604.719970703125,622.3200073242188,601.5999755859375,620.0,1212150
2025-01-22,595.09521484375,604.8400268554688,607.719970703125,592.3200073242188,606.0,1320342
2025-01-23,607.846435546875,617.7999877929688,620.5599975585938,600.0,604.5999755859375,601498
2025-01-24,593.7571411132812,603.47998046875,621.0800170898438,600.7999877929688,620.7999877929688,817096
2025-01-27,580.0614013671875,589.5599975585938,601.6799926757812,584.5999755859375,601.6400146484375,1112760
2025-01-28,581.0059204101562,590.52001953125,602.4400024414062,583.4400024414062,593.5999755859375,678616
2025-01-29,584.7448120117188,594.3200073242188,600.0,590.4000244140625,592.7999877929688,423263
2025-01-30,595.252685546875,605.0,609.239990234375,592.7999877929688,594.4400024414062,1727018
2025-01-31,614.0252685546875,624.0800170898438,628.7999877929688,563.6400146484375,585.5999755859375,5997065
2025-02-01,595.0164794921875,604.760009765625,628.760009765625,590.1199951171875,625.5599975585938,2052607
2025-02-03,566.7591552734375,576.0399780273438,603.2000122070312,571.4000244140625,603.2000122070312,1449951
2025-02-04,576.7161865234375,586.1599731445312,591.4000244140625,576.7999877929688,576.7999877929688,1345673
2025-02-05,582.6981811523438,592.239990234375,596.7999877929688,587.1199951171875,587.1199951171875,1165215
2025-02-06,578.1461791992188,584.239990234375,591.5999755859375,581.0800170898438,591.3599853515625,796905
2025-02-07,573.0400390625,579.0800170898438,587.6799926757812,575.0399780273438,584.7999877929688,803970
2025-02-10,563.6192626953125,569.5599975585938,581.0399780273438,566.8400268554688,579.0800170898438,653316
2025-02-11,548.1820678710938,553.9600219726562,572.4000244140625,549.6400146484375,572.4000244140625,1076133
2025-02-12,547.1528930664062,552.9199829101562,559.9199829101562,535.8400268554688,554.0800170898438,1031160
2025-02-13,549.844482421875,555.6400146484375,567.2000122070312,552.0,552.0,780902
2025-02-14,534.5259399414062,540.1599731445312,559.7999877929688,533.47998046875,555.5999755859375,860522
2025-02-17,556.8110961914062,562.6799926757812,564.47998046875,524.6400146484375,540.0,1834618
2025-02-18,537.3759765625,543.0399780273438,563.1199951171875,538.719970703125,562.6799926757812,1864910
2025-02-19,551.1903686523438,557.0,558.6799926757812,538.6799926757812,544.0,1329775
2025-02-20,546.9549560546875,552.719970703125,560.6400146484375,550.52001953125,556.7999877929688,1405502
2025-02-21,544.342529296875,550.0800170898438,558.1599731445312,544.7999877929688,551.2000122070312,1009667
2025-02-24,535.3967895507812,541.0399780273438,545.5999755859375,534.6400146484375,544.0,873327
2025-02-25,535.1197509765625,540.760009765625,544.7999877929688,537.2000122070312,540.0,921503
2025-02-27,524.511474609375,530.0399780273438,542.6400146484375,522.1599731445312,539.2000122070312,2715185
2025-02-28,493.7557373046875,498.9599914550781,526.1199951171875,497.20001220703125,522.5999755859375,3432116
2025-03-03,497.6744384765625,502.9200134277344,506.1600036621094,481.0,501.0400085449219,2610458
2025-03-04,497.4764709472656,502.7200012207031,507.3599853515625,490.3999938964844,496.4800109863281,1390577
2025-03-05,524.6698608398438,530.2000122070312,532.0,502.0799865722656,502.7200012207031,1949022
2025-03-06,525.6198120117188,531.1599731445312,537.5999755859375,526.5599975585938,536.0800170898438,1051597
2025-03-07,519.8408203125,525.3200073242188,541.3599853515625,521.3200073242188,529.5999755859375,1194378
2025-03-10,508.1639099121094,513.52001953125,531.0399780273438,511.55999755859375,528.0,950041
2025-03-11,510.3804626464844,515.760009765625,519.0,504.0,512.719970703125,976270
2025-03-12,511.84503173828125,517.239990234375,521.719970703125,509.2799987792969,515.2000122070312,795031
2025-03-13,506.8576354980469,512.2000122070312,521.760009765625,511.20001220703125,520.760009765625,741345
2025-03-17,509.4701232910156,514.8400268554688,521.1199951171875,500.0,505.6400146484375,1197117
2025-03-18,509.4701232910156,514.8400268554688,514.8400268554688,514.8400268554688,514.8400268554688,0
2025-03-19,541.65087890625,547.3599853515625,549.5599975585938,529.8400268554688,536.719970703125,1593845
2025-03-20,535.080078125,540.719970703125,551.52001953125,538.239990234375,550.4400024414062,1257167
2025-03-21,545.9653930664062,551.719970703125,555.8800048828125,540.6799926757812,544.0,2646075
2025-03-24,566.7860107421875,572.760009765625,575.2000122070312,555.9600219726562,558.4000244140625,2607210
2025-03-25,563.3818359375,569.3200073242188,584.9199829101562,566.4000244140625,576.0,2384057
2025-03-26,543.7487182617188,549.47998046875,571.1599731445312,547.2000122070312,569.5999755859375,2131180
2025-03-27,554.5152587890625,560.3599853515625,564.7999877929688,546.239990234375,548.4400024414062,1836841
2025-03-28,547.5092163085938,553.280029296875,565.5999755859375,548.9600219726562,561.5999755859375,2239613
2025-04-01,553.9215698242188,559.760009765625,565.2000122070312,549.6799926757812,552.8800048828125,827260
