date_,adj close_kec.ns,close_kec.ns,high_kec.ns,low_kec.ns,open_kec.ns,volume_kec.ns
2024-03-06,692.6465454101562,700.2999877929688,727.5499877929688,697.6500244140625,727.5499877929688,428381
2024-03-07,694.5258178710938,702.2000122070312,715.3499755859375,693.9000244140625,700.5,233905
2024-03-11,740.2208251953125,748.4000244140625,769.5,708.4500122070312,711.2999877929688,4687316
2024-03-12,727.2640380859375,735.2999877929688,764.0,726.0,738.5,1560844
2024-03-13,682.1624145507812,689.7000122070312,742.0,684.5499877929688,733.2000122070312,578908
2024-03-14,677.8104858398438,685.2999877929688,709.5,681.0499877929688,700.9500122070312,886400
2024-03-15,658.3257446289062,665.5999755859375,691.2000122070312,661.5999755859375,685.25,452759
2024-03-18,668.4142456054688,675.7999877929688,684.8499755859375,662.0999755859375,668.9500122070312,327091
2024-03-19,654.864013671875,662.0999755859375,680.2999877929688,658.0499877929688,680.2999877929688,156202
2024-03-20,647.2481689453125,654.4000244140625,669.2000122070312,649.0,665.3499755859375,117106
2024-03-21,656.0014038085938,663.25,670.4500122070312,657.7999877929688,657.7999877929688,478389
2024-03-22,664.903076171875,672.25,680.0,661.0,666.5999755859375,575299
2024-03-26,665.9415893554688,673.2999877929688,681.4000244140625,667.2999877929688,675.4000244140625,147068
2024-03-27,672.1727294921875,679.5999755859375,688.9500122070312,674.0499877929688,676.5499877929688,857144
2024-03-28,686.66259765625,694.25,699.2000122070312,675.0,679.5999755859375,270865
2024-04-01,711.5377807617188,719.4000244140625,723.0,690.25,705.0,194041
2024-04-02,726.96728515625,735.0,741.9500122070312,712.3499755859375,713.5,232926
2024-04-03,720.7361450195312,728.7000122070312,740.0499877929688,725.0,734.0,108731
2024-04-04,761.3375244140625,769.75,838.8499755859375,755.5499877929688,768.0,18533865
2024-04-05,751.59521484375,759.9000244140625,789.7000122070312,752.5999755859375,769.75,2439283
2024-04-08,745.710205078125,753.9500122070312,768.9500122070312,747.0,764.2999877929688,580240
2024-04-09,749.072998046875,757.3499755859375,761.5,743.2000122070312,756.7999877929688,412590
2024-04-10,756.0460205078125,764.4000244140625,769.7999877929688,753.0,760.0,353912
2024-04-12,738.5394287109375,746.7000122070312,763.9500122070312,742.4000244140625,762.4500122070312,300082
2024-04-15,696.4049682617188,704.0999755859375,738.7000122070312,701.0,738.0,934533
2024-04-16,693.6355590820312,701.2999877929688,716.5,697.5499877929688,704.0999755859375,357347
2024-04-18,693.6355590820312,701.2999877929688,711.5499877929688,699.2999877929688,704.8499755859375,346352
2024-04-19,689.2341918945312,696.8499755859375,711.5999755859375,692.0499877929688,693.0,423635
2024-04-22,728.994873046875,737.0499877929688,740.0,700.0,703.0,1170539
2024-04-23,725.73095703125,733.75,741.9500122070312,723.0,741.9000244140625,395954
2024-04-24,730.5279541015625,738.5999755859375,745.1500244140625,730.2000122070312,736.0,243287
2024-04-25,725.7803955078125,733.7999877929688,741.7000122070312,732.0,736.3499755859375,123173
2024-04-26,718.2140502929688,726.1500244140625,736.0,721.7000122070312,733.7999877929688,181877
2024-04-29,723.5055541992188,731.5,738.4500122070312,722.0499877929688,729.7999877929688,157612
2024-04-30,740.616455078125,748.7999877929688,779.7000122070312,745.0,764.7000122070312,1764429
2024-05-02,737.451416015625,745.5999755859375,750.75,736.7000122070312,750.75,140034
2024-05-03,743.6826171875,751.9000244140625,755.0,733.0999755859375,749.5,258915
2024-05-06,743.781494140625,752.0,757.9000244140625,731.5999755859375,757.9000244140625,207544
2024-05-07,732.2587890625,740.3499755859375,749.2000122070312,736.0,738.9000244140625,340720
2024-05-08,728.9454345703125,737.0,769.7999877929688,733.0,755.5,1094782
2024-05-09,727.9563598632812,736.0,746.6500244140625,727.0999755859375,746.6500244140625,310093
2024-05-10,716.0874633789062,724.0,747.0,715.0999755859375,746.0,254093
2024-05-13,709.3123779296875,717.1500244140625,727.7999877929688,715.0499877929688,727.6500244140625,131691
2024-05-14,712.0323486328125,719.9000244140625,724.25,717.0,724.25,139756
2024-05-15,752.4359130859375,760.75,789.0,717.0,723.8499755859375,4321732
2024-05-16,771.0798950195312,779.5999755859375,805.6500244140625,761.3499755859375,763.2999877929688,2229692
2024-05-17,781.9596557617188,790.5999755859375,795.0,775.2000122070312,780.0,730350
2024-05-21,787.3995361328125,796.0999755859375,811.9500122070312,786.2999877929688,793.5999755859375,700817
2024-05-22,790.8612670898438,799.5999755859375,804.0,787.6500244140625,802.0,331923
2024-05-23,776.4702758789062,785.0499877929688,799.5999755859375,781.0,799.5999755859375,302122
2024-05-24,771.8215942382812,780.3499755859375,792.9000244140625,777.2999877929688,785.0499877929688,122430
2024-05-27,763.859619140625,772.2999877929688,787.9500122070312,766.9000244140625,780.9000244140625,253467
2024-05-28,750.0620727539062,758.3499755859375,779.0,753.5,772.0,200731
2024-05-29,751.8424072265625,760.1500244140625,768.75,754.5999755859375,758.3499755859375,154925
2024-05-30,748.3311767578125,756.5999755859375,765.9000244140625,751.5499877929688,760.4500122070312,302927
2024-05-31,730.4290161132812,738.5,761.3499755859375,736.2999877929688,761.0,171209
2024-06-03,766.5301513671875,775.0,784.0,755.0,784.0,350123
2024-06-04,689.28369140625,696.9000244140625,779.2000122070312,671.0499877929688,775.0,477482
2024-06-05,712.0323486328125,719.9000244140625,744.25,699.2000122070312,730.0,1181324
2024-06-06,762.4254760742188,770.8499755859375,784.5,725.0499877929688,725.0499877929688,713490
2024-06-07,759.9527587890625,768.3499755859375,781.5999755859375,764.7000122070312,775.0,198873
2024-06-10,800.2080078125,809.0499877929688,829.0,791.0,814.7999877929688,3321766
2024-06-11,808.8129272460938,817.75,833.9500122070312,810.8499755859375,815.3499755859375,1135256
2024-06-12,818.8025512695312,827.8499755859375,840.0,813.9000244140625,818.0,549077
2024-06-13,859.107177734375,868.5999755859375,871.2000122070312,826.5,832.0,1736259
2024-06-14,925.2760620117188,935.5,947.7999877929688,868.0,868.5999755859375,4091712
2024-06-18,921.9131469726562,932.0999755859375,944.0,917.5499877929688,937.0,760261
2024-06-19,883.1416625976562,892.9000244140625,929.9500122070312,888.0,929.9500122070312,901378
2024-06-20,862.9645385742188,872.5,898.9500122070312,868.5999755859375,898.9500122070312,442354
2024-06-21,858.9588012695312,868.4500122070312,877.7000122070312,852.0999755859375,877.7000122070312,615348
2024-06-24,866.57470703125,876.1500244140625,883.8499755859375,857.0,883.8499755859375,540329
2024-06-25,847.8812255859375,857.25,878.3499755859375,852.5999755859375,878.3499755859375,219743
2024-06-26,853.9640502929688,863.4000244140625,868.0499877929688,853.6500244140625,861.7999877929688,143666
2024-06-27,883.8339233398438,893.5999755859375,950.0,883.5,938.0,3784864
2024-06-28,877.2072143554688,886.9000244140625,905.0,880.2999877929688,905.0,379432
2024-07-01,874.2894287109375,883.9500122070312,900.4000244140625,877.8499755859375,889.75,315953
2024-07-02,892.3894653320312,902.25,906.8499755859375,874.2999877929688,884.0,337841
2024-07-03,911.13232421875,921.2000122070312,968.7999877929688,917.0499877929688,942.9000244140625,6040700
2024-07-04,912.6654052734375,922.75,941.9500122070312,914.3499755859375,934.9000244140625,1207749
2024-07-05,890.8069458007812,900.6500244140625,927.4000244140625,897.0,923.5,726736
2024-07-08,889.3233642578125,899.1500244140625,910.5499877929688,892.0,910.4500122070312,360522
2024-07-09,896.69189453125,906.5999755859375,909.9000244140625,894.2999877929688,900.75,270707
2024-07-10,863.3107299804688,872.8499755859375,909.9500122070312,855.0,907.0,1227454
2024-07-11,860.5413208007812,870.0499877929688,886.2000122070312,864.0,874.0,601381
2024-07-12,861.6787719726562,871.2000122070312,884.5,867.3499755859375,870.0999755859375,475198
2024-07-15,876.4653930664062,886.1500244140625,888.0,869.5999755859375,880.0,228776
2024-07-16,877.8500366210938,887.5499877929688,899.7000122070312,882.0,887.0,269460
2024-07-18,881.55908203125,891.2999877929688,940.0,881.0499877929688,930.0,4257096
2024-07-19,858.5137939453125,868.0,899.0,862.7999877929688,891.2999877929688,363744
2024-07-22,866.9702758789062,876.5499877929688,886.5999755859375,853.7999877929688,860.0,233449
2024-07-23,870.8771362304688,880.5,884.4500122070312,828.0,883.7999877929688,328782
2024-07-24,875.822509765625,885.5,899.5999755859375,871.5,885.0999755859375,875537
2024-07-25,874.3388671875,884.0,904.7000122070312,876.1500244140625,888.0,404813
2024-07-26,870.4320678710938,880.0499877929688,891.0,874.5,884.0,655582
2024-07-29,864.5965576171875,874.1500244140625,905.4000244140625,870.0499877929688,890.0,503430
2024-07-30,875.3773803710938,885.0499877929688,890.5,872.0,877.9000244140625,630729
2024-07-31,915.2369384765625,925.3499755859375,929.0,885.0,889.75,1816568
2024-08-01,896.9391479492188,906.8499755859375,954.4500122070312,900.5,929.3499755859375,1059238
2024-08-02,872.657470703125,882.2999877929688,900.0,878.4000244140625,900.0,264603
2024-08-05,818.604736328125,827.6500244140625,865.5499877929688,811.1500244140625,865.5499877929688,934351
2024-08-06,820.8301391601562,829.9000244140625,847.25,821.2999877929688,841.5499877929688,507024
2024-08-07,840.6116333007812,849.9000244140625,857.0,830.5,839.7000122070312,261230
2024-08-08,843.7271118164062,853.0499877929688,859.0,838.4500122070312,849.9000244140625,261522
2024-08-09,828.2249145507812,833.4500122070312,855.7000122070312,828.0999755859375,851.0999755859375,388418
2024-08-12,822.4613037109375,827.6500244140625,847.2000122070312,825.4000244140625,833.8499755859375,186723
2024-08-13,823.3059692382812,828.5,838.5,821.5,836.0,285709
2024-08-14,807.40625,812.5,832.25,810.0,832.25,137662
2024-08-16,811.9774169921875,817.0999755859375,823.3499755859375,810.5,815.0,298225
2024-08-19,820.1756591796875,825.3499755859375,834.7000122070312,818.4500122070312,819.9500122070312,277807
2024-08-20,838.0628051757812,843.3499755859375,847.0999755859375,832.1500244140625,833.0,316981
2024-08-21,840.89501953125,846.2000122070312,848.6500244140625,837.2000122070312,843.3499755859375,202134
2024-08-22,824.1505737304688,829.3499755859375,851.7999877929688,826.0,851.7999877929688,535734
2024-08-23,834.634521484375,839.9000244140625,844.7000122070312,822.0499877929688,832.9500122070312,561082
2024-08-26,848.6957397460938,854.0499877929688,919.0,850.0,888.0,3909683
2024-08-27,858.6827392578125,864.0999755859375,870.5,843.3499755859375,862.7000122070312,671497
2024-08-28,862.6079711914062,868.0499877929688,871.0,854.7999877929688,862.0,259844
2024-08-29,895.10302734375,900.75,954.0,881.7999877929688,890.0,20549183
2024-08-30,941.4108276367188,947.3499755859375,969.0,890.2999877929688,909.9500122070312,3543477
2024-09-02,920.1947021484375,926.0,959.9000244140625,920.7999877929688,956.0,1231376
2024-09-03,922.281494140625,928.0999755859375,936.4000244140625,924.75,928.1500244140625,398939
2024-09-04,926.2564086914062,932.0999755859375,942.2000122070312,926.0,928.4500122070312,523215
2024-09-05,981.5575561523438,987.75,1002.7999877929688,932.1500244140625,933.0,7622182
2024-09-06,986.6256103515625,992.8499755859375,1040.0,987.1500244140625,1037.050048828125,6147714
2024-09-09,970.875,977.0,996.0,957.2000122070312,996.0,774391
2024-09-10,974.6014404296875,980.75,989.0,975.0,982.2999877929688,556732
2024-09-11,946.6776733398438,952.6500244140625,978.7000122070312,950.0,978.0,373487
2024-09-12,989.4080810546875,995.6500244140625,998.0,956.0,956.0,1706995
2024-09-13,987.0230712890625,993.25,998.4000244140625,978.0,995.6500244140625,506343
2024-09-16,972.1171264648438,978.25,997.2999877929688,975.0,988.9000244140625,240776
2024-09-17,978.4273071289062,984.5999755859375,987.7000122070312,963.1500244140625,982.9500122070312,350997
2024-09-18,1010.6242065429688,1017.0,1021.0999755859375,968.6500244140625,985.0,1938032
2024-09-19,979.9676513671875,986.1500244140625,1031.8499755859375,974.9000244140625,1030.0,866070
2024-09-20,935.34912109375,941.25,978.9500122070312,935.0499877929688,978.9500122070312,1860651
2024-09-23,939.1749267578125,945.0999755859375,975.0,938.7000122070312,970.0,1433380
2024-09-24,976.5889282226562,982.75,993.25,942.7999877929688,950.0,1783692
2024-09-25,1012.263916015625,1018.6500244140625,1029.9000244140625,985.0499877929688,985.0499877929688,2682353
2024-09-26,1016.0400390625,1022.4500122070312,1037.550048828125,1002.75,1015.8499755859375,1389792
2024-09-27,1018.6734008789062,1025.0999755859375,1032.0,1004.5999755859375,1021.9000244140625,607205
2024-09-30,1032.0391845703125,1038.550048828125,1068.0,1018.0499877929688,1023.0,2263353
2024-10-01,1044.16259765625,1050.75,1061.0,1026.0999755859375,1036.550048828125,657374
2024-10-03,1017.0337524414062,1023.4500122070312,1043.449951171875,991.5,1022.0,984536
2024-10-04,1025.778564453125,1032.25,1039.0,991.0,1032.5,781300
2024-10-07,981.7066650390625,987.9000244140625,1026.6500244140625,979.4000244140625,1025.5,591565
2024-10-08,1006.79833984375,1013.1500244140625,1019.9000244140625,968.1500244140625,980.0,545411
2024-10-09,1001.03466796875,1007.3499755859375,1027.5,1003.0999755859375,1018.5,473009
2024-10-10,1011.0714111328125,1017.4500122070312,1024.75,1007.0499877929688,1023.0499877929688,330317
2024-10-11,992.43896484375,998.7000122070312,1019.9500122070312,996.0,1016.7000122070312,325602
2024-10-14,1002.8234252929688,1009.1500244140625,1016.0,993.6500244140625,1003.0,327266
2024-10-15,1020.2137451171875,1026.6500244140625,1034.8499755859375,1008.4000244140625,1011.0,797388
2024-10-16,1010.8229370117188,1017.2000122070312,1027.0,1006.25,1024.8499755859375,623149
2024-10-17,986.774658203125,993.0,1026.449951171875,986.0999755859375,1017.0999755859375,357199
2024-10-18,985.6318359375,991.8499755859375,1001.0,976.5,987.0499877929688,481978
2024-10-21,975.1480102539062,981.2999877929688,999.9500122070312,975.5,990.0,189717
2024-10-22,929.2376098632812,935.0999755859375,987.7999877929688,929.0999755859375,982.0999755859375,419768
2024-10-23,926.5048828125,932.3499755859375,944.0499877929688,915.7999877929688,936.0,253650
2024-10-24,912.1951904296875,917.9500122070312,959.9000244140625,908.0999755859375,947.0,493092
2024-10-25,889.438720703125,895.0499877929688,926.4000244140625,880.2999877929688,918.0,273195
2024-10-28,898.8294677734375,904.5,908.2000122070312,879.4000244140625,894.75,124821
2024-10-29,918.7537841796875,924.5499877929688,929.0499877929688,898.25,909.2999877929688,242880
2024-10-30,943.9448852539062,949.9000244140625,955.0,924.5999755859375,929.0999755859375,193114
2024-10-31,978.7254638671875,984.9000244140625,993.0,936.5999755859375,949.9000244140625,314303
2024-11-01,995.7679443359375,1002.0499877929688,1020.7000122070312,992.5999755859375,993.9500122070312,77926
2024-11-04,962.6270141601562,968.7000122070312,1000.0,945.0,1000.0,487802
2024-11-05,943.1001586914062,949.0499877929688,1015.9000244140625,941.0499877929688,979.9000244140625,2492529
2024-11-06,970.0303344726562,976.1500244140625,978.8499755859375,946.0999755859375,956.5,634207
2024-11-07,1044.1129150390625,1050.699951171875,1075.0,972.2000122070312,976.0,7236590
2024-11-08,1014.2513427734375,1020.6500244140625,1057.4000244140625,1012.0499877929688,1044.050048828125,827492
2024-11-11,990.5011596679688,996.75,1025.0999755859375,992.1500244140625,1020.9000244140625,437994
2024-11-12,996.3641967773438,1002.6500244140625,1028.800048828125,994.0499877929688,999.7000122070312,673633
2024-11-13,959.5961303710938,965.6500244140625,996.0,960.0,996.0,261798
2024-11-14,999.5440673828125,1005.8499755859375,1014.8499755859375,956.75,960.0,808131
2024-11-18,999.8422241210938,1006.1500244140625,1037.949951171875,998.5499877929688,1005.8499755859375,781808
2024-11-19,988.7124633789062,994.9500122070312,1022.4500122070312,988.0,1006.0,337971
2024-11-21,985.7809448242188,992.0,1010.4000244140625,979.25,995.9500122070312,250956
2024-11-22,992.935791015625,999.2000122070312,1027.9000244140625,988.0499877929688,999.0,588923
2024-11-25,1033.2813720703125,1039.800048828125,1051.5,1005.0,1010.0,907460
2024-11-26,1017.580322265625,1024.0,1063.8499755859375,996.0,1058.25,1103488
2024-11-27,1016.6362915039062,1023.0499877929688,1044.800048828125,1012.3499755859375,1024.0999755859375,376354
2024-11-28,1046.4482421875,1053.050048828125,1094.699951171875,1042.3499755859375,1059.8499755859375,3040175
2024-11-29,1047.6904296875,1054.300048828125,1059.5,1033.5,1055.0,454863
2024-12-02,1052.8577880859375,1059.5,1084.800048828125,1056.5999755859375,1078.800048828125,1019640
2024-12-03,1087.5389404296875,1094.4000244140625,1110.949951171875,1065.0,1065.9000244140625,1921976
2024-12-04,1232.6236572265625,1240.4000244140625,1313.25,1089.550048828125,1093.9000244140625,5619213
2024-12-05,1196.402099609375,1203.949951171875,1279.8499755859375,1188.050048828125,1272.9000244140625,3213672
2024-12-06,1208.0784912109375,1215.699951171875,1223.0,1185.0,1212.0,760904
2024-12-09,1176.42822265625,1183.8499755859375,1220.8499755859375,1177.6500244140625,1208.449951171875,612345
2024-12-10,1210.2647705078125,1217.9000244140625,1238.0,1178.4000244140625,1186.9000244140625,1453072
2024-12-11,1194.9114990234375,1202.449951171875,1224.5999755859375,1195.050048828125,1221.5,373100
2024-12-12,1186.5643310546875,1194.050048828125,1224.949951171875,1186.25,1202.0,375427
2024-12-13,1157.199462890625,1164.5,1198.0999755859375,1150.25,1187.3499755859375,390843
2024-12-16,1177.6207275390625,1185.050048828125,1209.0,1161.3499755859375,1165.0,624181
2024-12-17,1157.3486328125,1164.6500244140625,1195.9000244140625,1161.3499755859375,1189.5,261477
2024-12-18,1179.6578369140625,1187.0999755859375,1204.0,1157.5,1168.9000244140625,544703
2024-12-19,1194.6630859375,1202.199951171875,1224.0,1145.0999755859375,1164.25,975075
2024-12-20,1228.94677734375,1236.699951171875,1264.25,1198.050048828125,1203.0,2989932
2024-12-23,1212.898193359375,1220.550048828125,1249.449951171875,1196.949951171875,1238.9000244140625,734660
2024-12-24,1173.94384765625,1181.3499755859375,1218.5,1175.050048828125,1218.5,719815
2024-12-26,1165.6959228515625,1173.050048828125,1192.949951171875,1161.550048828125,1181.4000244140625,405041
2024-12-27,1148.1566162109375,1155.4000244140625,1184.6500244140625,1149.0,1173.050048828125,213336
2024-12-30,1191.681884765625,1199.199951171875,1214.25,1150.9000244140625,1154.800048828125,1438476
2024-12-31,1191.2845458984375,1198.800048828125,1212.300048828125,1182.800048828125,1205.1500244140625,635155
2025-01-01,1193.0731201171875,1200.5999755859375,1225.0,1193.449951171875,1200.0,283680
2025-01-02,1204.3023681640625,1211.9000244140625,1228.4000244140625,1200.949951171875,1204.699951171875,357741
2025-01-03,1216.1278076171875,1223.800048828125,1232.699951171875,1206.5,1212.0,517564
2025-01-06,1188.005126953125,1195.5,1242.550048828125,1181.6500244140625,1234.0,521434
2025-01-07,1120.033935546875,1127.0999755859375,1212.1500244140625,1121.8499755859375,1197.0,1156942
2025-01-08,1042.8211669921875,1049.4000244140625,1171.5,1043.9000244140625,1150.0,2779177
2025-01-09,1006.1027221679688,1012.4500122070312,1064.0,1006.0499877929688,1056.9000244140625,1377957
2025-01-10,969.9805908203125,976.0999755859375,1014.0499877929688,970.0999755859375,1012.4500122070312,718140
2025-01-13,933.4113159179688,939.2999877929688,959.2999877929688,923.2999877929688,955.8499755859375,1140136
2025-01-14,944.3423461914062,950.2999877929688,968.0499877929688,936.0499877929688,939.2999877929688,866047
2025-01-15,943.9448852539062,949.9000244140625,981.9500122070312,945.0499877929688,955.2999877929688,957186
2025-01-16,983.7437744140625,989.9500122070312,998.8499755859375,958.9000244140625,958.9000244140625,714299
2025-01-17,961.63330078125,967.7000122070312,994.9500122070312,963.5999755859375,990.4500122070312,227223
2025-01-20,963.8692016601562,969.9500122070312,973.7999877929688,945.0,969.5,282294
2025-01-21,932.6163330078125,938.5,983.0499877929688,935.25,978.9000244140625,267465
2025-01-22,883.6254272460938,889.2000122070312,941.5499877929688,877.9500122070312,938.5,850518
2025-01-23,868.719482421875,874.2000122070312,892.5,858.0,880.2999877929688,1083094
2025-01-24,828.672119140625,833.9000244140625,880.0499877929688,824.0,873.6500244140625,1083260
2025-01-27,790.6121826171875,795.5999755859375,841.9000244140625,777.0499877929688,838.0,2202857
2025-01-28,771.2841796875,776.1500244140625,806.9500122070312,744.6500244140625,795.5999755859375,1431839
2025-01-29,806.5119018554688,811.5999755859375,818.0499877929688,768.1500244140625,773.0,880239
2025-01-30,807.4559326171875,812.5499877929688,832.5999755859375,800.1500244140625,812.7000122070312,787695
2025-01-31,835.52880859375,840.7999877929688,850.8499755859375,807.5,812.5499877929688,664583
2025-02-01,821.4675903320312,826.6500244140625,919.9000244140625,822.0,848.0,2460551
2025-02-03,789.5687866210938,794.5499877929688,827.4500122070312,787.4000244140625,820.0,665541
2025-02-04,807.8037719726562,812.9000244140625,838.0,760.5,825.0,3694535
2025-02-05,839.5534057617188,844.8499755859375,848.8499755859375,804.0,813.0,1786490
2025-02-06,809.4434204101562,814.5499877929688,851.5999755859375,805.5999755859375,849.7999877929688,1084153
2025-02-07,820.970703125,826.1500244140625,838.2999877929688,804.5499877929688,806.0,1540033
2025-02-10,819.6788330078125,824.8499755859375,835.75,804.1500244140625,826.2000122070312,911269
2025-02-11,775.8552856445312,780.75,827.7999877929688,777.0999755859375,826.9000244140625,1159653
2025-02-12,766.1664428710938,771.0,784.25,724.2000122070312,750.0,2290617
2025-02-13,771.383544921875,776.25,792.4500122070312,769.2999877929688,774.7999877929688,957211
2025-02-14,742.9130859375,747.5999755859375,776.0499877929688,712.0499877929688,773.7999877929688,2082706
2025-02-17,725.2247314453125,729.7999877929688,773.0,726.3499755859375,743.0,1680536
2025-02-18,712.5049438476562,717.0,733.5499877929688,707.7999877929688,727.5999755859375,864364
2025-02-19,738.9879150390625,743.6500244140625,754.9000244140625,713.4000244140625,718.0,924607
2025-02-20,762.0921630859375,766.9000244140625,770.5999755859375,738.4000244140625,739.8499755859375,390051
2025-02-21,751.2108154296875,755.9500122070312,777.0,745.5499877929688,762.5999755859375,554308
2025-02-24,744.1055908203125,748.7999877929688,754.9000244140625,739.5,745.0499877929688,311293
2025-02-25,739.9816284179688,744.6500244140625,750.9000244140625,735.1500244140625,740.0,317762
2025-02-27,688.406982421875,692.75,742.25,685.0,739.0,1317088
2025-02-28,682.146484375,686.4500122070312,692.9000244140625,665.0,681.2000122070312,873091
2025-03-03,681.9974365234375,686.2999877929688,695.0,648.5999755859375,686.0,784864
2025-03-04,694.3197021484375,698.7000122070312,708.8499755859375,666.5499877929688,666.5499877929688,607444
2025-03-05,715.63525390625,720.1500244140625,722.4000244140625,684.2000122070312,690.0999755859375,580288
2025-03-06,712.2068481445312,716.7000122070312,732.5499877929688,710.9500122070312,724.7999877929688,426422
2025-03-07,718.4673461914062,723.0,733.9500122070312,709.2999877929688,710.8499755859375,281511
2025-03-10,693.8724975585938,698.25,737.5,691.7000122070312,722.5999755859375,491581
2025-03-11,672.4576416015625,676.7000122070312,695.1500244140625,670.8499755859375,690.4000244140625,635747
2025-03-12,710.1199951171875,714.5999755859375,729.8499755859375,678.2999877929688,682.0499877929688,4096631
2025-03-13,667.3895874023438,671.5999755859375,706.5499877929688,665.0,700.0,4063235
2025-03-17,713.7968139648438,718.2999877929688,730.0,673.0999755859375,684.0,13016515
2025-03-18,713.7968139648438,718.2999877929688,718.2999877929688,718.2999877929688,718.2999877929688,0
2025-03-19,760.6015625,765.4000244140625,772.6500244140625,735.9000244140625,738.0,1321960
2025-03-20,825.8896484375,831.0999755859375,848.2999877929688,773.0,773.0,20749142
2025-03-21,833.789794921875,839.0499877929688,861.6500244140625,823.2000122070312,830.0499877929688,4870240
2025-03-24,796.7236328125,801.75,845.9000244140625,793.9500122070312,835.0,2461312
2025-03-25,776.00439453125,780.9000244140625,813.9000244140625,777.2999877929688,806.7999877929688,932559
2025-03-26,756.6763305664062,761.4500122070312,786.0,756.1500244140625,772.0499877929688,769621
2025-03-27,793.0468139648438,798.0499877929688,813.3499755859375,754.4000244140625,759.8499755859375,1082565
2025-03-28,777.8427734375,782.75,809.8499755859375,775.5,803.9500122070312,770276
2025-04-01,786.786376953125,791.75,804.4000244140625,762.0499877929688,784.0999755859375,1217704
2025-04-02,762.43994140625,767.25,805.0,764.0999755859375,800.4000244140625,1479963
2025-04-03,721.8460693359375,726.4000244140625,778.9500122070312,725.0,770.5999755859375,2054398
2025-04-04,685.0780029296875,689.4000244140625,740.0,682.0,731.5499877929688,1629674
2025-04-07,653.1295776367188,657.25,663.8499755859375,627.4500122070312,630.0,1001302
2025-04-08,660.4334716796875,664.5999755859375,686.0,662.6500244140625,686.0,842867
2025-04-09,653.8748779296875,658.0,674.25,653.0,661.0,893755
2025-04-11,655.9119873046875,660.0499877929688,682.5,657.0,680.4500122070312,1004159
2025-04-15,706.9401245117188,711.4000244140625,730.5,666.7999877929688,669.0,6734760
2025-04-16,718.9642333984375,723.5,742.0,713.8499755859375,717.9500122070312,2255022
