date_,adj close_glenmark.ns,close_glenmark.ns,high_glenmark.ns,low_glenmark.ns,open_glenmark.ns,volume_glenmark.ns
2025-03-26,1458.223388671875,1461.800048828125,1489.75,1457.3499755859375,1488.800048828125,785803
2025-03-27,1516.131103515625,1519.8499755859375,1528.0,1450.050048828125,1457.3499755859375,1919136
2025-03-28,1537.2794189453125,1541.050048828125,1546.4000244140625,1502.6500244140625,1525.75,786315
2025-04-01,1505.5072021484375,1509.199951171875,1558.300048828125,1498.1500244140625,1540.0,360067
2025-04-02,1511.7418212890625,1515.449951171875,1530.050048828125,1492.550048828125,1509.199951171875,335650
2025-04-03,1541.468994140625,1545.25,1582.949951171875,1525.0999755859375,1560.0,694785
2025-04-04,1496.1800537109375,1499.8499755859375,1545.25,1469.0,1545.25,848410
2025-04-07,1438.671142578125,1442.199951171875,1471.199951171875,1360.0,1360.0,551499
2025-04-08,1437.274658203125,1440.800048828125,1476.8499755859375,1426.0,1450.0,401250
2025-04-09,1372.9324951171875,1376.300048828125,1428.6500244140625,1339.9000244140625,1416.449951171875,1074293
2025-04-11,1374.7279052734375,1378.0999755859375,1435.300048828125,1360.0,1405.0,647397
2025-04-15,1373.531005859375,1376.9000244140625,1395.699951171875,1369.0,1381.199951171875,1172653
2025-04-16,1353.480224609375,1356.800048828125,1383.0,1345.0999755859375,1377.0999755859375,557335
2025-04-17,1339.1153564453125,1342.4000244140625,1376.800048828125,1336.0,1368.199951171875,613374
2025-04-21,1365.450927734375,1368.800048828125,1373.4000244140625,1336.300048828125,1359.0,2163528
2025-04-22,1387.39697265625,1390.800048828125,1408.0,1359.5999755859375,1374.5,844434
2025-04-23,1409.0438232421875,1412.5,1415.0,1382.0,1400.199951171875,1462811
2025-04-24,1417.42333984375,1420.9000244140625,1438.9000244140625,1399.0,1419.0,1391087
2025-04-25,1357.3704833984375,1360.699951171875,1434.4000244140625,1355.0,1421.199951171875,664046
2025-04-28,1404.15576171875,1407.5999755859375,1417.0,1359.9000244140625,1360.0,504860
2025-04-29,1381.0126953125,1384.4000244140625,1416.5,1380.0,1415.0,314711
2025-04-30,1377.8204345703125,1381.199951171875,1406.5999755859375,1372.0,1384.4000244140625,694501
2025-05-02,1366.6478271484375,1370.0,1397.199951171875,1359.0,1381.199951171875,661700
2025-05-05,1402.9588623046875,1406.4000244140625,1409.0,1365.0,1365.0,829959
2025-05-06,1402.4599609375,1405.9000244140625,1444.0,1378.0999755859375,1444.0,1568425
2025-05-07,1431.5885009765625,1435.0999755859375,1441.9000244140625,1385.0,1385.0,617241
2025-05-08,1415.42822265625,1418.9000244140625,1450.5999755859375,1408.300048828125,1435.199951171875,511630
2025-05-09,1394.77880859375,1398.199951171875,1414.199951171875,1382.9000244140625,1395.0,479965
2025-05-12,1378.3192138671875,1381.699951171875,1393.0,1355.4000244140625,1377.0999755859375,709514
2025-05-13,1413.931884765625,1417.4000244140625,1428.5,1383.699951171875,1383.699951171875,758590
2025-05-14,1439.3695068359375,1442.9000244140625,1449.699951171875,1407.0999755859375,1423.0,435321
2025-05-15,1443.45947265625,1447.0,1461.800048828125,1433.0999755859375,1442.9000244140625,405442
2025-05-16,1445.055419921875,1448.5999755859375,1463.4000244140625,1431.0,1441.0,319597
2025-05-19,1434.980224609375,1438.5,1471.0999755859375,1425.0,1454.0,481421
2025-05-20,1432.685791015625,1436.199951171875,1457.5999755859375,1422.9000244140625,1438.5,860650
2025-05-21,1436.5762939453125,1440.0999755859375,1464.0999755859375,1427.0999755859375,1428.0999755859375,399837
2025-05-22,1427.897705078125,1431.4000244140625,1439.699951171875,1417.199951171875,1427.4000244140625,342931
2025-05-23,1416.7249755859375,1420.199951171875,1439.0,1409.199951171875,1432.800048828125,487214
2025-05-26,1386.6986083984375,1390.0999755859375,1430.0,1370.0,1370.0,2125417
2025-05-27,1381.611083984375,1385.0,1404.0999755859375,1378.199951171875,1390.0,378280
2025-05-28,1376.6234130859375,1380.0,1409.5,1375.5999755859375,1382.0,835182
2025-05-29,1402.9588623046875,1406.4000244140625,1424.0,1380.0,1385.0,1057291
2025-05-30,1453.5347900390625,1457.0999755859375,1466.0,1408.0999755859375,1415.0,1334384
2025-06-02,1493.8359375,1497.5,1502.5,1448.5,1457.199951171875,908496
2025-06-03,1510.2955322265625,1514.0,1528.0,1473.300048828125,1520.0,2598096
2025-06-04,1509.0985107421875,1512.800048828125,1523.4000244140625,1500.4000244140625,1514.0,1536543
2025-06-05,1580.9222412109375,1584.800048828125,1589.5,1512.800048828125,1512.800048828125,2290396
2025-06-06,1586.3089599609375,1590.199951171875,1598.0999755859375,1563.9000244140625,1584.0,940297
2025-06-09,1595.2869873046875,1599.199951171875,1610.9000244140625,1589.0,1590.199951171875,945368
2025-06-10,1611.64697265625,1615.5999755859375,1630.0,1594.5,1606.0,736075
2025-06-11,1631.3984375,1635.4000244140625,1641.300048828125,1589.0,1611.199951171875,996326
2025-06-12,1635.588134765625,1639.5999755859375,1662.300048828125,1632.5999755859375,1639.9000244140625,858855
2025-06-13,1665.8140869140625,1669.9000244140625,1674.0,1605.0,1605.0,937744
2025-06-16,1679.281005859375,1683.4000244140625,1687.5,1656.0,1683.800048828125,716274
2025-06-17,1649.15478515625,1653.199951171875,1685.5999755859375,1642.0,1675.0999755859375,1542907
2025-06-18,1656.3372802734375,1660.4000244140625,1664.199951171875,1637.4000244140625,1645.0,990393
2025-06-19,1635.1890869140625,1639.199951171875,1661.5999755859375,1631.9000244140625,1660.800048828125,772902
2025-06-20,1632.6951904296875,1636.699951171875,1645.5,1625.0,1633.9000244140625,1156671
2025-06-23,1680.6776123046875,1684.800048828125,1708.699951171875,1630.0999755859375,1636.0,1926596
2025-06-24,1678.981689453125,1683.0999755859375,1703.699951171875,1674.5999755859375,1691.0,1352660
2025-06-25,1712.8985595703125,1717.0999755859375,1729.0,1680.4000244140625,1689.0,1332966
2025-06-26,1727.7620849609375,1732.0,1743.5999755859375,1709.300048828125,1719.0,823973
2025-06-27,1707.012939453125,1711.199951171875,1738.0,1706.800048828125,1728.0,1140912
2025-06-30,1749.5087890625,1753.800048828125,1758.199951171875,1715.4000244140625,1719.9000244140625,925571
2025-07-01,1750.0076904296875,1754.300048828125,1764.0,1740.0999755859375,1752.199951171875,447785
2025-07-02,1765.669189453125,1770.0,1776.9000244140625,1743.199951171875,1753.0,505076
2025-07-03,1779.1361083984375,1783.5,1786.4000244140625,1761.0999755859375,1767.9000244140625,442412
2025-07-04,1825.92138671875,1830.4000244140625,1843.300048828125,1775.0,1778.0999755859375,814811
2025-07-07,1855.5487060546875,1860.0999755859375,1879.4000244140625,1826.0999755859375,1836.0999755859375,1098035
2025-07-08,1826.0211181640625,1830.5,1862.0,1822.0999755859375,1860.0999755859375,1474482
2025-07-09,1814.3497314453125,1818.800048828125,1832.9000244140625,1792.5999755859375,1826.0,1213272
2025-07-10,1899.34130859375,1904.0,1920.0,1813.0999755859375,1821.9000244140625,3420276
2025-07-11,2175.763427734375,2181.10009765625,2284.800048828125,2094.39990234375,2094.39990234375,15680321
2025-07-14,2213.77001953125,2219.199951171875,2229.0,2138.5,2170.10009765625,3573890
2025-07-15,2220.6533203125,2226.10009765625,2233.89990234375,2170.39990234375,2205.10009765625,1666264
2025-07-16,2199.4052734375,2204.800048828125,2247.699951171875,2196.10009765625,2220.0,1495509
2025-07-17,2221.251708984375,2226.699951171875,2266.0,2179.0,2221.0,3288766
2025-07-18,2220.0546875,2225.5,2254.89990234375,2194.5,2224.89990234375,1272680
2025-07-21,2179.4541015625,2184.800048828125,2237.800048828125,2176.699951171875,2227.89990234375,1650355
2025-07-22,2152.619873046875,2157.89990234375,2200.89990234375,2149.199951171875,2190.10009765625,1543453
2025-07-23,2133.56689453125,2138.800048828125,2164.5,2130.0,2151.0,1424554
2025-07-24,2138.953369140625,2144.199951171875,2158.89990234375,2125.0,2142.0,744286
2025-07-25,2140.051025390625,2145.300048828125,2166.10009765625,2132.0,2145.0,1095311
2025-07-28,2139.15283203125,2144.39990234375,2177.0,2136.5,2147.0,1270504
2025-07-29,2152.7197265625,2158.0,2165.800048828125,2120.0,2140.0,1066676
2025-07-30,2148.33056640625,2153.60009765625,2169.89990234375,2144.5,2160.0,786091
2025-07-31,2128.87841796875,2134.10009765625,2177.699951171875,2114.699951171875,2121.0,994348
2025-08-01,2062.740478515625,2067.800048828125,2133.0,2053.699951171875,2133.0,1484724
2025-08-04,2069.822998046875,2074.89990234375,2098.0,2056.39990234375,2067.800048828125,702572
2025-08-05,2047.5777587890625,2052.60009765625,2077.800048828125,2031.5,2074.89990234375,429624
2025-08-06,2020.6436767578125,2025.5999755859375,2045.0,2005.0999755859375,2040.0,891973
2025-08-07,2057.752685546875,2062.800048828125,2070.39990234375,2014.9000244140625,2017.0,487155
2025-08-08,2014.658447265625,2019.5999755859375,2065.0,2014.0,2065.0,297540
2025-08-11,2044.285888671875,2049.300048828125,2064.0,2011.4000244140625,2018.0999755859375,544574
2025-08-12,2053.163818359375,2058.199951171875,2073.89990234375,2035.199951171875,2049.300048828125,385694
2025-08-13,2024.334716796875,2029.300048828125,2069.300048828125,2023.0,2067.0,466373
2025-08-14,2039.5972900390625,2044.5999755859375,2052.800048828125,2017.0,2039.300048828125,986277
2025-08-18,1969.0703125,1973.9000244140625,2042.9000244140625,1947.0,2009.9000244140625,1730646
2025-08-19,1941.0389404296875,1945.800048828125,1979.800048828125,1929.0,1975.0,976629
2025-08-20,1919.2923583984375,1924.0,1960.9000244140625,1918.300048828125,1949.0,1227980
2025-08-21,1936.1510009765625,1940.9000244140625,1963.800048828125,1901.0999755859375,1924.0,890032
2025-08-22,1932.559814453125,1937.300048828125,1959.5,1930.0,1940.9000244140625,466930
2025-08-25,1951.3138427734375,1956.0999755859375,1964.0,1933.0,1940.9000244140625,531826
2025-08-26,1945.9268798828125,1950.699951171875,1976.0,1935.300048828125,1956.5,1148175
2025-08-28,1932.1607666015625,1936.9000244140625,1960.199951171875,1932.0,1957.9000244140625,481992
2025-08-29,1919.192626953125,1923.9000244140625,1947.800048828125,1910.699951171875,1936.0,239914
2025-09-01,1922.0855712890625,1926.800048828125,1938.800048828125,1904.0,1918.0999755859375,415464
2025-09-02,1914.1051025390625,1918.800048828125,1941.9000244140625,1910.5999755859375,1926.9000244140625,253254
2025-09-03,1999.49560546875,2004.4000244140625,2009.0,1929.0,1938.0,1381575
2025-09-04,1986.028564453125,1990.9000244140625,2026.4000244140625,1979.5999755859375,2025.0,493159
2025-09-05,2046.879150390625,2051.89990234375,2055.199951171875,1990.9000244140625,1990.9000244140625,977419
2025-09-08,2046.879150390625,2051.89990234375,2075.89990234375,2034.5999755859375,2062.0,842874
2025-09-09,2111.121826171875,2116.300048828125,2119.89990234375,2062.0,2073.0,1269358
2025-09-10,2125.68603515625,2130.89990234375,2135.0,2104.0,2112.0,773741
2025-09-11,2122.49365234375,2127.699951171875,2146.300048828125,2083.60009765625,2132.5,737140
2025-09-12,2127.281982421875,2132.5,2156.89990234375,2117.300048828125,2128.0,615392
2025-09-15,2096.821044921875,2099.5,2127.0,2090.0,2127.0,546804
2025-09-16,2074.349609375,2077.0,2148.699951171875,2062.10009765625,2099.5,578050
2025-09-17,2039.7939453125,2042.4000244140625,2084.89990234375,2034.9000244140625,2084.89990234375,567155
2025-09-18,2105.70947265625,2108.39990234375,2116.0,2049.89990234375,2049.89990234375,1114841
2025-09-19,2082.539306640625,2085.199951171875,2119.0,2078.199951171875,2116.0,686651
2025-09-22,2015.225341796875,2017.800048828125,2103.39990234375,2006.199951171875,2094.0,710308
2025-09-23,2014.2265625,2016.800048828125,2048.0,2010.5,2020.5,413502
2025-09-24,2016.024169921875,2018.5999755859375,2050.199951171875,2004.199951171875,2016.800048828125,651958
2025-09-25,2028.1087646484375,2030.699951171875,2052.5,2023.699951171875,2031.5999755859375,1053509
2025-09-26,1969.18408203125,1971.699951171875,2012.0,1956.699951171875,2012.0,924467
2025-09-29,1955.7012939453125,1958.199951171875,1988.5,1954.199951171875,1971.9000244140625,554275
2025-09-30,1950.208251953125,1952.699951171875,1979.9000244140625,1932.0,1965.9000244140625,302233
2025-10-01,1956.699951171875,1959.199951171875,1973.4000244140625,1940.0,1952.699951171875,524801
2025-10-03,1980.199951171875,1980.199951171875,1990.0,1950.199951171875,1959.199951171875,419687
2025-10-06,1971.199951171875,1971.199951171875,1976.699951171875,1938.5,1954.5999755859375,346596
2025-10-07,1962.5999755859375,1962.5999755859375,1973.4000244140625,1948.0999755859375,1970.0,349591
2025-10-08,1929.300048828125,1929.300048828125,1970.0,1921.4000244140625,1960.0,306722
2025-10-09,1935.5999755859375,1935.5999755859375,1961.800048828125,1931.699951171875,1936.0,596524
2025-10-10,1939.300048828125,1939.300048828125,1978.199951171875,1925.0999755859375,1935.9000244140625,867422
2025-10-13,1909.5999755859375,1909.5999755859375,1943.199951171875,1895.0999755859375,1935.0,872789
2025-10-14,1892.800048828125,1892.800048828125,1928.0999755859375,1870.5999755859375,1928.0999755859375,435764
2025-10-15,1894.199951171875,1894.199951171875,1913.5,1876.199951171875,1892.0,658841
2025-10-16,1864.4000244140625,1864.4000244140625,1897.800048828125,1857.5,1893.4000244140625,1132677
2025-10-17,1861.9000244140625,1861.9000244140625,1882.699951171875,1855.4000244140625,1876.4000244140625,247430
2025-10-20,1852.800048828125,1852.800048828125,1871.800048828125,1850.699951171875,1858.0,188567
2025-10-21,1855.4000244140625,1855.4000244140625,1871.0,1844.9000244140625,1852.800048828125,49883
2025-10-23,1850.5999755859375,1850.5999755859375,1879.199951171875,1845.9000244140625,1869.0,668287
2025-10-24,1818.800048828125,1818.800048828125,1864.4000244140625,1809.699951171875,1864.4000244140625,536406
2025-10-27,1812.699951171875,1812.699951171875,1844.0,1799.300048828125,1815.0,1249701
2025-10-28,1815.0999755859375,1815.0999755859375,1840.5999755859375,1792.5999755859375,1822.800048828125,339261
2025-10-29,1843.300048828125,1843.300048828125,1850.699951171875,1798.5999755859375,1809.0,926177
2025-10-30,1882.800048828125,1882.800048828125,1888.300048828125,1824.0,1852.5,854083
2025-10-31,1891.199951171875,1891.199951171875,1904.800048828125,1876.0,1883.0,398054
2025-11-03,1898.4000244140625,1898.4000244140625,1919.0,1885.199951171875,1889.0999755859375,521647
2025-11-04,1845.0999755859375,1845.0999755859375,1907.9000244140625,1842.9000244140625,1907.9000244140625,707890
2025-11-05,1845.0999755859375,1845.0999755859375,1845.0999755859375,1845.0999755859375,1845.0999755859375,0
2025-11-06,1810.4000244140625,1810.4000244140625,1859.9000244140625,1805.0,1859.9000244140625,356061
2025-11-07,1811.5,1811.5,1829.4000244140625,1801.4000244140625,1801.4000244140625,553200
2025-11-10,1829.9000244140625,1829.9000244140625,1849.300048828125,1810.4000244140625,1820.5999755859375,582091
2025-11-11,1817.300048828125,1817.300048828125,1846.9000244140625,1813.0,1840.0,388962
2025-11-12,1847.800048828125,1847.800048828125,1861.0,1807.0,1817.0,1811699
2025-11-13,1880.5999755859375,1880.5999755859375,1918.9000244140625,1845.9000244140625,1862.0999755859375,1708579
2025-11-14,1895.5999755859375,1895.5999755859375,1931.9000244140625,1855.0,1890.0,1808669
2025-11-17,1868.9000244140625,1868.9000244140625,1924.9000244140625,1810.0,1855.0999755859375,6171268
2025-11-18,1842.800048828125,1842.800048828125,1882.0,1818.0,1880.0,2126546
2025-11-19,1840.800048828125,1840.800048828125,1866.5,1832.0999755859375,1835.5,548782
2025-11-20,1878.0,1878.0,1894.800048828125,1842.0999755859375,1845.0,1275173
2025-11-21,1844.199951171875,1844.199951171875,1908.0,1838.0,1878.4000244140625,943929
2025-11-24,1842.4000244140625,1842.4000244140625,1861.5,1825.0999755859375,1844.199951171875,1430032
2025-11-25,1881.5,1881.5,1893.5999755859375,1837.0,1842.0,1017631
2025-11-26,1921.300048828125,1921.300048828125,1927.4000244140625,1875.5999755859375,1880.0,833315
2025-11-27,1944.0,1944.0,1958.0,1922.300048828125,1924.699951171875,1272760
2025-11-28,1946.199951171875,1946.199951171875,1958.0,1937.800048828125,1949.5,687641
2025-12-01,1941.699951171875,1941.699951171875,1965.9000244140625,1923.0999755859375,1950.0,456233
2025-12-02,1978.5999755859375,1978.5999755859375,1984.0,1942.699951171875,1951.800048828125,1261494
2025-12-03,1965.9000244140625,1965.9000244140625,1992.9000244140625,1954.9000244140625,1987.9000244140625,1004563
2025-12-04,1973.800048828125,1973.800048828125,1984.9000244140625,1960.0999755859375,1960.0999755859375,414550
2025-12-05,1968.199951171875,1968.199951171875,1988.0,1957.0,1964.0,420804
2025-12-08,1921.9000244140625,1921.9000244140625,1978.9000244140625,1909.300048828125,1969.4000244140625,834134
2025-12-09,1938.5,1938.5,1951.0,1892.699951171875,1912.0,782469
2025-12-10,1950.800048828125,1950.800048828125,1959.699951171875,1934.0999755859375,1936.0,489071
2025-12-11,1956.0,1956.0,1967.5999755859375,1944.300048828125,1945.0,385727
2025-12-12,1975.0,1975.0,1979.699951171875,1951.0999755859375,1965.300048828125,359560
2025-12-15,1985.5999755859375,1985.5999755859375,1990.9000244140625,1950.800048828125,1975.0,299149
2025-12-16,1966.5,1966.5,1992.4000244140625,1957.9000244140625,1988.800048828125,497164
2025-12-17,1948.4000244140625,1948.4000244140625,1976.699951171875,1935.4000244140625,1976.699951171875,283822
2025-12-18,1957.0999755859375,1957.0999755859375,1959.4000244140625,1920.199951171875,1945.0,359363
2025-12-19,1992.0999755859375,1992.0999755859375,1996.199951171875,1952.5999755859375,1960.0,527847
2025-12-22,2038.199951171875,2038.199951171875,2042.699951171875,1992.0999755859375,1997.9000244140625,706599
2025-12-23,2047.0,2047.0,2082.5,2036.5,2041.0,1403145
2025-12-24,2020.0999755859375,2020.0999755859375,2054.89990234375,2013.800048828125,2050.0,579266
2025-12-25,2020.0999755859375,2020.0999755859375,2020.0999755859375,2020.0999755859375,2020.0999755859375,0
2025-12-26,2010.5999755859375,2010.5999755859375,2025.9000244140625,2004.300048828125,2018.0,206579
2025-12-29,2009.699951171875,2009.699951171875,2028.5,2000.4000244140625,2012.0,266984
2025-12-30,2029.800048828125,2029.800048828125,2039.0,2000.0,2004.5999755859375,2304769
2025-12-31,2035.199951171875,2035.199951171875,2048.39990234375,2025.699951171875,2030.9000244140625,360664
2026-01-01,2026.199951171875,2026.199951171875,2039.0999755859375,2011.0,2034.0,278356
2026-01-02,2064.5,2064.5,2073.0,2021.0,2025.9000244140625,388479
2026-01-05,2039.199951171875,2039.199951171875,2091.800048828125,2031.5,2071.5,333641
2026-01-06,2074.60009765625,2074.60009765625,2080.800048828125,2031.5,2031.5,223376
2026-01-07,2113.10009765625,2113.10009765625,2147.5,2070.699951171875,2076.0,1278367
2026-01-08,2079.800048828125,2079.800048828125,2122.10009765625,2074.0,2122.10009765625,412000
2026-01-09,2007.199951171875,2007.199951171875,2079.0,1997.0,2074.0,469242
2026-01-12,2017.5,2017.5,2020.4000244140625,1967.5999755859375,2007.199951171875,349821
2026-01-13,2008.199951171875,2008.199951171875,2028.0,1951.0999755859375,2028.0,831792
2026-01-14,2011.300048828125,2011.300048828125,2041.800048828125,2003.300048828125,2025.0,519013
2026-01-16,2000.699951171875,2000.699951171875,2028.0,1990.0,2022.0,362053
