date_,adj close_fortis.ns,close_fortis.ns,high_fortis.ns,low_fortis.ns,open_fortis.ns,volume_fortis.ns
2025-04-09,653.2274780273438,654.0,660.5999755859375,642.25,648.9000244140625,1191181
2025-04-11,648.78271484375,649.5499877929688,671.8499755859375,635.2000122070312,668.5,3042575
2025-04-15,668.45947265625,669.25,699.7000122070312,656.5999755859375,663.0,4115812
2025-04-16,649.1822509765625,649.9500122070312,687.9500122070312,645.5999755859375,671.2999877929688,3759757
2025-04-17,663.7650146484375,664.5499877929688,667.0,645.4000244140625,651.1500244140625,1737247
2025-04-21,655.5247192382812,656.2999877929688,667.8499755859375,654.5499877929688,664.5499877929688,1053508
2025-04-22,663.81494140625,664.5999755859375,674.5,655.7000122070312,656.6500244140625,1322108
2025-04-23,675.8507080078125,676.6500244140625,678.9500122070312,656.0,664.5999755859375,2027535
2025-04-24,667.6104736328125,668.4000244140625,683.0,664.3499755859375,679.0,868517
2025-04-25,653.876708984375,654.6500244140625,671.5,638.0,671.5,2367728
2025-04-28,674.4024658203125,675.2000122070312,677.7999877929688,647.6500244140625,650.0,1149511
2025-04-29,666.411865234375,667.2000122070312,679.0,662.2999877929688,677.8499755859375,738560
2025-04-30,684.7401733398438,685.5499877929688,701.0,663.25,667.2000122070312,4791505
2025-05-02,682.6427001953125,683.4500122070312,692.5499877929688,678.7999877929688,686.0,1165814
2025-05-05,680.195556640625,681.0,686.4500122070312,669.9500122070312,680.3499755859375,775182
2025-05-06,686.0386352539062,686.8499755859375,694.7999877929688,666.0,682.0,1659976
2025-05-07,681.9434814453125,682.75,686.2000122070312,663.0999755859375,679.7999877929688,1678787
2025-05-08,661.9671020507812,662.75,691.7000122070312,657.7000122070312,686.0,1444130
2025-05-09,663.9148559570312,664.7000122070312,669.0,646.7000122070312,646.7000122070312,812628
2025-05-12,675.8507080078125,676.6500244140625,679.2999877929688,669.3499755859375,676.0,1074733
2025-05-13,665.4130859375,666.2000122070312,678.7000122070312,660.7999877929688,676.5999755859375,1406175
2025-05-14,691.03271484375,691.8499755859375,694.5999755859375,663.0,669.0,1531628
2025-05-15,698.5738525390625,699.4000244140625,709.7999877929688,684.4000244140625,694.7999877929688,1659992
2025-05-16,699.2230834960938,700.0499877929688,709.0499877929688,695.2999877929688,707.0,850892
2025-05-19,685.039794921875,685.8499755859375,705.0,682.3499755859375,702.0,1032224
2025-05-20,678.3477783203125,679.1500244140625,693.8499755859375,675.0,693.7000122070312,1637259
2025-05-21,671.256103515625,672.0499877929688,687.4500122070312,667.2000122070312,675.0,1844005
2025-05-22,722.9450073242188,723.7999877929688,741.3499755859375,671.5,671.5,11786233
2025-05-23,718.2006225585938,719.0499877929688,724.7999877929688,712.4500122070312,717.9500122070312,1754879
2025-05-26,707.3634643554688,708.2000122070312,728.9000244140625,702.0,721.0,1010386
2025-05-27,704.1173095703125,704.9500122070312,716.9000244140625,698.7000122070312,708.5999755859375,1327676
2025-05-28,709.7605590820312,710.5999755859375,722.2000122070312,703.2000122070312,708.0,2332242
2025-05-29,715.453857421875,716.2999877929688,719.25,707.0,714.2000122070312,1226368
2025-05-30,705.4656982421875,706.2999877929688,723.0,705.0,716.2999877929688,1759347
2025-06-02,721.4967041015625,722.3499755859375,735.0,702.0,706.0999755859375,2933911
2025-06-03,728.7881469726562,729.6500244140625,739.9000244140625,725.0,725.0,2131110
2025-06-04,737.9772338867188,738.8499755859375,744.9500122070312,723.0,734.4000244140625,3148123
2025-06-05,753.8584594726562,754.75,756.9000244140625,736.4500122070312,744.7999877929688,3099466
2025-06-06,762.3983154296875,763.2999877929688,767.8499755859375,753.7999877929688,759.0,2851545
2025-06-09,766.2937622070312,767.2000122070312,768.9500122070312,754.0999755859375,767.0,1061954
2025-06-10,777.97998046875,778.9000244140625,781.0,758.2999877929688,767.2000122070312,1369394
2025-06-11,763.3472290039062,764.25,778.9000244140625,760.3499755859375,778.9000244140625,1434544
2025-06-12,759.1022338867188,760.0,774.2999877929688,757.6500244140625,765.0,1968926
2025-06-13,753.1093139648438,754.0,757.0,742.2000122070312,752.0,1478261
2025-06-16,763.9464721679688,764.8499755859375,767.0,747.1500244140625,755.0,1367904
2025-06-17,760.650390625,761.5499877929688,771.9000244140625,756.0999755859375,763.2999877929688,1575983
2025-06-18,758.1034545898438,759.0,769.7000122070312,755.5499877929688,763.0999755859375,1090681
2025-06-19,747.21630859375,748.0999755859375,763.3499755859375,743.6500244140625,762.7999877929688,751819
2025-06-20,754.3578491210938,755.25,760.0,745.2999877929688,745.5999755859375,2129046
2025-06-23,753.7586059570312,754.6500244140625,767.7000122070312,746.0,746.0,1864033
2025-06-24,764.4959106445312,765.4000244140625,768.5999755859375,751.2000122070312,761.9000244140625,2588488
2025-06-25,778.8788452148438,779.7999877929688,782.0,764.6500244140625,770.0,2481315
2025-06-26,789.7659912109375,790.7000122070312,793.0,780.25,786.0,2455980
2025-06-27,783.0739135742188,784.0,802.9000244140625,779.9500122070312,793.1500244140625,2321087
2025-06-30,793.5615234375,794.5,800.0999755859375,778.4000244140625,790.0,1000311
2025-07-01,773.8348388671875,774.75,794.0,773.0,794.0,1743062
2025-07-02,791.61376953125,792.5499877929688,795.9500122070312,768.2999877929688,775.0,2063730
2025-07-03,793.1119995117188,794.0499877929688,800.6500244140625,786.5499877929688,793.0,1082475
2025-07-04,806.0966796875,807.0499877929688,809.4000244140625,795.0499877929688,798.0,1071405
2025-07-07,805.0479125976562,806.0,813.0,797.0499877929688,807.0,970189
2025-07-08,789.5662231445312,790.5,813.0,787.0,806.0499877929688,1486913
2025-07-09,783.7730712890625,784.7000122070312,797.5499877929688,780.0999755859375,787.0,662542
2025-07-10,772.536376953125,773.4500122070312,785.7999877929688,766.5499877929688,785.0,1649585
2025-07-11,763.6468505859375,764.5499877929688,779.7000122070312,757.1500244140625,773.4000244140625,2036196
2025-07-14,781.3759155273438,782.2999877929688,786.9000244140625,761.0,761.0,1646076
2025-07-15,798.305908203125,799.25,807.4000244140625,780.0,782.2999877929688,2210713
2025-07-16,794.2107543945312,795.1500244140625,808.9000244140625,794.0,802.7999877929688,1041070
2025-07-17,809.2929077148438,810.25,812.8499755859375,795.3499755859375,796.5499877929688,896550
2025-07-18,797.5567626953125,798.5,813.7000122070312,796.7000122070312,810.25,687933
2025-07-21,801.3023681640625,802.25,809.9000244140625,790.7000122070312,798.5,1278624
2025-07-22,808.1442260742188,809.0999755859375,817.7999877929688,795.3499755859375,806.0,1589708
2025-07-23,822.72705078125,823.7000122070312,832.0,807.25,814.0,2607043
2025-07-24,845.5499877929688,846.5499877929688,849.7000122070312,828.6500244140625,830.7999877929688,3454820
2025-07-25,845.5499877929688,845.5499877929688,849.0,832.0,844.3499755859375,1914241
2025-07-28,846.25,846.25,854.5,839.3499755859375,849.0499877929688,1760490
2025-07-29,850.5999755859375,850.5999755859375,854.5,840.2000122070312,846.6500244140625,1899113
2025-07-30,842.7000122070312,842.7000122070312,850.75,835.5499877929688,850.5999755859375,1418596
2025-07-31,857.4500122070312,857.4500122070312,859.9500122070312,830.1500244140625,832.5,2040110
2025-08-01,859.25,859.25,867.3499755859375,849.75,859.7999877929688,1774519
2025-08-04,861.9000244140625,861.9000244140625,865.0,850.0,860.0,1131789
2025-08-05,867.9000244140625,867.9000244140625,869.9000244140625,853.3499755859375,862.0999755859375,751602
2025-08-06,858.1500244140625,858.1500244140625,869.0499877929688,848.75,868.75,1517625
2025-08-07,884.0,884.0,904.5,874.0,885.0,10596141
2025-08-08,897.3499755859375,897.3499755859375,904.25,879.1500244140625,884.0499877929688,3789175
2025-08-11,920.6500244140625,920.6500244140625,923.0,895.0,899.0,3957450
2025-08-12,931.6500244140625,931.6500244140625,935.4500122070312,918.2000122070312,921.9500122070312,2815033
2025-08-13,945.7999877929688,945.7999877929688,948.7000122070312,928.5999755859375,933.0,3010275
2025-08-14,932.0,932.0,951.0499877929688,929.0,947.2000122070312,1808600
2025-08-18,938.25,938.25,946.6500244140625,934.4000244140625,944.7999877929688,1441061
2025-08-19,948.9000244140625,948.9000244140625,950.8499755859375,936.0,945.0,1484535
2025-08-20,963.9500122070312,963.9500122070312,966.0,943.0,952.7999877929688,2071877
2025-08-21,947.5499877929688,947.5499877929688,971.0,945.1500244140625,965.0,2035584
2025-08-22,934.4000244140625,934.4000244140625,947.0,932.0999755859375,944.5499877929688,1777906
2025-08-25,915.1500244140625,915.1500244140625,941.8499755859375,913.0,940.0,1863978
2025-08-26,916.0,916.0,920.9500122070312,905.3499755859375,915.1500244140625,2279071
2025-08-28,911.4000244140625,911.4000244140625,924.7999877929688,908.9500122070312,922.5,1982246
2025-08-29,911.5,911.5,920.8499755859375,904.4000244140625,911.4000244140625,963721
2025-09-01,924.6500244140625,924.6500244140625,928.0,914.2999877929688,918.7999877929688,1081763
2025-09-02,929.75,929.75,940.0,920.5999755859375,934.0,1061729
2025-09-03,956.5999755859375,956.5999755859375,959.0,931.7999877929688,934.2000122070312,1737341
2025-09-04,949.7999877929688,949.7999877929688,960.0,944.5499877929688,960.0,1204974
2025-09-05,947.8499755859375,947.8499755859375,958.9000244140625,941.5,955.0,851085
2025-09-08,942.9000244140625,942.9000244140625,950.0,930.0999755859375,949.0499877929688,1072123
2025-09-09,949.5999755859375,949.5999755859375,954.9000244140625,937.0,942.0,911020
2025-09-10,967.1500244140625,967.1500244140625,968.9000244140625,948.0499877929688,956.5999755859375,1786226
2025-09-11,965.9500122070312,965.9500122070312,977.0,958.9000244140625,973.2999877929688,1846188
2025-09-12,970.0,970.0,974.9500122070312,962.0,969.0,836103
2025-09-15,977.6500244140625,977.6500244140625,979.0,960.0,969.0,817441
2025-09-16,966.6500244140625,966.6500244140625,983.2000122070312,965.0,980.0,763410
2025-09-17,962.5999755859375,962.5999755859375,970.2000122070312,952.0499877929688,967.0,1596331
2025-09-18,968.4000244140625,968.4000244140625,970.7999877929688,953.25,966.0,970002
2025-09-19,953.9500122070312,953.9500122070312,968.5,950.3499755859375,967.5999755859375,2694235
2025-09-22,966.25,966.25,972.25,950.0,950.0,975105
2025-09-23,967.7000122070312,967.7000122070312,979.2999877929688,962.7000122070312,969.0,1333250
2025-09-24,960.4000244140625,960.4000244140625,972.1500244140625,952.8499755859375,969.0,1197147
2025-09-25,944.5999755859375,944.5999755859375,965.0,942.5,960.4000244140625,1486815
2025-09-26,932.75,932.75,944.5999755859375,929.3499755859375,939.0,1580604
2025-09-29,970.75,970.75,974.9000244140625,933.9000244140625,938.0,4072382
2025-09-30,969.7999877929688,969.7999877929688,973.5,958.4000244140625,972.0,2065028
2025-10-01,989.6500244140625,989.6500244140625,996.9000244140625,967.5,971.0,2567566
2025-10-03,980.4000244140625,980.4000244140625,1004.7000122070312,970.8499755859375,996.0999755859375,3470330
2025-10-06,1053.9000244140625,1053.9000244140625,1060.0999755859375,987.0999755859375,994.0,10745414
2025-10-07,1041.800048828125,1041.800048828125,1055.5,1035.050048828125,1053.9000244140625,3101947
2025-10-08,1055.3499755859375,1055.3499755859375,1059.949951171875,1041.300048828125,1041.800048828125,2109565
2025-10-09,1068.8499755859375,1068.8499755859375,1072.550048828125,1050.0,1061.0,2248117
2025-10-10,1060.300048828125,1060.300048828125,1067.8499755859375,1047.25,1062.0,2321964
2025-10-13,1095.1500244140625,1095.1500244140625,1103.1500244140625,1060.300048828125,1062.0,4683912
2025-10-14,1081.4000244140625,1081.4000244140625,1102.4000244140625,1079.800048828125,1095.1500244140625,1549189
2025-10-15,1087.5999755859375,1087.5999755859375,1096.75,1077.050048828125,1085.75,1749228
2025-10-16,1095.25,1095.25,1097.949951171875,1078.050048828125,1095.0,1855480
2025-10-17,1084.9000244140625,1084.9000244140625,1104.300048828125,1082.0,1095.0,2088011
2025-10-20,1093.0,1093.0,1097.300048828125,1080.0,1087.0,1010720
2025-10-21,1097.9000244140625,1097.9000244140625,1101.4000244140625,1094.0,1095.050048828125,87444
2025-10-23,1049.449951171875,1049.449951171875,1104.0,1045.0999755859375,1098.1500244140625,4103160
2025-10-24,1037.300048828125,1037.300048828125,1065.699951171875,1034.9000244140625,1054.199951171875,2426439
2025-10-27,1052.550048828125,1052.550048828125,1056.3499755859375,1036.050048828125,1045.0,1544690
2025-10-28,1057.0,1057.0,1067.699951171875,1050.800048828125,1059.800048828125,1342739
2025-10-29,1055.449951171875,1055.449951171875,1064.5,1051.8499755859375,1061.0,1208644
2025-10-30,1044.5999755859375,1044.5999755859375,1057.449951171875,1039.800048828125,1054.550048828125,1010326
2025-10-31,1023.0499877929688,1023.0499877929688,1048.9000244140625,1020.2999877929688,1044.449951171875,2027450
2025-11-03,1030.699951171875,1030.699951171875,1040.5,1018.2999877929688,1024.0,1501905
2025-11-04,1019.0999755859375,1019.0999755859375,1034.5,1016.0,1031.0,1773694
2025-11-05,1019.0999755859375,1019.0999755859375,1019.0999755859375,1019.0999755859375,1019.0999755859375,0
2025-11-06,1009.9000244140625,1009.9000244140625,1029.9000244140625,995.0999755859375,1025.0,2298960
2025-11-07,1020.0,1020.0,1022.5,1000.7999877929688,1007.0,1719538
2025-11-10,992.7000122070312,992.7000122070312,1020.2999877929688,984.5,1020.0,4626269
2025-11-11,986.9000244140625,986.9000244140625,999.0,980.0,999.0,3524034
2025-11-12,969.4000244140625,969.4000244140625,1007.5,949.5999755859375,1004.0999755859375,6846735
2025-11-13,953.0,953.0,977.9000244140625,948.4000244140625,971.0,3239284
2025-11-14,937.7000122070312,937.7000122070312,951.0,930.2999877929688,950.0,3268449
2025-11-17,944.0999755859375,944.0999755859375,953.2000122070312,931.2000122070312,943.0,3466951
2025-11-18,928.0999755859375,928.0999755859375,946.4000244140625,922.0,946.4000244140625,2325318
2025-11-19,922.9000244140625,922.9000244140625,935.5,912.5,932.0,3031991
2025-11-20,935.4000244140625,935.4000244140625,940.5,921.0,925.0,2621786
2025-11-21,921.0,921.0,938.0,914.4000244140625,937.7000122070312,2145127
2025-11-24,922.2000122070312,922.2000122070312,932.7999877929688,915.7000122070312,926.5,59357806
2025-11-25,920.4000244140625,920.4000244140625,929.0,915.5999755859375,920.0,2226236
2025-11-26,932.9000244140625,932.9000244140625,935.4000244140625,921.0,925.7000122070312,1562116
2025-11-27,922.0999755859375,922.0999755859375,935.0,916.2000122070312,932.9000244140625,1594941
2025-11-28,919.0999755859375,919.0999755859375,929.0,906.7000122070312,929.0,2836398
2025-12-01,904.8499755859375,904.8499755859375,921.7999877929688,899.6500244140625,919.0999755859375,2757915
2025-12-02,915.75,915.75,918.4000244140625,893.5499877929688,904.2000122070312,3998767
2025-12-03,898.25,898.25,920.8499755859375,895.1500244140625,916.0499877929688,2120959
2025-12-04,888.5499877929688,888.5499877929688,900.6500244140625,884.5,895.0,2075176
2025-12-05,888.5499877929688,888.5499877929688,896.4000244140625,882.0,890.0,1895397
2025-12-08,860.7999877929688,860.7999877929688,888.5499877929688,854.4000244140625,882.5499877929688,2161483
2025-12-09,863.8499755859375,863.8499755859375,867.4000244140625,845.4000244140625,860.7000122070312,2095907
2025-12-10,852.9500122070312,852.9500122070312,868.9000244140625,850.2000122070312,868.9000244140625,3041856
2025-12-11,855.8499755859375,855.8499755859375,862.5,848.9500122070312,853.0,1367549
2025-12-12,874.0499877929688,874.0499877929688,877.0,858.25,860.4500122070312,2286632
2025-12-15,869.7999877929688,869.7999877929688,876.8499755859375,858.0,875.0,834186
2025-12-16,875.0,875.0,882.0,867.5999755859375,873.9000244140625,2131839
2025-12-17,870.9500122070312,870.9500122070312,879.7999877929688,865.2000122070312,879.0499877929688,1608846
2025-12-18,866.3499755859375,866.3499755859375,868.8499755859375,855.5,868.0,1836638
2025-12-19,890.9000244140625,890.9000244140625,894.0,866.3499755859375,866.3499755859375,4605427
2025-12-22,914.1500244140625,914.1500244140625,915.7999877929688,892.2999877929688,898.9000244140625,2450822
2025-12-23,901.5999755859375,901.5999755859375,916.9500122070312,895.0999755859375,915.0,961078
2025-12-24,902.7000122070312,902.7000122070312,910.0,898.5499877929688,901.5999755859375,1221735
2025-12-25,902.7000122070312,902.7000122070312,902.7000122070312,902.7000122070312,902.7000122070312,0
2025-12-26,902.4000244140625,902.4000244140625,909.2000122070312,896.4000244140625,903.0,1130940
2025-12-29,883.7999877929688,883.7999877929688,903.0,882.0,903.0,992064
2025-12-30,878.7999877929688,878.7999877929688,888.2999877929688,875.7999877929688,883.7999877929688,4043040
2025-12-31,884.0,884.0,888.8499755859375,875.2999877929688,880.0499877929688,929120
2026-01-01,900.5499877929688,900.5499877929688,903.0,878.0,885.0,910259
2026-01-02,914.75,914.75,923.5499877929688,896.2999877929688,906.2999877929688,1811265
2026-01-05,915.4500122070312,915.4500122070312,920.0,904.0999755859375,919.2999877929688,1482946
2026-01-06,945.0,945.0,950.4500122070312,914.0,915.4500122070312,3869929
2026-01-07,940.8499755859375,940.8499755859375,950.0499877929688,935.2000122070312,950.0,2034953
2026-01-08,917.0499877929688,917.0499877929688,940.9500122070312,912.75,939.6500244140625,1678214
2026-01-09,903.0499877929688,903.0499877929688,928.2000122070312,901.2999877929688,913.3499755859375,1355905
2026-01-12,893.2999877929688,893.2999877929688,905.0,878.3499755859375,903.0499877929688,1629908
2026-01-13,908.0,908.0,911.0,887.4000244140625,893.5,978014
2026-01-14,909.9500122070312,909.9500122070312,917.0499877929688,903.0,908.0,2425030
2026-01-15,909.9500122070312,909.9500122070312,909.9500122070312,909.9500122070312,909.9500122070312,0
2026-01-16,896.4500122070312,896.4500122070312,915.0,893.7000122070312,910.5999755859375,2171062
