date_,adj close_are&m.ns,close_are&m.ns,high_are&m.ns,low_are&m.ns,open_are&m.ns,volume_are&m.ns
2025-04-15,983.69189453125,994.5999755859375,1007.9000244140625,988.0,1005.0,620242
2025-04-16,984.8787231445312,995.7999877929688,1002.7999877929688,992.5999755859375,999.9000244140625,429287
2025-04-17,1008.219970703125,1019.4000244140625,1033.0,994.0999755859375,999.9000244140625,884748
2025-04-21,1022.06640625,1033.4000244140625,1038.800048828125,1022.4000244140625,1030.0,374486
2025-04-22,1004.75830078125,1015.9000244140625,1041.0,1012.0,1036.0,589729
2025-04-23,998.8241577148438,1009.9000244140625,1028.699951171875,1002.0999755859375,1021.9000244140625,512948
2025-04-24,989.131591796875,1000.0999755859375,1018.7999877929688,998.0,1009.9000244140625,781951
2025-04-25,978.3511352539062,989.2000122070312,1005.0,969.2000122070312,998.0,652240
2025-04-28,973.70263671875,984.5,992.5,970.9000244140625,978.0,483425
2025-04-29,978.6478271484375,989.5,1007.7000122070312,986.0999755859375,988.7999877929688,357421
2025-04-30,961.2408447265625,971.9000244140625,991.7000122070312,967.7999877929688,989.5,503311
2025-05-02,953.7241821289062,964.2999877929688,982.0,961.5,970.0,625943
2025-05-05,962.9221801757812,973.5999755859375,980.0,966.9000244140625,974.0499877929688,422515
2025-05-06,935.5755004882812,945.9500122070312,985.0,908.9000244140625,973.5999755859375,578910
2025-05-07,932.1138305664062,942.4500122070312,948.5,921.1500244140625,923.0,457061
2025-05-08,952.6363525390625,963.2000122070312,1004.5,944.0,944.0,2230553
2025-05-09,943.33935546875,953.7999877929688,957.7000122070312,933.6500244140625,940.0,646531
2025-05-12,988.1920166015625,999.1500244140625,1004.0,981.0,984.9500122070312,673608
2025-05-13,1002.7307739257812,1013.8499755859375,1019.5999755859375,990.4000244140625,999.25,677931
2025-05-14,1001.1483764648438,1012.25,1026.5,1006.0,1013.8499755859375,570116
2025-05-15,1007.873779296875,1019.0499877929688,1035.9000244140625,1008.25,1014.9500122070312,398163
2025-05-16,1024.390625,1035.75,1055.800048828125,1019.0499877929688,1025.0,981546
2025-05-19,1023.2532348632812,1034.5999755859375,1061.9000244140625,1030.5,1050.0,632545
2025-05-20,1001.4945068359375,1012.5999755859375,1044.6500244140625,1008.0499877929688,1043.5,391956
2025-05-21,1004.1648559570312,1015.2999877929688,1021.3499755859375,1003.4000244140625,1010.5,302057
2025-05-22,1003.0275268554688,1014.1500244140625,1026.949951171875,1005.0499877929688,1010.0499877929688,325610
2025-05-23,1012.1265258789062,1023.3499755859375,1032.0,1009.0,1014.0999755859375,329254
2025-05-26,1038.3359375,1049.8499755859375,1060.0,1019.1500244140625,1024.0,856163
2025-05-27,1036.5556640625,1048.050048828125,1053.5,1035.5,1050.0,439235
2025-05-28,1045.555908203125,1057.1500244140625,1064.0999755859375,1044.25,1051.0,461324
2025-05-29,1077.4521484375,1089.4000244140625,1094.0,1048.0,1064.800048828125,1232891
2025-05-30,1019.4454345703125,1030.75,1056.449951171875,1025.0,1040.1500244140625,1882630
2025-06-02,1006.241943359375,1017.4000244140625,1037.0,1015.0,1035.9000244140625,693717
2025-06-03,994.2745361328125,1005.2999877929688,1023.9000244140625,1001.5,1018.7999877929688,639030
2025-06-04,987.5491943359375,998.5,1014.0,995.4000244140625,1005.2999877929688,499868
2025-06-05,989.329345703125,1000.2999877929688,1009.5999755859375,998.2000122070312,1004.7999877929688,502349
2025-06-06,989.131591796875,1000.0999755859375,1009.2999877929688,994.0,1004.0,424767
2025-06-09,1000.208740234375,1011.2999877929688,1019.0,1002.9000244140625,1005.0,460075
2025-06-10,1001.4945068359375,1012.5999755859375,1020.0,1008.0,1016.2000122070312,324858
2025-06-11,1004.75830078125,1015.9000244140625,1022.7000122070312,1004.0,1017.5,441987
2025-06-12,996.0548095703125,1007.0999755859375,1032.0,1001.0999755859375,1020.5,670903
2025-06-13,991.9009399414062,1002.9000244140625,1006.9000244140625,985.2000122070312,997.9000244140625,468366
2025-06-16,992.5932006835938,1003.5999755859375,1006.0,986.7000122070312,1000.0,388473
2025-06-17,985.1754760742188,996.0999755859375,1003.9000244140625,993.0,1003.0,272740
2025-06-18,979.6369018554688,990.5,999.7000122070312,986.2999877929688,994.7000122070312,355346
2025-06-19,975.384033203125,986.2000122070312,999.9000244140625,984.4000244140625,990.5,291223
2025-06-20,959.856201171875,970.5,991.5,961.9000244140625,982.0999755859375,1437892
2025-06-23,963.9112548828125,974.5999755859375,986.5,965.9000244140625,966.5999755859375,377261
2025-06-24,960.1529541015625,970.7999877929688,982.0,968.4000244140625,982.0,474817
2025-06-25,958.966064453125,969.5999755859375,979.7999877929688,967.0,975.0,440443
2025-06-26,958.5704956054688,969.2000122070312,979.0,966.5,974.4000244140625,397955
2025-06-27,951.449462890625,962.0,983.7999877929688,959.4000244140625,971.4000244140625,712918
2025-06-30,954.119873046875,964.7000122070312,977.0,963.0,968.9000244140625,626819
2025-07-01,950.658203125,961.2000122070312,969.75,960.0499877929688,966.0499877929688,418745
2025-07-02,944.9713134765625,955.4500122070312,968.3499755859375,951.5499877929688,966.0,505461
2025-07-03,948.432861328125,958.9500122070312,964.0,955.7999877929688,957.0,518559
2025-07-04,957.6309204101562,968.25,984.0,959.2000122070312,961.9000244140625,664783
2025-07-07,953.773681640625,964.3499755859375,974.2000122070312,960.5999755859375,970.0,646519
2025-07-08,954.0209350585938,964.5999755859375,966.9500122070312,956.0,964.3499755859375,444783
2025-07-09,967.6696166992188,978.4000244140625,981.0,961.7999877929688,965.5499877929688,546883
2025-07-10,973.6532592773438,984.4500122070312,996.0,976.4000244140625,984.0,1037438
2025-07-11,967.3234252929688,978.0499877929688,991.0,970.0,988.4500122070312,636446
2025-07-14,976.0269165039062,986.8499755859375,987.9000244140625,970.5499877929688,980.0,270144
2025-07-15,975.2356567382812,986.0499877929688,996.8499755859375,983.4500122070312,990.9500122070312,271485
2025-07-16,975.3346557617188,986.1500244140625,989.9500122070312,977.4000244140625,986.0499877929688,311997
2025-07-17,972.2191162109375,983.0,996.2999877929688,981.3499755859375,990.0,258217
2025-07-18,965.740966796875,976.4500122070312,990.5499877929688,972.7999877929688,984.0,255336
2025-07-21,991.9998168945312,1003.0,1022.0,971.5999755859375,978.5,1758730
2025-07-22,989.3788452148438,1000.3499755859375,1011.0,991.8499755859375,1011.0,491983
2025-07-23,1000.2581787109375,1011.3499755859375,1019.0,989.0,1000.3499755859375,610994
2025-07-24,998.8241577148438,1009.9000244140625,1033.25,1004.75,1019.0,873866
2025-07-25,983.7908325195312,994.7000122070312,1010.9000244140625,988.5,1010.0,553083
2025-07-28,961.636474609375,972.2999877929688,1002.4500122070312,968.0,994.7000122070312,557252
2025-07-29,982.1094970703125,993.0,1001.7999877929688,963.4500122070312,965.5999755859375,636722
2025-07-30,969.05419921875,979.7999877929688,1000.9500122070312,974.0999755859375,1000.5499877929688,247983
2025-07-31,953.0318603515625,963.5999755859375,975.0999755859375,960.3499755859375,975.0,425557
2025-08-01,948.55712890625,953.9000244140625,968.25,951.0,965.0999755859375,374294
2025-08-04,952.236328125,957.5999755859375,962.0499877929688,950.1500244140625,961.0,281483
2025-08-05,946.2202758789062,951.5499877929688,969.7999877929688,945.1500244140625,959.0,418082
2025-08-06,925.1887817382812,930.4000244140625,961.2999877929688,926.7999877929688,953.9500122070312,497377
2025-08-07,932.0003662109375,937.25,941.0,918.4000244140625,929.9500122070312,550739
2025-08-08,929.66357421875,934.9000244140625,941.7999877929688,925.5999755859375,941.5,364447
2025-08-11,949.849853515625,955.2000122070312,957.4000244140625,928.0,936.0,464655
2025-08-12,950.0487060546875,955.4000244140625,961.0,947.75,960.9500122070312,290628
2025-08-13,952.5844116210938,957.9500122070312,960.0,944.0499877929688,955.4000244140625,302590
2025-08-14,947.2643432617188,952.5999755859375,963.1500244140625,943.9000244140625,959.7999877929688,797279
2025-08-18,952.136962890625,957.5,964.25,946.6500244140625,960.0,676339
2025-08-19,984.9520874023438,990.5,1004.5499877929688,954.0999755859375,964.0499877929688,1743306
2025-08-20,982.6649780273438,988.2000122070312,1010.0,983.25,989.0999755859375,807277
2025-08-21,984.7532348632812,990.2999877929688,1004.0,984.0999755859375,995.4500122070312,573587
2025-08-22,982.217529296875,987.75,996.7000122070312,984.9500122070312,990.2999877929688,312387
2025-08-25,981.0242309570312,986.5499877929688,996.0,976.0,987.0,430558
2025-08-26,970.3841552734375,975.8499755859375,987.6500244140625,968.4500122070312,986.0,435715
2025-08-28,962.2798461914062,967.7000122070312,972.7000122070312,961.0499877929688,969.0,395585
2025-08-29,984.7034912109375,990.25,993.2000122070312,967.0,967.7000122070312,502928
2025-09-01,1006.0333862304688,1011.7000122070312,1023.2999877929688,984.0,991.0,1240361
2025-09-02,1012.7952880859375,1018.5,1034.199951171875,1012.3499755859375,1016.6500244140625,852567
2025-09-03,1015.9276733398438,1021.6500244140625,1032.449951171875,1001.0,1018.0,618711
2025-09-04,995.9899291992188,1001.5999755859375,1034.5,999.5,1033.699951171875,419169
2025-09-05,1012.5963745117188,1018.2999877929688,1032.800048828125,1001.0999755859375,1009.7999877929688,439313
2025-09-08,1030.6446533203125,1036.449951171875,1043.0,1013.5,1018.3499755859375,806791
2025-09-09,1016.72314453125,1022.4500122070312,1042.0,1020.0,1040.0,317735
2025-09-10,1028.6558837890625,1034.449951171875,1037.9000244140625,1021.7999877929688,1030.0,501713
2025-09-11,1045.809326171875,1051.699951171875,1055.0,1028.199951171875,1036.9000244140625,1090004
2025-09-12,1023.6838989257812,1029.449951171875,1057.3499755859375,1026.0,1055.0,528643
2025-09-15,1028.75537109375,1034.550048828125,1053.699951171875,1029.0,1031.9000244140625,324375
2025-09-16,1030.9429931640625,1036.75,1057.8499755859375,1033.6500244140625,1034.6500244140625,596371
2025-09-17,1025.424072265625,1031.199951171875,1044.0,1024.75,1041.949951171875,453412
2025-09-18,1025.175537109375,1030.949951171875,1037.0999755859375,1023.6500244140625,1034.800048828125,667394
2025-09-19,1013.83935546875,1019.5499877929688,1039.75,1013.0,1034.9000244140625,871471
2025-09-22,998.1776123046875,1003.7999877929688,1023.5499877929688,1000.2000122070312,1015.0499877929688,373878
2025-09-23,1003.00048828125,1008.6500244140625,1027.25,997.9500122070312,1002.9000244140625,678287
2025-09-24,997.0838012695312,1002.7000122070312,1018.5499877929688,993.0,1008.6500244140625,406969
2025-09-25,976.05224609375,981.5499877929688,999.5999755859375,976.0499877929688,997.0,481697
2025-09-26,972.2734985351562,977.75,983.3499755859375,968.0,981.5499877929688,440657
2025-09-29,986.642578125,992.2000122070312,1001.0499877929688,978.0999755859375,986.5999755859375,420368
2025-09-30,983.8085327148438,989.3499755859375,992.2000122070312,981.5999755859375,992.2000122070312,191039
2025-10-01,987.935302734375,993.5,997.1500244140625,985.0,989.25,224493
2025-10-03,993.4542236328125,999.0499877929688,1002.5999755859375,990.1500244140625,999.0,252640
2025-10-06,1000.1663818359375,1005.7999877929688,1012.0499877929688,990.3499755859375,1008.7999877929688,374505
2025-10-07,1001.0614013671875,1006.7000122070312,1012.0,1000.0,1007.75,270406
2025-10-08,1000.3652954101562,1006.0,1011.0,995.3499755859375,1007.0,280009
2025-10-09,992.11181640625,997.7000122070312,1015.5999755859375,992.0,1006.0,446426
2025-10-10,1000.0172729492188,1005.6500244140625,1007.0,992.75,997.7000122070312,293575
2025-10-13,991.9625854492188,997.5499877929688,1003.5499877929688,989.0,1003.5499877929688,307526
2025-10-14,994.6475219726562,1000.25,1003.4500122070312,984.0,999.9500122070312,398331
2025-10-15,986.3939819335938,991.9500122070312,1005.9000244140625,985.0999755859375,999.0,341876
2025-10-16,991.0676879882812,996.6500244140625,1003.0999755859375,990.25,992.0,170009
2025-10-17,988.9794311523438,994.5499877929688,999.0,990.5,995.0,252738
2025-10-20,981.6705932617188,987.2000122070312,998.0,985.2000122070312,990.2000122070312,325300
2025-10-21,991.3162841796875,996.9000244140625,999.9500122070312,992.1500244140625,994.9500122070312,93133
2025-10-23,992.1614990234375,997.75,1004.0499877929688,991.0499877929688,997.0499877929688,299911
2025-10-24,991.216796875,996.7999877929688,998.75,988.0,995.0,229676
2025-10-27,996.3379516601562,1001.9500122070312,1004.0,994.2000122070312,996.7999877929688,308511
2025-10-28,998.3267822265625,1003.9500122070312,1012.6500244140625,999.0,1000.0,235424
2025-10-29,1007.6243896484375,1013.2999877929688,1015.0,1003.1500244140625,1015.0,315402
2025-10-30,1010.7567749023438,1016.4500122070312,1019.5499877929688,1008.7000122070312,1014.5,228160
2025-10-31,999.122314453125,1004.75,1023.0,999.7999877929688,1018.6500244140625,349272
2025-11-03,1004.541748046875,1010.2000122070312,1013.4000244140625,1001.0999755859375,1001.0999755859375,255541
2025-11-04,984.5543212890625,990.0999755859375,1015.0,987.7999877929688,1015.0,415538
2025-11-06,983.659423828125,989.2000122070312,999.2000122070312,975.5999755859375,990.0999755859375,368143
2025-11-07,974.6103515625,980.0999755859375,994.0,970.0999755859375,990.7000122070312,459196
2025-11-10,958.6005249023438,964.0,988.7000122070312,957.0,981.0,782576
2025-11-11,955.2195434570312,960.5999755859375,972.9000244140625,958.0999755859375,965.4000244140625,424091
2025-11-12,958.699951171875,964.0999755859375,971.4000244140625,959.2999877929688,965.5,601037
2025-11-13,966.9000244140625,966.9000244140625,974.0,962.7000122070312,965.0,303294
2025-11-14,965.7999877929688,965.7999877929688,971.9000244140625,961.2000122070312,966.9000244140625,290493
2025-11-17,965.0999755859375,965.0999755859375,969.0999755859375,961.2999877929688,967.0,258814
2025-11-18,956.0999755859375,956.0999755859375,968.0,951.0,965.5999755859375,415242
2025-11-19,960.0999755859375,960.0999755859375,962.4000244140625,950.0,956.0999755859375,178153
2025-11-20,968.5999755859375,968.5999755859375,970.7000122070312,956.7999877929688,969.0,271446
2025-11-21,953.7999877929688,953.7999877929688,968.5999755859375,951.0999755859375,968.5999755859375,308858
2025-11-24,954.4000244140625,954.4000244140625,958.5,940.2000122070312,955.0,310070
2025-11-25,945.5999755859375,945.5999755859375,954.4000244140625,941.2000122070312,954.4000244140625,218707
2025-11-26,949.7999877929688,949.7999877929688,951.5,941.0,946.0,146017
2025-11-27,945.2999877929688,945.2999877929688,957.0,941.9000244140625,951.9000244140625,275475
2025-11-28,951.9000244140625,951.9000244140625,953.9000244140625,942.0,945.2999877929688,138465
2025-12-01,950.4500122070312,950.4500122070312,956.9500122070312,949.0,951.9000244140625,151328
2025-12-02,950.5999755859375,950.5999755859375,954.9000244140625,948.5,950.4500122070312,127859
2025-12-03,945.6500244140625,945.6500244140625,953.6500244140625,945.0,950.0,192116
2025-12-04,940.2999877929688,940.2999877929688,949.9000244140625,939.6500244140625,947.3499755859375,137906
2025-12-05,945.5999755859375,945.5999755859375,947.0,935.0,941.9500122070312,146368
2025-12-08,927.7999877929688,927.7999877929688,948.7000122070312,925.0999755859375,945.0,283075
2025-12-09,938.0,938.0,942.0,911.1500244140625,927.7999877929688,257013
2025-12-10,945.1500244140625,945.1500244140625,952.0,932.2000122070312,937.9500122070312,251080
2025-12-11,931.25,931.25,947.9000244140625,927.2000122070312,947.9000244140625,341192
2025-12-12,930.5499877929688,930.5499877929688,936.4000244140625,928.0,932.2000122070312,136833
2025-12-15,935.7000122070312,935.7000122070312,938.0,922.0,930.5499877929688,190094
2025-12-16,921.6500244140625,921.6500244140625,936.0,920.5,935.6500244140625,189860
2025-12-17,925.1500244140625,925.1500244140625,928.2000122070312,920.7999877929688,922.0,161202
2025-12-18,924.1500244140625,924.1500244140625,925.5499877929688,912.0499877929688,922.0,294086
2025-12-19,925.5499877929688,925.5499877929688,932.0,919.0,925.0,208841
2025-12-22,927.4500122070312,927.4500122070312,933.8499755859375,925.0,926.9500122070312,120577
2025-12-23,932.0499877929688,932.0499877929688,938.0,924.75,928.9500122070312,184399
2025-12-24,925.3499755859375,925.3499755859375,937.2000122070312,923.7999877929688,936.5999755859375,174716
2025-12-26,920.4000244140625,920.4000244140625,927.5,919.0999755859375,925.3499755859375,150785
2025-12-29,905.7999877929688,905.7999877929688,920.0,903.0,918.0,327923
2025-12-30,894.9000244140625,894.9000244140625,910.0,892.0999755859375,906.0,377435
2025-12-31,909.5499877929688,909.5499877929688,913.8499755859375,893.5499877929688,896.0,197031
2026-01-01,927.7999877929688,927.7999877929688,931.9000244140625,904.0499877929688,914.0499877929688,342003
2026-01-02,928.2999877929688,928.2999877929688,933.5,920.0,928.0,256457
2026-01-05,925.8499755859375,925.8499755859375,943.0,921.25,928.25,422326
2026-01-06,919.5,919.5,932.3499755859375,916.5999755859375,930.0,132894
2026-01-07,919.5,919.5,923.0,913.6500244140625,917.5,160648
2026-01-08,914.4500122070312,914.4500122070312,928.0,910.0,920.9000244140625,164741
2026-01-09,896.7999877929688,896.7999877929688,918.0,895.0,911.4500122070312,278506
2026-01-12,888.6500244140625,888.6500244140625,896.0,876.75,893.0,343922
2026-01-13,881.8499755859375,881.8499755859375,895.5999755859375,880.0,888.6500244140625,185045
2026-01-14,874.0999755859375,874.0999755859375,882.4500122070312,865.9000244140625,880.0,397761
2026-01-16,879.0499877929688,879.0499877929688,884.0,872.0999755859375,874.0,313810
