date_,adj close_dcmshriram.ns,close_dcmshriram.ns,high_dcmshriram.ns,low_dcmshriram.ns,open_dcmshriram.ns,volume_dcmshriram.ns
2024-03-27,849.6694946289062,860.4500122070312,882.0,854.0,871.0,59630
2024-03-28,843.5471801757812,854.25,874.6500244140625,832.4000244140625,860.4500122070312,53995
2024-04-01,876.9237060546875,888.0499877929688,899.9000244140625,855.0999755859375,855.0999755859375,69925
2024-04-02,890.8471069335938,902.1500244140625,914.0,887.7999877929688,887.7999877929688,53084
2024-04-03,900.8699340820312,912.2999877929688,917.3499755859375,896.9000244140625,903.8499755859375,23301
2024-04-04,930.5433959960938,942.3499755859375,948.0,905.7999877929688,918.4500122070312,82038
2024-04-05,929.062255859375,940.8499755859375,955.0,934.7999877929688,949.0999755859375,24860
2024-04-08,922.1005859375,933.7999877929688,947.5499877929688,926.0499877929688,940.8499755859375,20349
2024-04-09,942.541259765625,954.5,961.0,931.0,942.7000122070312,64391
2024-04-10,961.8463134765625,974.0499877929688,988.4500122070312,950.0,954.5,143547
2024-04-12,944.0718383789062,956.0499877929688,990.0,949.0,974.0499877929688,88744
2024-04-15,911.8802490234375,923.4500122070312,938.9000244140625,914.5999755859375,920.0,42800
2024-04-16,906.49853515625,918.0,940.0499877929688,916.2000122070312,927.0,25982
2024-04-18,914.4476318359375,926.0499877929688,940.0,910.0499877929688,910.0499877929688,32207
2024-04-19,899.7837524414062,911.2000122070312,928.0,908.25,928.0,23158
2024-04-22,906.94287109375,918.4500122070312,929.0999755859375,915.0,915.75,19513
2024-04-23,899.0431518554688,910.4500122070312,924.7000122070312,908.4000244140625,924.7000122070312,18924
2024-04-24,898.253173828125,909.6500244140625,916.75,906.25,916.75,40718
2024-04-25,892.5752563476562,903.9000244140625,918.5499877929688,900.0,915.9000244140625,25766
2024-04-26,944.5654907226562,956.5499877929688,987.0,905.0499877929688,905.0499877929688,323104
2024-04-29,945.552978515625,957.5499877929688,975.4500122070312,952.0,957.0499877929688,57453
2024-04-30,953.7984008789062,965.9000244140625,970.0,952.75,957.5,49732
2024-05-02,952.3172607421875,964.4000244140625,982.0,960.0999755859375,966.0,53503
2024-05-03,954.2921142578125,966.4000244140625,975.0,947.0499877929688,965.0,46541
2024-05-06,1002.5794677734375,1015.2999877929688,1029.5,968.7999877929688,986.6500244140625,443072
2024-05-07,962.9818725585938,975.2000122070312,984.9000244140625,938.2000122070312,955.0,595734
2024-05-08,987.2243041992188,999.75,1004.4000244140625,975.0499877929688,975.0499877929688,164158
2024-05-09,978.8801879882812,991.2999877929688,1029.949951171875,976.2999877929688,1004.6500244140625,161047
2024-05-10,963.0806274414062,975.2999877929688,998.0,959.4000244140625,988.0499877929688,57231
2024-05-13,963.3275146484375,975.5499877929688,983.4000244140625,970.0999755859375,980.2000122070312,34020
2024-05-14,964.3150024414062,976.5499877929688,987.0,976.0,980.0,29463
2024-05-15,981.743896484375,994.2000122070312,1008.9500122070312,972.0,984.5999755859375,61220
2024-05-16,975.5227661132812,987.9000244140625,1006.0,981.0,985.2000122070312,50517
2024-05-17,984.8543090820312,997.3499755859375,1004.9500122070312,986.1500244140625,991.0,26630
2024-05-21,994.3341064453125,1006.9500122070312,1015.9000244140625,983.0999755859375,1002.8499755859375,56549
2024-05-22,983.6199951171875,996.0999755859375,1008.0999755859375,990.75,1004.75,46579
2024-05-23,977.3989868164062,989.7999877929688,1002.9500122070312,985.0,997.5,16195
2024-05-24,972.9553833007812,985.2999877929688,993.0,974.2000122070312,993.0,42369
2024-05-27,980.1638793945312,992.5999755859375,1003.0499877929688,985.0,985.0999755859375,107396
2024-05-28,969.5485229492188,981.8499755859375,999.0,976.0,998.0,39760
2024-05-29,971.671630859375,984.0,988.0,981.0,985.0999755859375,23610
2024-05-30,974.634033203125,987.0,993.0,978.0,985.0,46778
2024-05-31,985.6937255859375,998.2000122070312,1002.0,978.0,987.8499755859375,78291
2024-06-03,968.2155151367188,980.5,1010.5,976.0,1010.5,39939
2024-06-04,891.9827270507812,903.2999877929688,987.1500244140625,886.3499755859375,985.0,56370
2024-06-05,903.387939453125,914.8499755859375,924.9500122070312,893.1500244140625,905.0,70099
2024-06-06,923.7792358398438,935.5,987.0,921.0,921.0,37648
2024-06-07,976.3128051757812,988.7000122070312,1004.5,944.7000122070312,945.9000244140625,86237
2024-06-10,982.7313232421875,995.2000122070312,1009.0,985.4000244140625,997.0,64318
2024-06-11,977.2508544921875,989.6500244140625,1006.6500244140625,986.5,995.4000244140625,30092
2024-06-12,978.97900390625,991.4000244140625,1004.2999877929688,982.4000244140625,985.4000244140625,39128
2024-06-13,1044.1519775390625,1057.4000244140625,1062.75,992.8499755859375,996.4000244140625,528052
2024-06-14,1027.5625,1040.5999755859375,1102.0,1035.050048828125,1060.0,362830
2024-06-18,1002.5300903320312,1015.25,1049.0,1011.75,1042.0,87869
2024-06-19,1024.846923828125,1037.8499755859375,1059.9000244140625,1014.0999755859375,1037.699951171875,136330
2024-06-20,1028.204345703125,1041.25,1055.9000244140625,1030.050048828125,1040.0,67096
2024-06-21,1005.0974731445312,1017.8499755859375,1048.300048828125,1007.0,1048.300048828125,42243
2024-06-24,989.9891357421875,1002.5499877929688,1023.5499877929688,998.2000122070312,1023.5499877929688,24333
2024-06-25,983.2743530273438,995.75,1021.6500244140625,988.8499755859375,1002.0,49134
2024-06-26,990.9766235351562,1003.5499877929688,1012.0,992.0499877929688,999.6500244140625,27874
2024-06-27,969.9435424804688,982.25,1019.9000244140625,980.0,1010.75,53074
2024-06-28,992.7047119140625,1005.2999877929688,1014.5,981.0,988.9000244140625,45056
2024-07-01,993.0997314453125,1005.7000122070312,1010.3499755859375,986.3499755859375,1010.3499755859375,27306
2024-07-02,993.2973022460938,1005.9000244140625,1014.9500122070312,1000.3499755859375,1014.9500122070312,23784
2024-07-03,1002.9744873046875,1015.7000122070312,1033.949951171875,1003.0,1010.0,44491
2024-07-04,996.30908203125,1008.9500122070312,1019.9500122070312,1004.5,1015.0,33065
2024-07-05,1003.6656494140625,1016.4000244140625,1039.9000244140625,1003.0,1010.0,40227
2024-07-08,977.2508544921875,989.6500244140625,1024.0,983.7999877929688,1020.0,59056
2024-07-09,989.1812133789062,999.0999755859375,1011.9500122070312,986.6500244140625,987.0,48142
2024-07-10,973.2905883789062,983.0499877929688,1004.25,965.0499877929688,999.0999755859375,71323
2024-07-11,991.7554321289062,1001.7000122070312,1008.4000244140625,984.25,988.0,45626
2024-07-12,983.042724609375,992.9000244140625,1006.0,990.0,1004.0,32654
2024-07-15,987.2506103515625,997.1500244140625,1011.7000122070312,986.0,992.9000244140625,42389
2024-07-16,997.3493041992188,1007.3499755859375,1025.0,997.2000122070312,998.0,48371
2024-07-18,995.6166381835938,1005.5999755859375,1018.0,997.0999755859375,1007.3499755859375,45196
2024-07-19,965.6174926757812,975.2999877929688,1010.6500244140625,968.0,1005.5999755859375,30042
2024-07-22,991.2108764648438,1001.1500244140625,1006.0999755859375,961.0,969.9500122070312,45257
2024-07-23,1002.2996215820312,1012.3499755859375,1027.5999755859375,979.4000244140625,991.2000122070312,92282
2024-07-24,1016.5567016601562,1026.75,1035.0,1008.0,1020.7000122070312,127569
2024-07-25,1025.665283203125,1035.949951171875,1043.0999755859375,1014.2999877929688,1025.0,59583
2024-07-26,1022.4972534179688,1032.75,1041.0,1026.699951171875,1041.0,39639
2024-07-29,1041.655029296875,1052.0999755859375,1063.0,1032.949951171875,1037.0,93834
2024-07-30,1051.5557861328125,1062.0999755859375,1093.0,1035.050048828125,1052.050048828125,107879
2024-07-31,1049.08056640625,1059.5999755859375,1078.0,1052.3499755859375,1065.0,44061
2024-08-01,1051.50634765625,1062.050048828125,1072.4000244140625,1051.9000244140625,1063.0,42121
2024-08-02,1048.338134765625,1058.8499755859375,1074.949951171875,1030.550048828125,1055.0999755859375,135342
2024-08-05,1037.7442626953125,1048.1500244140625,1050.0,1006.1500244140625,1050.0,125473
2024-08-06,1054.7239990234375,1065.300048828125,1142.6500244140625,1052.0,1055.800048828125,369743
2024-08-07,1080.4163818359375,1091.25,1120.199951171875,1060.0,1070.3499755859375,365180
2024-08-08,1139.4246826171875,1150.8499755859375,1188.0,1093.199951171875,1100.5,968417
2024-08-09,1124.3756103515625,1135.6500244140625,1174.4000244140625,1129.0,1153.949951171875,171469
2024-08-12,1123.781494140625,1135.050048828125,1178.949951171875,1127.4000244140625,1135.6500244140625,118611
2024-08-13,1104.32666015625,1115.4000244140625,1138.25,1104.199951171875,1134.0,52520
2024-08-14,1075.3173828125,1086.0999755859375,1120.0,1080.0,1120.0,149670
2024-08-16,1074.5255126953125,1085.300048828125,1101.949951171875,1073.75,1093.949951171875,97251
2024-08-19,1131.1080322265625,1142.449951171875,1156.0,1085.300048828125,1085.300048828125,117808
2024-08-20,1143.9295654296875,1155.4000244140625,1184.0,1132.3499755859375,1154.8499755859375,204722
2024-08-21,1138.3851318359375,1149.800048828125,1198.699951171875,1133.0,1155.4000244140625,183207
2024-08-22,1151.156982421875,1162.699951171875,1188.0,1147.5999755859375,1149.0,106022
2024-08-23,1165.315185546875,1177.0,1180.5999755859375,1145.1500244140625,1163.0,91565
2024-08-26,1132.7911376953125,1144.1500244140625,1185.0,1140.6500244140625,1185.0,48160
2024-08-27,1137.494140625,1148.9000244140625,1195.75,1144.0,1150.0,146497
2024-08-28,1128.6328125,1139.949951171875,1167.949951171875,1135.050048828125,1152.0,52461
2024-08-29,1109.2274169921875,1120.3499755859375,1145.6500244140625,1111.75,1145.6500244140625,327864
2024-08-30,1141.206787109375,1152.6500244140625,1187.050048828125,1126.0,1130.0,454400
2024-09-02,1136.801025390625,1148.199951171875,1210.0,1143.0,1152.0,330867
2024-09-03,1128.8804931640625,1140.199951171875,1159.300048828125,1137.3499755859375,1148.199951171875,44437
2024-09-04,1123.1873779296875,1134.449951171875,1154.5,1121.050048828125,1121.050048828125,56551
2024-09-05,1116.801513671875,1128.0,1159.3499755859375,1123.300048828125,1137.0,69002
2024-09-06,1111.90087890625,1123.050048828125,1140.699951171875,1116.050048828125,1129.0,45351
2024-09-09,1117.9896240234375,1129.199951171875,1137.25,1105.0,1128.699951171875,42999
2024-09-10,1121.50439453125,1132.75,1149.4000244140625,1122.0,1129.199951171875,92713
2024-09-11,1087.29736328125,1098.199951171875,1138.449951171875,1088.300048828125,1133.0,71329
2024-09-12,1088.3863525390625,1099.300048828125,1107.8499755859375,1091.0,1100.0,39860
2024-09-13,1070.8126220703125,1081.550048828125,1110.0,1076.6500244140625,1100.0,87036
2024-09-16,1071.5552978515625,1082.300048828125,1102.75,1079.199951171875,1087.0,44685
2024-09-17,1070.11962890625,1080.8499755859375,1094.800048828125,1070.0999755859375,1089.6500244140625,50565
2024-09-18,1079.0302734375,1089.8499755859375,1093.550048828125,1078.75,1080.0999755859375,45857
2024-09-19,1077.941162109375,1088.75,1098.949951171875,1077.449951171875,1090.050048828125,52411
2024-09-20,1069.32763671875,1080.050048828125,1090.1500244140625,1072.4000244140625,1072.4000244140625,97749
2024-09-23,1084.5250244140625,1095.4000244140625,1124.8499755859375,1080.050048828125,1080.050048828125,88344
2024-09-24,1061.7041015625,1072.3499755859375,1102.75,1068.0,1099.0,51257
2024-09-25,1075.218505859375,1086.0,1089.9000244140625,1056.699951171875,1080.199951171875,60240
2024-09-26,1043.833251953125,1054.300048828125,1086.0,1050.050048828125,1086.0,28300
2024-09-27,1024.081298828125,1034.3499755859375,1080.800048828125,1015.4000244140625,1050.5,290716
2024-09-30,1025.0712890625,1035.3499755859375,1047.5999755859375,1028.449951171875,1034.3499755859375,36800
2024-10-01,1046.555908203125,1057.050048828125,1066.949951171875,1033.0,1036.0,47188
2024-10-03,1021.7546997070312,1032.0,1048.8499755859375,1024.949951171875,1037.0,65708
2024-10-04,1004.5272827148438,1014.5999755859375,1048.199951171875,1009.5499877929688,1027.4000244140625,32741
2024-10-07,969.082763671875,978.7999877929688,1019.5499877929688,953.5499877929688,1000.0999755859375,67197
2024-10-08,982.1517333984375,992.0,998.5,970.7000122070312,983.0,28149
2024-10-09,1001.9036254882812,1011.9500122070312,1016.0,992.3499755859375,992.9000244140625,30402
2024-10-10,1004.4777221679688,1014.5499877929688,1028.0999755859375,1009.0999755859375,1017.0499877929688,30516
2024-10-11,1008.1410522460938,1018.25,1036.300048828125,1003.8499755859375,1018.0,42837
2024-10-14,1003.3887939453125,1013.4500122070312,1035.300048828125,1002.5,1015.0,28423
2024-10-15,1047.9420166015625,1058.449951171875,1065.0,1009.5,1009.5,73794
2024-10-16,1110.613525390625,1121.75,1153.300048828125,1040.4000244140625,1057.0,383595
2024-10-17,1109.7720947265625,1120.9000244140625,1154.949951171875,1111.0,1129.6500244140625,124901
2024-10-18,1090.267578125,1101.199951171875,1116.300048828125,1084.9000244140625,1099.0,25678
2024-10-21,1086.3568115234375,1097.25,1138.0,1083.0999755859375,1108.6500244140625,67336
2024-10-22,1044.1302490234375,1054.5999755859375,1105.699951171875,1026.949951171875,1105.699951171875,78006
2024-10-23,1045.912353515625,1056.4000244140625,1070.800048828125,1023.5499877929688,1041.25,39497
2024-10-24,1033.783935546875,1044.1500244140625,1071.25,1039.25,1059.6500244140625,24734
2024-10-25,984.52783203125,994.4000244140625,1044.1500244140625,983.2000122070312,1044.1500244140625,51906
2024-10-28,997.3988647460938,1007.4000244140625,1023.9500122070312,979.0999755859375,1004.0,43579
2024-10-29,1001.1116333007812,1011.1500244140625,1017.4500122070312,993.0,1009.0,39596
2024-10-30,1034.9720458984375,1045.3499755859375,1050.0,1011.0,1018.5,42673
2024-10-31,1037.7442626953125,1048.1500244140625,1150.0,1028.949951171875,1100.0,781008
2024-11-01,1055.4169921875,1066.0,1075.0,1050.0,1050.0,15386
2024-11-04,1041.9024658203125,1052.3499755859375,1063.25,1011.0499877929688,1050.0,86174
2024-11-05,1039.575927734375,1050.0,1064.0,1038.0,1057.300048828125,48263
2024-11-06,1106.108642578125,1117.199951171875,1145.0,1045.25,1049.1500244140625,226976
2024-11-07,1242.540771484375,1255.0,1275.0,1126.050048828125,1129.9000244140625,1764923
2024-11-08,1229.86767578125,1242.199951171875,1325.0,1226.3499755859375,1255.0,1177745
2024-11-11,1249.403564453125,1259.9000244140625,1271.949951171875,1225.25,1242.9000244140625,322791
2024-11-12,1234.3797607421875,1244.75,1299.5999755859375,1232.3499755859375,1256.949951171875,252190
2024-11-13,1177.259765625,1187.1500244140625,1244.1500244140625,1180.050048828125,1244.0,118358
2024-11-14,1291.4007568359375,1302.25,1313.9000244140625,1168.300048828125,1190.0,867058
2024-11-18,1310.688720703125,1321.699951171875,1339.550048828125,1273.3499755859375,1308.25,533024
2024-11-19,1286.4920654296875,1297.300048828125,1371.0999755859375,1280.0999755859375,1328.25,414513
2024-11-21,1282.029541015625,1292.800048828125,1311.1500244140625,1264.0,1299.9000244140625,194366
2024-11-22,1240.131591796875,1250.550048828125,1299.949951171875,1246.800048828125,1296.449951171875,103095
2024-11-25,1213.70361328125,1223.9000244140625,1289.0,1181.550048828125,1252.0,873161
2024-11-26,1150.0880126953125,1159.75,1205.1500244140625,1152.6500244140625,1188.0,201919
2024-11-27,1130.6513671875,1140.1500244140625,1168.4000244140625,1124.75,1161.9000244140625,120098
2024-11-28,1109.4791259765625,1118.800048828125,1150.449951171875,1114.1500244140625,1134.0,65302
2024-11-29,1143.8900146484375,1153.5,1160.0,1105.050048828125,1122.0,152007
2024-12-02,1128.916015625,1138.4000244140625,1169.949951171875,1126.0,1157.0,107794
2024-12-03,1136.2542724609375,1145.800048828125,1164.9000244140625,1137.949951171875,1144.0,82103
2024-12-04,1108.884033203125,1118.199951171875,1153.800048828125,1114.0,1146.8499755859375,119027
2024-12-05,1112.1070556640625,1121.449951171875,1128.300048828125,1104.0,1123.0,68570
2024-12-06,1083.6959228515625,1092.800048828125,1129.0,1085.0,1129.0,81689
2024-12-09,1075.8121337890625,1084.8499755859375,1100.0,1081.050048828125,1082.5,49449
2024-12-10,1095.49658203125,1104.699951171875,1127.0,1088.0,1088.0,157362
2024-12-11,1099.066650390625,1108.300048828125,1126.75,1100.300048828125,1124.3499755859375,51793
2024-12-12,1088.75341796875,1097.9000244140625,1114.0,1085.4000244140625,1114.0,43147
2024-12-13,1074.1756591796875,1083.199951171875,1105.199951171875,1077.8499755859375,1103.0,42971
2024-12-16,1085.084228515625,1094.199951171875,1102.949951171875,1080.3499755859375,1083.199951171875,57695
2024-12-17,1070.7545166015625,1079.75,1102.050048828125,1075.3499755859375,1094.199951171875,37908
2024-12-18,1078.043212890625,1087.0999755859375,1095.949951171875,1072.0,1079.75,38837
2024-12-19,1073.7294921875,1082.75,1089.9000244140625,1061.0,1061.0,62001
2024-12-20,1056.9207763671875,1065.800048828125,1091.949951171875,1058.0999755859375,1085.0,65692
2024-12-23,1061.3336181640625,1070.25,1075.050048828125,1014.9500122070312,1065.800048828125,94585
2024-12-24,1087.7120361328125,1096.8499755859375,1100.0,1052.6500244140625,1072.0,72641
2024-12-26,1078.9853515625,1088.050048828125,1103.9000244140625,1072.5999755859375,1096.8499755859375,39084
2024-12-27,1080.6217041015625,1089.699951171875,1100.0,1078.9000244140625,1092.449951171875,34790
2024-12-30,1078.4896240234375,1087.550048828125,1096.800048828125,1072.699951171875,1090.0,72250
2024-12-31,1142.3529052734375,1151.949951171875,1173.0,1073.9000244140625,1087.550048828125,202097
2025-01-01,1109.4296875,1118.75,1166.0,1111.199951171875,1144.0,44395
2025-01-02,1116.0240478515625,1125.4000244140625,1139.0,1108.0999755859375,1127.1500244140625,31833
2025-01-03,1127.3292236328125,1136.800048828125,1163.449951171875,1125.0,1125.0,86942
2025-01-06,1050.970703125,1059.800048828125,1149.0,1048.0,1137.0,132612
2025-01-07,1074.5228271484375,1083.550048828125,1088.800048828125,1041.949951171875,1048.0,43396
2025-01-08,1050.127685546875,1058.949951171875,1090.699951171875,1052.0999755859375,1078.5,25935
2025-01-09,1063.1187744140625,1072.050048828125,1081.0,1052.050048828125,1055.0,37102
2025-01-10,1059.9453125,1068.8499755859375,1077.8499755859375,1050.199951171875,1060.050048828125,72162
2025-01-13,1028.75732421875,1037.4000244140625,1073.1500244140625,1010.0,1061.8499755859375,61197
2025-01-14,1038.12841796875,1046.8499755859375,1056.300048828125,1021.8499755859375,1021.8499755859375,19154
2025-01-15,1035.252685546875,1043.949951171875,1062.0,1037.0,1041.550048828125,24303
2025-01-16,1053.8465576171875,1062.699951171875,1071.9000244140625,1044.0,1044.0,25429
2025-01-17,1090.7861328125,1099.949951171875,1111.0,1054.1500244140625,1069.800048828125,45969
2025-01-20,1101.744140625,1111.0,1129.9000244140625,1073.5999755859375,1129.9000244140625,117737
2025-01-21,1106.6033935546875,1115.9000244140625,1123.949951171875,1094.449951171875,1119.050048828125,45195
2025-01-22,1109.1319580078125,1118.449951171875,1130.0,1073.5999755859375,1114.5,63914
2025-01-23,1160.897216796875,1170.6500244140625,1180.0,1096.050048828125,1101.6500244140625,85921
2025-01-24,1145.0313720703125,1151.0999755859375,1167.0999755859375,1129.550048828125,1148.0,50556
2025-01-27,1190.58984375,1196.9000244140625,1209.4000244140625,1070.0,1133.8499755859375,117789
2025-01-28,1178.8023681640625,1185.050048828125,1210.949951171875,1137.9000244140625,1199.5,127537
2025-01-29,1149.4580078125,1155.550048828125,1209.0,1145.0999755859375,1196.449951171875,80822
2025-01-30,1128.0712890625,1134.050048828125,1165.699951171875,1130.0,1145.199951171875,29657
2025-01-31,1163.085693359375,1169.25,1184.25,1108.25,1134.050048828125,56996
2025-02-01,1135.48193359375,1141.5,1168.0,1126.449951171875,1168.0,17816
2025-02-03,1094.4493408203125,1100.25,1144.449951171875,1089.0,1141.5,67237
2025-02-04,1071.5208740234375,1077.199951171875,1115.0,1074.0,1103.0,30028
2025-02-05,1046.1055908203125,1051.6500244140625,1088.9000244140625,1038.5,1068.050048828125,65671
2025-02-06,1071.0235595703125,1076.699951171875,1083.75,1032.4000244140625,1049.949951171875,48485
2025-02-07,1054.2623291015625,1059.8499755859375,1090.5,1049.0,1076.699951171875,27552
2025-02-10,1057.1470947265625,1062.75,1071.050048828125,1043.050048828125,1063.0,26994
2025-02-11,1048.592529296875,1054.1500244140625,1066.949951171875,1040.6500244140625,1048.550048828125,21063
2025-02-12,1057.29638671875,1062.9000244140625,1078.0,1002.2000122070312,1051.1500244140625,54214
2025-02-13,1056.9482421875,1062.550048828125,1074.550048828125,1036.0,1052.0,25788
2025-02-14,1050.731201171875,1056.300048828125,1062.550048828125,1027.550048828125,1062.550048828125,33372
2025-02-17,1038.9932861328125,1044.5,1060.0,1021.5499877929688,1056.300048828125,41524
2025-02-18,1016.8109130859375,1022.2000122070312,1044.449951171875,1015.1500244140625,1040.0,16165
2025-02-19,1016.2140502929688,1021.5999755859375,1029.25,1002.2000122070312,1002.2999877929688,21546
2025-02-20,1026.211181640625,1031.6500244140625,1037.5,1003.0,1003.0,14983
2025-02-21,1007.5101318359375,1012.8499755859375,1048.050048828125,991.5499877929688,1038.0,38970
2025-02-24,977.5689086914062,982.75,1012.8499755859375,956.0499877929688,1012.8499755859375,77854
2025-02-25,945.8370361328125,950.8499755859375,991.4000244140625,944.0999755859375,971.9500122070312,36144
2025-02-27,939.86865234375,944.8499755859375,958.0999755859375,926.0999755859375,948.0,23299
2025-02-28,952.9493408203125,958.0,969.2999877929688,914.2000122070312,935.0,67127
2025-03-03,918.730712890625,923.5999755859375,972.0,915.0,958.0,47948
2025-03-04,1008.1567993164062,1013.5,1042.550048828125,902.5999755859375,923.5999755859375,456177
2025-03-05,1020.7401123046875,1026.1500244140625,1038.4000244140625,975.0,983.7999877929688,95929
2025-03-06,1037.7000732421875,1043.199951171875,1058.0,1020.0,1020.0,40343
2025-03-07,1033.02490234375,1038.5,1078.800048828125,1030.0,1037.949951171875,48849
2025-03-10,1013.1801147460938,1018.5499877929688,1057.9000244140625,1010.0999755859375,1046.1500244140625,32267
2025-03-11,1017.1590576171875,1022.5499877929688,1030.449951171875,987.0,1018.5499877929688,31570
2025-03-12,1016.3135375976562,1021.7000122070312,1026.699951171875,996.2000122070312,1022.4500122070312,40164
2025-03-13,981.5477905273438,986.75,1031.3499755859375,950.0,1021.75,147013
2025-03-17,982.7911987304688,988.0,1002.0999755859375,970.75,970.75,30734
2025-03-18,982.7911987304688,988.0,988.0,988.0,988.0,0
2025-03-19,1017.2088012695312,1022.5999755859375,1034.0,991.2000122070312,991.2000122070312,48447
2025-03-20,1056.1026611328125,1061.699951171875,1071.0,1017.0499877929688,1029.449951171875,91397
2025-03-21,1125.335693359375,1131.300048828125,1149.9000244140625,1059.550048828125,1070.0999755859375,101384
2025-03-24,1103.0040283203125,1108.8499755859375,1150.0,1095.0999755859375,1145.25,72270
2025-03-25,1052.5216064453125,1058.0999755859375,1114.9000244140625,1050.25,1106.5,68212
2025-03-26,1039.9881591796875,1045.5,1070.0,1036.5,1067.949951171875,41182
2025-03-27,1098.0303955078125,1103.8499755859375,1188.5,986.75,1045.5,414109
2025-03-28,1073.460693359375,1079.1500244140625,1233.300048828125,1063.0,1103.8499755859375,719595
2025-04-01,1040.9827880859375,1046.5,1098.449951171875,1041.0,1078.0,50743
2025-04-02,1072.1177978515625,1077.800048828125,1086.5,1036.199951171875,1046.5,154119
2025-04-03,1074.554931640625,1080.25,1087.8499755859375,1062.6500244140625,1065.6500244140625,53864
