date_,adj close_trent.ns,close_trent.ns,high_trent.ns,low_trent.ns,open_trent.ns,volume_trent.ns
2024-05-23,4694.48291015625,4698.5498046875,4712.0,4608.0498046875,4653.0,459499
2024-05-24,4711.318359375,4715.39990234375,4777.89990234375,4654.10009765625,4708.0,549566
2024-05-27,4677.947265625,4682.0,4760.85009765625,4650.0,4759.0,611635
2024-05-28,4611.904296875,4615.89990234375,4723.75,4600.0,4697.85009765625,445558
2024-05-29,4668.005859375,4672.0498046875,4719.5,4600.10009765625,4650.0,744694
2024-05-30,4647.32421875,4651.35009765625,4698.0,4602.2001953125,4669.10009765625,523206
2024-05-31,4555.20361328125,4559.14990234375,4710.0,4498.89990234375,4665.0,3005008
2024-06-03,4658.16455078125,4662.2001953125,4745.7998046875,4604.5,4745.7998046875,450140
2024-06-04,4534.2216796875,4538.14990234375,4685.0,4196.0,4685.0,1175204
2024-06-05,4899.55517578125,4903.7998046875,4932.0498046875,4524.25,4684.0,1231971
2024-06-06,4874.2275390625,4878.4501953125,4928.60009765625,4821.0498046875,4910.0498046875,512601
2024-06-07,4960.302734375,4964.60009765625,5010.39990234375,4841.0,4878.4501953125,488611
2024-06-10,4965.14892578125,4969.4501953125,5047.35009765625,4920.0,5025.0,417996
2024-06-11,4902.35302734375,4906.60009765625,5010.0,4884.7001953125,5009.0,512441
2024-06-12,5023.69775390625,5028.0498046875,5089.35009765625,4909.0498046875,4945.0,954491
2024-06-13,5019.50146484375,5023.85009765625,5188.0,4972.0498046875,5188.0,932377
2024-06-14,5241.00927734375,5245.5498046875,5294.0,5040.0,5050.0498046875,1424125
2024-06-18,5352.962890625,5357.60009765625,5452.0,5205.0,5299.0,1247457
2024-06-19,5352.1630859375,5356.7998046875,5402.0,5288.39990234375,5374.9501953125,707909
2024-06-20,5332.5302734375,5337.14990234375,5422.0,5305.0498046875,5374.89990234375,516737
2024-06-21,5261.79150390625,5266.35009765625,5353.85009765625,5200.0,5337.14990234375,638917
2024-06-24,5391.07958984375,5395.75,5440.0,5200.0,5266.35009765625,543826
2024-06-25,5334.1787109375,5338.7998046875,5459.0,5304.0498046875,5440.5,559045
2024-06-26,5359.1572265625,5363.7998046875,5395.0,5260.0,5345.0,578724
2024-06-27,5324.38720703125,5329.0,5387.0,5303.75,5360.0,900729
2024-06-28,5475.10693359375,5479.85009765625,5509.0,5358.5498046875,5360.0,970080
2024-07-01,5510.87548828125,5515.64990234375,5555.0,5380.0,5500.0,544030
2024-07-02,5531.10791015625,5535.89990234375,5568.5498046875,5460.0,5515.0,428098
2024-07-03,5489.3447265625,5494.10009765625,5577.75,5460.0498046875,5560.0,355297
2024-07-04,5592.60498046875,5597.4501953125,5620.0,5493.75,5548.0,440575
2024-07-05,5615.03564453125,5619.89990234375,5644.4501953125,5535.0,5560.0,362427
2024-07-08,5589.40771484375,5594.25,5665.0,5572.0,5661.2001953125,273130
2024-07-09,5588.00927734375,5592.85009765625,5634.60009765625,5550.0,5607.2001953125,313079
2024-07-10,5563.1806640625,5568.0,5626.4501953125,5470.0498046875,5610.0,425869
2024-07-11,5630.3720703125,5635.25,5663.0,5545.0,5545.0,578262
2024-07-12,5646.3583984375,5651.25,5696.0,5611.10009765625,5664.89990234375,476682
2024-07-15,5670.63720703125,5675.5498046875,5754.9501953125,5645.75,5690.0,498397
2024-07-16,5642.41162109375,5647.2998046875,5725.4501953125,5627.35009765625,5699.9501953125,641858
2024-07-18,5303.9052734375,5308.5,5660.25,5282.9501953125,5649.89990234375,1342486
2024-07-19,5161.87841796875,5166.35009765625,5308.5,5106.0498046875,5308.5,879290
2024-07-22,5205.6904296875,5210.2001953125,5238.9501953125,5083.5498046875,5110.0,631260
2024-07-23,5259.24365234375,5263.7998046875,5310.25,4955.64990234375,5210.2001953125,763626
2024-07-24,5282.27392578125,5286.85009765625,5380.0,5263.10009765625,5285.0,711861
2024-07-25,5305.35400390625,5309.9501953125,5335.4501953125,5226.0,5274.89990234375,302964
2024-07-26,5388.681640625,5393.35009765625,5411.5498046875,5325.0,5360.0,336310
2024-07-29,5512.6240234375,5517.39990234375,5549.9501953125,5365.0,5414.9501953125,533654
2024-07-30,5615.63525390625,5620.5,5660.0,5520.0,5550.0,789712
2024-07-31,5833.94580078125,5839.0,5919.2998046875,5625.0498046875,5625.0498046875,1671711
2024-08-01,5765.8046875,5770.7998046875,5894.0,5722.9501953125,5894.0,767562
2024-08-02,5533.4560546875,5538.25,5805.85009765625,5524.0,5725.0,560989
2024-08-05,5342.27197265625,5346.89990234375,5424.35009765625,5226.0498046875,5360.0,1074769
2024-08-06,5216.18115234375,5220.7001953125,5467.7001953125,5194.5498046875,5355.10009765625,642644
2024-08-07,5467.71337890625,5472.4501953125,5499.7998046875,5274.60009765625,5289.0,717292
2024-08-08,5639.21484375,5644.10009765625,5727.39990234375,5490.0,5515.0,1183241
2024-08-09,6269.91845703125,6275.35009765625,6373.85009765625,5626.60009765625,5738.85009765625,6877196
2024-08-12,6376.82568359375,6382.35009765625,6434.0,6277.0,6302.9501953125,1889796
2024-08-13,6376.17626953125,6381.7001953125,6443.0,6330.0,6375.0,651594
2024-08-14,6432.77734375,6438.35009765625,6452.0,6291.10009765625,6400.0,885572
2024-08-16,6496.771484375,6502.39990234375,6548.0,6440.0,6440.0,1153478
2024-08-19,6684.109375,6689.89990234375,6750.0,6522.2998046875,6575.0,1827850
2024-08-20,6788.01904296875,6793.89990234375,6819.7001953125,6605.0498046875,6710.0,1143592
2024-08-21,6777.32861328125,6783.2001953125,6825.0,6740.0,6800.0,651691
2024-08-22,6983.74951171875,6989.7998046875,7010.0498046875,6790.0,6825.0,771279
2024-08-23,6942.7353515625,6948.75,7030.0,6911.75,7020.0,625160
2024-08-26,6919.60546875,6925.60009765625,7097.9501953125,6907.89990234375,7000.0,754901
2024-08-27,6863.95361328125,6869.89990234375,6973.0,6779.25,6969.9501953125,578002
2024-08-28,7235.83154296875,7242.10009765625,7325.0,6950.25,6990.0,2358476
2024-08-29,7164.443359375,7170.64990234375,7291.9501953125,7092.9501953125,7269.9501953125,836313
2024-08-30,7152.5537109375,7158.75,7274.75,7130.0498046875,7210.0,1169809
2024-09-02,7142.0126953125,7148.2001953125,7267.75,7111.35009765625,7179.25,625283
2024-09-03,7036.70361328125,7042.7998046875,7180.0,6995.0,7179.0,857908
2024-09-04,7133.7197265625,7139.89990234375,7168.9501953125,6950.0498046875,7043.0,576206
2024-09-05,7161.44580078125,7167.64990234375,7209.0,7090.25,7169.89990234375,667571
2024-09-06,7097.4013671875,7103.5498046875,7189.9501953125,7060.0,7184.89990234375,384793
2024-09-09,7130.47265625,7136.64990234375,7155.7001953125,7048.0498046875,7104.0,349967
2024-09-10,7131.77197265625,7137.9501953125,7200.0,7095.5,7156.0,376043
2024-09-11,7142.662109375,7148.85009765625,7219.64990234375,7107.7001953125,7160.9501953125,428437
2024-09-12,7204.2587890625,7210.5,7309.0,7142.85009765625,7198.0,572357
2024-09-13,7226.88916015625,7233.14990234375,7281.10009765625,7200.0498046875,7248.5,468707
2024-09-16,7312.46484375,7318.7998046875,7384.9501953125,7211.0,7270.0,502100
2024-09-17,7397.0419921875,7403.4501953125,7508.7998046875,7325.0,7415.0,753643
2024-09-18,7329.64990234375,7336.0,7453.0,7245.85009765625,7435.0,388287
2024-09-19,7319.80859375,7326.14990234375,7456.0,7183.5498046875,7456.0,395523
2024-09-20,7458.68798828125,7465.14990234375,7508.0,7281.85009765625,7350.0,798170
2024-09-23,7616.8515625,7623.4501953125,7645.0,7464.14990234375,7520.9501953125,510496
2024-09-24,7614.75341796875,7621.35009765625,7682.0,7580.60009765625,7639.9501953125,613798
2024-09-25,7608.30859375,7614.89990234375,7742.0,7569.5498046875,7618.25,576171
2024-09-26,7838.60888671875,7845.39990234375,7939.89990234375,7710.5498046875,7724.89990234375,1712253
2024-09-27,7826.91943359375,7833.7001953125,7937.9501953125,7736.39990234375,7899.9501953125,11179751
2024-09-30,7568.09326171875,7574.64990234375,7833.9501953125,7483.75,7814.75,1117618
2024-10-01,7606.11083984375,7612.7001953125,7647.4501953125,7522.25,7600.0,559721
2024-10-03,7481.41845703125,7487.89990234375,7654.5,7451.0,7569.5,741293
2024-10-04,7346.93505859375,7353.2998046875,7455.9501953125,7272.0,7441.0,938897
2024-10-07,7443.0517578125,7449.5,7503.89990234375,7284.0,7307.2001953125,854385
2024-10-08,8034.9892578125,8041.9501953125,8073.39990234375,7451.0,7520.0,2278240
2024-10-09,8213.7333984375,8220.849609375,8322.2001953125,8035.0,8089.0,1260784
2024-10-10,8021.900390625,8028.85009765625,8270.9501953125,8012.0,8200.0,606292
2024-10-11,8227.822265625,8234.9501953125,8308.7998046875,7950.0,8069.0,800644
2024-10-14,8184.75927734375,8191.85009765625,8345.0,8163.7001953125,8280.0498046875,417498
2024-10-15,8117.2177734375,8124.25,8260.0,8090.0,8224.0,460534
2024-10-16,7799.04345703125,7805.7998046875,8133.10009765625,7766.5,8110.0,900545
2024-10-17,7712.9677734375,7719.64990234375,7880.0498046875,7620.2001953125,7780.2998046875,997450
2024-10-18,7761.326171875,7768.0498046875,7800.0,7630.10009765625,7720.0,571161
2024-10-21,7599.9658203125,7606.5498046875,7850.0,7552.5,7820.0,662166
2024-10-22,7490.8603515625,7497.35009765625,7666.5,7469.39990234375,7634.9501953125,610564
2024-10-23,7504.79833984375,7511.2998046875,7585.0,7450.0,7468.0,505590
2024-10-24,7481.5185546875,7488.0,7640.39990234375,7386.75,7569.2001953125,448738
2024-10-25,7355.078125,7361.4501953125,7511.2001953125,7064.0498046875,7450.0,590268
2024-10-28,7301.5244140625,7307.85009765625,7429.0,7222.14990234375,7362.25,419026
2024-10-29,7403.8857421875,7410.2998046875,7446.10009765625,7164.4501953125,7313.2998046875,359440
2024-10-30,7246.1728515625,7252.4501953125,7428.7998046875,7215.0,7420.0,481764
2024-10-31,7122.18017578125,7128.35009765625,7273.85009765625,7071.0,7259.0,742508
2024-11-01,7142.81201171875,7149.0,7214.89990234375,7125.0,7153.9501953125,76497
2024-11-04,7057.6357421875,7063.75,7150.2998046875,6950.0,7109.0,681708
2024-11-05,6962.318359375,6968.35009765625,7078.5,6794.0498046875,7006.0,1026360
2024-11-06,6949.4296875,6955.4501953125,7236.0,6801.10009765625,7024.0,1142746
2024-11-07,6499.869140625,6505.5,7015.25,6306.85009765625,6999.0,4427899
2024-11-08,6293.498046875,6298.9501953125,6563.14990234375,6270.0,6550.0,2523322
2024-11-11,6475.0908203125,6480.7001953125,6620.0,6212.0498046875,6230.35009765625,2339199
2024-11-12,6522.89892578125,6528.5498046875,6717.89990234375,6500.0,6520.0,1258152
2024-11-13,6492.62548828125,6498.25,6619.7001953125,6412.4501953125,6499.0,758642
2024-11-14,6457.40576171875,6463.0,6550.2998046875,6367.0498046875,6496.0,620489
2024-11-18,6296.1953125,6301.64990234375,6453.0,6275.0,6411.60009765625,828906
2024-11-19,6418.28955078125,6423.85009765625,6579.89990234375,6359.7998046875,6359.85009765625,674042
2024-11-21,6454.8583984375,6460.4501953125,6519.0,6346.2001953125,6400.0,1511541
2024-11-22,6647.04150390625,6652.7998046875,6678.0,6430.0,6459.89990234375,833104
2024-11-25,6769.0859375,6774.9501953125,6838.5498046875,6690.0498046875,6799.0,1490945
2024-11-26,6663.5771484375,6669.35009765625,6810.2998046875,6646.14990234375,6775.0,476650
2024-11-27,6839.17529296875,6845.10009765625,6909.0,6631.35009765625,6692.0,784373
2024-11-28,6737.36328125,6743.2001953125,6886.4501953125,6716.0498046875,6850.0,813013
2024-11-29,6789.51806640625,6795.39990234375,6820.0,6728.10009765625,6750.0,720647
2024-12-02,6799.4091796875,6805.2998046875,6898.0,6753.60009765625,6777.0498046875,446537
2024-12-03,6835.42822265625,6841.35009765625,6864.5498046875,6681.7998046875,6805.2998046875,842566
2024-12-04,6817.89306640625,6823.7998046875,6920.0,6731.2001953125,6890.0,899250
2024-12-05,6964.06689453125,6970.10009765625,7074.9501953125,6722.0,6869.9501953125,1140361
2024-12-06,6993.89111328125,6999.9501953125,7140.0,6930.0498046875,7050.0,1088961
2024-12-09,6943.6845703125,6949.7001953125,7025.0,6867.2998046875,6985.0,825347
2024-12-10,6872.09619140625,6878.0498046875,6959.9501953125,6810.0,6950.0,579733
2024-12-11,7057.18603515625,7063.2998046875,7100.0,6834.7998046875,6893.89990234375,1037764
2024-12-12,7006.43017578125,7012.5,7106.7998046875,6980.0,7046.2001953125,776145
2024-12-13,6994.19091796875,7000.25,7027.89990234375,6870.0,7000.0,526964
2024-12-16,6994.29052734375,7000.35009765625,7035.0,6942.75,7000.0,497823
2024-12-17,6935.6416015625,6941.64990234375,7030.0,6891.0,7000.0,545205
2024-12-18,7107.59228515625,7113.75,7177.0,6848.7998046875,6935.75,1201264
2024-12-19,7085.861328125,7092.0,7184.39990234375,6991.60009765625,6995.0,660251
2024-12-20,6825.63671875,6831.5498046875,7188.0,6789.39990234375,7125.0,768861
2024-12-23,6939.98779296875,6946.0,7070.0,6860.0498046875,6870.0,783189
2024-12-24,7001.08447265625,7007.14990234375,7079.0,6902.0,6976.0,486797
2024-12-26,7057.5859375,7063.7001953125,7075.0,6948.0498046875,7047.9501953125,440974
2024-12-27,7112.13818359375,7118.2998046875,7234.0,7075.0,7101.0,530288
2024-12-30,6948.33056640625,6954.35009765625,7145.0498046875,6915.25,7139.2998046875,960856
2024-12-31,7117.18408203125,7123.35009765625,7146.0,6817.7998046875,6954.0,915919
2025-01-01,7061.931640625,7068.0498046875,7179.7998046875,7050.0,7121.0,412650
2025-01-02,7314.6630859375,7321.0,7336.0,7055.9501953125,7100.0,706114
2025-01-03,7301.375,7307.7001953125,7493.0498046875,7280.10009765625,7350.0,940233
2025-01-06,6992.29248046875,6998.35009765625,7338.60009765625,6935.25,7307.7001953125,942724
2025-01-07,6868.349609375,6874.2998046875,7085.0,6838.35009765625,7010.2001953125,601356
2025-01-08,6693.30126953125,6699.10009765625,6873.5,6590.35009765625,6869.5498046875,1257939
2025-01-09,6615.96875,6621.7001953125,6719.0,6572.2001953125,6719.0,592991
2025-01-10,6578.40087890625,6584.10009765625,6626.0,6480.0,6601.0,768200
2025-01-13,6219.01220703125,6224.39990234375,6523.85009765625,6155.0,6462.64990234375,1068954
2025-01-14,6155.81689453125,6161.14990234375,6317.0,6138.0,6237.39990234375,1130732
2025-01-15,6384.71875,6390.25,6519.0,6164.7001953125,6200.0,1463322
2025-01-16,6206.17333984375,6211.5498046875,6498.0,6150.5,6498.0,1477566
2025-01-17,6211.1689453125,6216.5498046875,6310.0,6080.0,6216.9501953125,770051
2025-01-20,6084.728515625,6090.0,6225.0,6074.0498046875,6210.0,909757
2025-01-21,5731.984375,5736.9501953125,6109.0,5723.2998046875,6090.60009765625,1553225
2025-01-22,5621.47998046875,5626.35009765625,5748.0,5568.0,5736.0,1377528
2025-01-23,5728.63720703125,5733.60009765625,5792.4501953125,5605.0498046875,5620.0,2106761
2025-01-24,5485.69775390625,5490.4501953125,5755.0498046875,5466.4501953125,5720.0,1119070
2025-01-27,5407.9150390625,5412.60009765625,5545.4501953125,5350.0,5477.0,1186126
2025-01-28,5450.37841796875,5455.10009765625,5538.89990234375,5317.2001953125,5484.0,1136463
2025-01-29,5592.30517578125,5597.14990234375,5651.89990234375,5415.7001953125,5495.0,701998
2025-01-30,5506.4296875,5511.2001953125,5634.0,5456.7998046875,5600.0,575077
2025-01-31,5748.22021484375,5753.2001953125,5817.64990234375,5527.75,5569.0,1029356
2025-02-01,6184.142578125,6189.5,6270.39990234375,5677.0498046875,5780.0,2120509
2025-02-03,6129.78955078125,6135.10009765625,6232.5,6035.9501953125,6210.0,1498258
2025-02-04,5745.322265625,5750.2998046875,6190.0,5653.4501953125,6169.9501953125,2602288
2025-02-05,5744.97314453125,5749.9501953125,5906.2001953125,5725.39990234375,5765.7001953125,1428644
2025-02-06,5272.5322265625,5277.10009765625,5845.0,5245.0,5845.0,6021478
2025-02-07,5449.6787109375,5454.39990234375,5517.75,5255.0,5321.39990234375,2846965
2025-02-10,5192.251953125,5196.75,5490.0,5170.0,5460.0,1529876
2025-02-11,5223.82470703125,5228.35009765625,5250.0,5135.0,5211.5498046875,1596380
2025-02-12,5232.7666015625,5237.2998046875,5290.0,5113.2998046875,5228.35009765625,1313946
2025-02-13,5252.24951171875,5256.7998046875,5378.0,5204.2998046875,5246.64990234375,986050
2025-02-14,5112.92041015625,5117.35009765625,5325.0,5033.2001953125,5268.0,888168
2025-02-17,5092.03857421875,5096.4501953125,5159.2998046875,4998.14990234375,5110.0,1078162
2025-02-18,4993.423828125,4997.75,5119.4501953125,4928.25,5100.0,721122
2025-02-19,4987.1298828125,4991.4501953125,5103.2998046875,4940.0,4960.0,764148
2025-02-20,5095.0859375,5099.5,5137.2998046875,4951.4501953125,4960.0,812700
2025-02-21,5043.83056640625,5048.2001953125,5167.9501953125,5023.0,5088.0,912164
2025-02-24,5061.61474609375,5066.0,5080.0,4928.25,4998.60009765625,823625
2025-02-25,4955.60693359375,4959.89990234375,5129.25,4936.2998046875,5090.0,976304
2025-02-27,4801.140625,4805.2998046875,4959.0,4770.10009765625,4951.0,997906
2025-02-28,4847.3505859375,4851.5498046875,4876.39990234375,4715.0,4760.0,2178604
2025-03-03,4942.6181640625,4946.89990234375,5022.9501953125,4775.0,4900.0498046875,1415550
2025-03-04,4995.47216796875,4999.7998046875,5069.89990234375,4865.7001953125,4898.89990234375,898723
2025-03-05,5101.68017578125,5106.10009765625,5320.0,4987.0,4987.0,2128488
2025-03-06,5065.11181640625,5069.5,5174.5,4970.9501953125,5174.5,1499675
2025-03-07,4995.5224609375,4999.85009765625,5099.9501953125,4985.0,5075.0,690809
2025-03-10,4795.5458984375,4799.7001953125,4997.85009765625,4787.75,4990.0,1217553
2025-03-11,4991.12646484375,4995.4501953125,5045.0,4722.9501953125,4739.7001953125,1437957
2025-03-12,5011.0087890625,5015.35009765625,5105.0,4960.0,5010.60009765625,1026027
2025-03-13,5018.052734375,5022.39990234375,5107.89990234375,4970.10009765625,5030.0,860279
2025-03-17,5155.083984375,5159.5498046875,5179.89990234375,5014.0,5022.39990234375,856529
2025-03-18,5155.083984375,5159.5498046875,5159.5498046875,5159.5498046875,5159.5498046875,0
2025-03-19,5226.322265625,5230.85009765625,5299.89990234375,5194.60009765625,5276.0498046875,957079
2025-03-20,5217.0302734375,5221.5498046875,5275.5498046875,5158.7998046875,5247.0,759448
2025-03-21,5145.591796875,5150.0498046875,5293.4501953125,5125.5,5224.5,1197537
2025-03-24,5050.3251953125,5054.7001953125,5168.14990234375,5044.7998046875,5150.4501953125,908085
2025-03-25,5180.5615234375,5185.0498046875,5248.7998046875,5066.0,5121.4501953125,1461587
2025-03-26,5317.34375,5321.9501953125,5410.0,5118.5,5205.0,1625697
2025-03-27,5417.6064453125,5422.2998046875,5444.9501953125,5335.7998046875,5359.0,1670468
2025-03-28,5320.54052734375,5325.14990234375,5525.9501953125,5290.0,5422.9501953125,1535964
2025-04-01,5571.9228515625,5576.75,5614.9501953125,5334.2001953125,5350.85009765625,2260895
2025-04-02,5677.58154296875,5682.5,5702.0,5515.7998046875,5630.5498046875,1491897
2025-04-03,5670.38720703125,5675.2998046875,5751.0,5610.0,5630.0,960710
2025-04-04,5558.03515625,5562.85009765625,5688.0,5544.39990234375,5688.0,680922
2025-04-07,4736.8466796875,4740.9501953125,5006.60009765625,4488.0,5006.60009765625,7644740
2025-04-08,4763.07373046875,4767.2001953125,4964.0498046875,4684.2001953125,4903.0,3035242
2025-04-09,4616.201171875,4620.2001953125,4767.2001953125,4605.0,4767.0,1598513
2025-04-11,4776.41162109375,4780.5498046875,4830.0,4660.75,4782.5,1894062
2025-04-15,4872.77880859375,4877.0,4985.0,4830.5,4879.0,1587931
2025-04-16,5031.1416015625,5035.5,5049.5,4852.0,4922.0,1589998
2025-04-17,5126.05908203125,5130.5,5144.0,4954.0,5052.0,1464066
2025-04-21,5355.3603515625,5360.0,5374.5,5126.0,5180.0,1309441
2025-04-22,5318.392578125,5323.0,5418.5,5300.0,5379.0,1166872
2025-04-23,5324.38720703125,5329.0,5382.0,5210.5,5350.5,970478
